date,tenor,term,value
2020-02-12,20Y,20,0.0049316197666946756
2020-02-12,25Y,25,0.004992064872293421
2020-02-12,30Y,30,0.004987734775205464
2020-02-13,1Y,1,-0.0004900370627247212
2020-02-13,2Y,2,-0.0005650467723553659
2020-02-13,3Y,3,-0.00045007003005112457
2020-02-13,4Y,4,-0.0002651654183003328
2020-02-13,5Y,5,0.00006972324341841492
2020-02-13,7Y,7,0.0010706435021175724
2020-02-13,10Y,10,0.002678397877617497
2020-02-13,15Y,15,0.004524180356126825
2020-02-13,20Y,20,0.004956439917133267
2020-02-13,25Y,25,0.0050429624811545535
2020-02-13,30Y,30,0.005059408139021908
2020-02-14,1Y,1,-0.00046003134276874965
2020-02-14,2Y,2,-0.0005800310901589268
2020-02-14,3Y,3,-0.00048005601839899075
2020-02-14,4Y,4,-0.00029015573949541635
2020-02-14,5Y,5,9.722241906801217e-6
2020-02-14,7Y,7,0.00103048975495833
2020-02-14,10Y,10,0.0026312530065674493
2020-02-14,15Y,15,0.004445667821577442
2020-02-14,20Y,20,0.004946681651480218
2020-02-14,25Y,25,0.005001882210186397
2020-02-14,30Y,30,0.005018294494950995
2020-02-17,1Y,1,-0.000500039069417081
2020-02-17,2Y,2,-0.0006650279440252806
2020-02-17,3Y,3,-0.0005000931350139169
2020-02-17,4Y,4,-0.00026021060406614604
2020-02-17,5Y,5,-0.0000203010908262529
2020-02-17,7Y,7,0.0009203107658091349
2020-02-17,10Y,10,0.0025538349083824787
2020-02-17,15Y,15,0.004278821125946507
2020-02-17,20Y,20,0.004787396649161812
2020-02-17,25Y,25,0.004804268668133015
2020-02-17,30Y,30,0.00477832709245333
2020-02-18,1Y,1,-0.0007000765814818758
2020-02-18,2Y,2,-0.0008950678298147836
2020-02-18,3Y,3,-0.0009599754261679336
2020-02-18,4Y,4,-0.0008351433412068837
2020-02-18,5Y,5,-0.00044063029137057113
2020-02-18,7Y,7,0.0004988710411633706
2020-02-18,10Y,10,0.0020892817668025157
2020-02-18,15Y,15,0.003799550516236527
2020-02-18,20Y,20,0.004223759241181848
2020-02-18,25Y,25,0.0042590007294567075
2020-02-18,30Y,30,0.004243118133056049
2020-02-19,1Y,1,-0.0007800960638863962
2020-02-19,2Y,2,-0.000850133244396241
2020-02-19,3Y,3,-0.0007201478102986588
2020-02-19,4Y,4,-0.0005753010973678567
2020-02-19,5Y,5,-0.00018062283143302125
2020-02-19,7Y,7,0.0007276134147537687
2020-02-19,10Y,10,0.0023419147679672883
2020-02-19,15Y,15,0.004064808099150262
2020-02-19,20Y,20,0.004546497439922035
2020-02-19,25Y,25,0.004557940794093424
2020-02-19,30Y,30,0.004552672449482489
2020-02-20,1Y,1,-0.0007000700183377424
2020-02-20,2Y,2,-0.0009550456434920266
2020-02-20,3Y,3,-0.001039932036187084
2020-02-20,4Y,4,-0.0009400713292519948
2020-02-20,5Y,5,-0.0006005553408759039
2020-02-20,7Y,7,0.00033854156470253466
2020-02-20,10Y,10,0.0019714463253982066
2020-02-20,15Y,15,0.003667717864523042
2020-02-20,20Y,20,0.00411547165569904
2020-02-20,25Y,25,0.0041461773898562445
2020-02-20,30Y,30,0.004130326843270684
2020-02-21,1Y,1,-0.0007600802982742966
2020-02-21,2Y,2,-0.0010300566906765488
2020-02-21,3Y,3,-0.0010599771443675836
2020-02-21,4Y,4,-0.0009501265289557975
2020-02-21,5Y,5,-0.0005806744775357074
2020-02-21,7Y,7,0.00039848589497814635
2020-02-21,10Y,10,0.0019716356015395797
2020-02-21,15Y,15,0.0035936985902728803
2020-02-21,20Y,20,0.004081674550861718
2020-02-21,25Y,25,0.004063264034572748
2020-02-21,30Y,30,0.004036687599875533
2020-02-24,1Y,1,-0.0007600802982742966
2020-02-24,2Y,2,-0.0010900302550156148
2020-02-24,3Y,3,-0.0011399455311165152
2020-02-24,4Y,4,-0.000990133298928035
2020-02-24,5Y,5,-0.000650676696958812
2020-02-24,7Y,7,0.0002962927449739923
2020-02-24,10Y,10,0.0019109830338879287
2020-02-24,15Y,15,0.0035325003919647316
2020-02-24,20Y,20,0.004020248740434
2020-02-24,25Y,25,0.004001833862199329
2020-02-24,30Y,30,0.003975271433200416
2020-02-25,1Y,1,-0.0010801701678258009
2020-02-25,2Y,2,-0.0018148581690898705
2020-02-25,3Y,3,-0.0017200688418234904
2020-02-25,4Y,4,-0.0013006239838432012
2020-02-25,5Y,5,-0.0011311607974481865
2020-02-25,7Y,7,-0.00022521884879805366
2020-02-25,10Y,10,0.0014262681348785815
2020-02-25,15Y,15,0.0029872788811191155
2020-02-25,20Y,20,0.003520112291065929
2020-02-25,25Y,25,0.0035830810423044123
2020-02-25,30Y,30,0.003598425206590987
2020-02-26,1Y,1,-0.001080180294379265
2020-02-26,2Y,2,-0.001365169931466958
2020-02-26,3Y,3,-0.0014199999511515975
2020-02-26,4Y,4,-0.001335197466963267
2020-02-26,5Y,5,-0.0009210427599338779
2020-02-26,7Y,7,0.00011721416687849153
2020-02-26,10Y,10,0.0017587727621758617
2020-02-26,15Y,15,0.003228234269454933
2020-02-26,20Y,20,0.003728400476812223
2020-02-26,25Y,25,0.0037878462977426405
2020-02-26,30Y,30,0.0038237461790636626
2020-02-27,1Y,1,-0.0011602059856130448
2020-02-27,2Y,2,-0.0016250969785366054
2020-02-27,3Y,3,-0.0017398696137924928
2020-02-27,4Y,4,-0.0016250674711524187
2020-02-27,5Y,5,-0.0013009282123466592
2020-02-27,7Y,7,-0.00025577613982746914
2020-02-27,10Y,10,0.0013822731586670038
2020-02-27,15Y,15,0.0030679243192769717
2020-02-27,20Y,20,0.0035597700698453724
2020-02-27,25Y,25,0.003635482786712013
2020-02-27,30Y,30,0.0036613844042083787
2020-02-28,1Y,1,-0.001680411855360647
2020-02-28,2Y,2,-0.0020055014230175743
2020-02-28,3Y,3,-0.001900337992322958
2020-02-28,4Y,4,-0.001960328306425312
2020-02-28,5Y,5,-0.001701138162062973
2020-02-28,7Y,7,-0.0007766634041206271
2020-02-28,10Y,10,0.001028253566329454
2020-02-28,15Y,15,0.0025195746632459036
2020-02-28,20Y,20,0.0029311808010893496
2020-02-28,25Y,25,0.003060187694539565
2020-02-28,30Y,30,0.003095775449677453
2020-03-02,1Y,1,-0.0016804276089990968
2020-03-02,2Y,2,-0.0018556022771301325
2020-03-02,3Y,3,-0.0017404108998635651
2020-03-02,4Y,4,-0.0017955197311126875
2020-03-02,5Y,5,-0.001351701346403225
2020-03-02,7Y,7,-0.0003863740458433908
2020-03-02,10Y,10,0.0013809668111171786
2020-03-02,15Y,15,0.002848792889564148
2020-03-02,20Y,20,0.0032817762643516544
2020-03-02,25Y,25,0.003440381706229784
2020-03-02,30Y,30,0.003466267096574429
2020-03-03,1Y,1,-0.0015503586397184132
2020-03-03,2Y,2,-0.0017854688644365077
2020-03-03,3Y,3,-0.0015904585349730957
2020-03-03,4Y,4,-0.0015656158766776973
2020-03-03,5Y,5,-0.0012414405010159478
2020-03-03,7Y,7,-0.00017599805238867512
2020-03-03,10Y,10,0.0015833377858568017
2020-03-03,15Y,15,0.0032353869283056457
2020-03-03,20Y,20,0.0037929552189734485
2020-03-03,25Y,25,0.0038945595945077075
2020-03-03,30Y,30,0.003921234954510813
2020-03-04,1Y,1,-0.0019206460170126231
2020-03-04,2Y,2,-0.0023156382454101766
2020-03-04,3Y,3,-0.001921106666448627
2020-03-04,4Y,4,-0.0015817858641355622
2020-03-04,5Y,5,-0.0014123273290285337
2020-03-04,7Y,7,-0.0003553039545611224
2020-03-04,10Y,10,0.0014447150611164778
2020-03-04,15Y,15,0.0030943330362446318
2020-03-04,20Y,20,0.0036926988842514723
2020-03-04,25Y,25,0.0038041420727203757
2020-03-04,30Y,30,0.0038724352243996126
2020-03-05,1Y,1,-0.001940650326384966
2020-03-05,2Y,2,-0.0023306594983560744
2020-03-05,3Y,3,-0.0019411005262520446
2020-03-05,4Y,4,-0.0015918330674235559
2020-03-05,5Y,5,-0.0013425797166844813
2020-03-05,7Y,7,-0.0002853257499109106
2020-03-05,10Y,10,0.001638713247281341
2020-03-05,15Y,15,0.0033160115953175732
2020-03-05,20Y,20,0.003886888671810899
2020-03-05,25Y,25,0.004053331023196578
2020-03-05,30Y,30,0.004194872469708173
2020-03-06,1Y,1,-0.0023009422871187782
2020-03-06,2Y,2,-0.002551128195593436
2020-03-06,3Y,3,-0.002301189048833058
2020-03-06,4Y,4,-0.0022913474888322668
2020-03-06,5Y,5,-0.0020622531536566933
2020-03-06,7Y,7,-0.0010468905149972332
2020-03-06,10Y,10,0.0007643066617564311
2020-03-06,15Y,15,0.0025586271688404407
2020-03-06,20Y,20,0.003118760528471582
2020-03-06,25Y,25,0.003280155138120506
2020-03-06,30Y,30,0.0034098917598148217
2020-03-09,1Y,1,-0.0028013925550058336
2020-03-09,2Y,2,-0.003306445709162842
2020-03-09,3Y,3,-0.0027224031125004673
2020-03-09,4Y,4,-0.0024730142064355387
2020-03-09,5Y,5,-0.0024633506286682707
2020-03-09,7Y,7,-0.0013810449977901124
2020-03-09,10Y,10,0.00023741937842845003
2020-03-09,15Y,15,0.0016224116712208387
2020-03-09,20Y,20,0.0019178989795414821
2020-03-09,25Y,25,0.002077570641003095
2020-03-09,30Y,30,0.0021425124892783054
2020-03-10,1Y,1,-0.0021609780862380757
2020-03-10,2Y,2,-0.0021361876814576432
2020-03-10,3Y,3,-0.0020210748171228133
2020-03-10,4Y,4,-0.0019016087835436075
2020-03-10,5Y,5,-0.0013730836939929549
2020-03-10,7Y,7,-0.0003558398328394911
2020-03-10,10Y,10,0.0013238551506596608
2020-03-10,15Y,15,0.002496957716586724
2020-03-10,20Y,20,0.0028949738347691565
2020-03-10,25Y,25,0.003029306284823543
2020-03-10,30Y,30,0.003074658068241485
2020-03-11,1Y,1,-0.0020907856035110813
2020-03-11,2Y,2,-0.002101084978949338
2020-03-11,3Y,3,-0.0018111083795404165
2020-03-11,4Y,4,-0.0018412685015405925
2020-03-11,5Y,5,-0.0014723066883787104
2020-03-11,7Y,7,-0.00043538355152934576
2020-03-11,10Y,10,0.0012734474963985174
2020-03-11,15Y,15,0.0025123850415865517
2020-03-11,20Y,20,0.002951577457529979
2020-03-11,25Y,25,0.003101225401626899
2020-03-11,30Y,30,0.0031571972790413877
2020-03-12,1Y,1,-0.0018307404470683005
2020-03-12,2Y,2,-0.0019457705760250812
2020-03-12,3Y,3,-0.0013115014985554051
2020-03-12,4Y,4,-0.0010517178664965956
2020-03-12,5Y,5,-0.0011216548004575801
2020-03-12,7Y,7,-0.00019541530486581141
2020-03-12,10Y,10,0.0014498868756194646
2020-03-12,15Y,15,0.0026380230385292585
2020-03-12,20Y,20,0.0029778776500864884
2020-03-12,25Y,25,0.003191238501437892
2020-03-12,30Y,30,0.003226396976906833
2020-03-13,1Y,1,-0.0019807145071601704
2020-03-13,2Y,2,-0.0014011912979231508
2020-03-13,3Y,3,-0.0005614194517034139
2020-03-13,4Y,4,-0.0009010285109128089
2020-03-13,5Y,5,-0.0008211146448614923
2020-03-13,7Y,7,0.000057904399992985463
2020-03-13,10Y,10,0.0010339007390118837
2020-03-13,15Y,15,0.0004695645107287062
2020-03-13,20Y,20,0.00031701707517765875
2020-03-13,25Y,25,0.0004716149466135387
2020-03-13,30Y,30,0.00025063876628053205
2020-03-16,1Y,1,-0.0013603265489076112
2020-03-16,2Y,2,-0.0016103379900126785
2020-03-16,3Y,3,-0.0004211256923430536
2020-03-16,4Y,4,0.00010369900459869085
2020-03-16,5Y,5,-0.000320656256557972
2020-03-16,7Y,7,0.0006996214218818284
2020-03-16,10Y,10,0.0019162087788344277
2020-03-16,15Y,15,0.0015463060382176108
2020-03-16,20Y,20,0.0015297760305925268
2020-03-16,25Y,25,0.001376723914584686
2020-03-16,30Y,30,0.0012141071651883613
2020-03-17,1Y,1,-0.0009501989677270828
2020-03-17,2Y,2,-0.0010851798294800043
2020-03-17,3Y,3,-0.0003505517934819122
2020-03-17,4Y,4,0.000014358739735174063
2020-03-17,5Y,5,-0.00026035078245144707
2020-03-17,7Y,7,0.0006598498758623694
2020-03-17,10Y,10,0.0016044277616612246
2020-03-17,15Y,15,0.001137573914872712
2020-03-17,20Y,20,0.0009979998414901482
2020-03-17,25Y,25,0.0010031227052032356
2020-03-17,30Y,30,0.0008615004810392741
2020-03-18,1Y,1,-0.0004300395117679925
2020-03-18,2Y,2,-0.00033505554651471923
2020-03-18,3Y,3,0.00014993924223438644
2020-03-18,4Y,4,0.00047504841668369004
2020-03-18,5Y,5,0.0006103328209100357
2020-03-18,7Y,7,0.001673010344938667
2020-03-18,10Y,10,0.0033119449845460357
2020-03-18,15Y,15,0.003760073071318217
2020-03-18,20Y,20,0.004098175719569453
2020-03-18,25Y,25,0.00417074285673566
2020-03-18,30Y,30,0.00426693125929264
2020-03-19,1Y,1,-0.0005900981077820182
2020-03-19,2Y,2,-0.0004251081924499162
2020-03-19,3Y,3,0.0004099831478396906
2020-03-19,4Y,4,0.0008502371734335779
2020-03-19,5Y,5,0.0007206228030324981
2020-03-19,7Y,7,0.0016633065293811893
2020-03-19,10Y,10,0.0031403615524584335
2020-03-19,15Y,15,0.003551849129981558
2020-03-19,20Y,20,0.003678537000974335
2020-03-19,25Y,25,0.0038186471420447203
2020-03-19,30Y,30,0.0038517275239086713
2020-03-20,1Y,1,-0.0005900981077820182
2020-03-20,2Y,2,-0.0004251081924499162
2020-03-20,3Y,3,0.0003299431895567757
2020-03-20,4Y,4,0.0008502398322243541
2020-03-20,5Y,5,0.0006805261499720993
2020-03-20,7Y,7,0.001635114307108803
2020-03-20,10Y,10,0.003099898101525152
2020-03-20,15Y,15,0.003511338242890798
2020-03-20,20Y,20,0.00363799265140211
2020-03-20,25Y,25,0.0037780478047762106
2020-03-20,30Y,30,0.003811109069818299
2020-03-23,1Y,1,-0.0006901233662248394
2020-03-23,2Y,2,-0.0009800216705382985
2020-03-23,3Y,3,-0.000690291144600873
2020-03-23,4Y,4,-0.00016556805158798806
2020-03-23,5Y,5,-0.00003052790715072848
2020-03-23,7Y,7,0.0008100814103761285
2020-03-23,10Y,10,0.0023154136414083168
2020-03-23,15Y,15,0.0024792969376727803
2020-03-23,20Y,20,0.0026389505994116307
2020-03-23,25Y,25,0.0026984471749218536
2020-03-23,30Y,30,0.002689350706180646
2020-03-24,1Y,1,-0.0009401886450910448
2020-03-24,2Y,2,-0.0009502188825425137
2020-03-24,3Y,3,-0.0002804791241195147
2020-03-24,4Y,4,0.00008946873648956865
2020-03-24,5Y,5,0.000049697269924092
2020-03-24,7Y,7,0.000970651059757385
2020-03-24,10Y,10,0.002383168375845541
2020-03-24,15Y,15,0.0029447871717299913
2020-03-24,20Y,20,0.003190297025760383
2020-03-24,25Y,25,0.0033756181428966432
2020-03-24,30Y,30,0.003440034544330864
2020-03-25,1Y,1,-0.0007801423864098534
2020-03-25,2Y,2,-0.0009650940139460837
2020-03-25,3Y,3,-0.0003204088264615368
2020-03-25,4Y,4,0.0002344641217490301
2020-03-25,5Y,5,0.00016977807248708186
2020-03-25,7Y,7,0.0011831988416691624
2020-03-25,10Y,10,0.00267244205768097
2020-03-25,15Y,15,0.003320817488041149
2020-03-25,20Y,20,0.0034648744891297525
2020-03-25,25Y,25,0.003734279046584352
2020-03-25,30Y,30,0.0038201077735789
2020-03-26,1Y,1,-0.0009401886450910448
2020-03-26,2Y,2,-0.0010851718767146553
2020-03-26,3Y,3,-0.000620468536698752
2020-03-26,4Y,4,-0.0002756433927999446
2020-03-26,5Y,5,-0.0002405844284181786
2020-03-26,7Y,7,0.0007996999191645759
2020-03-26,10Y,10,0.0025035914930617055
2020-03-26,15Y,15,0.0029881769081010886
2020-03-26,20Y,20,0.0034133339592737023
2020-03-26,25Y,25,0.00373892192285151
2020-03-26,30Y,30,0.003867051555256794
2020-03-27,1Y,1,-0.0005500618860669831
2020-03-27,2Y,2,-0.0007100393558665969
2020-03-27,3Y,3,-0.0007300339734842218
2020-03-27,4Y,4,-0.0005301823174027657
2020-03-27,5Y,5,-0.00022044004488201013
2020-03-27,7Y,7,0.00079968111484735
2020-03-27,10Y,10,0.002305083520314856
2020-03-27,15Y,15,0.0028617111283541817
2020-03-27,20Y,20,0.0030749255428617677
2020-03-27,25Y,25,0.0032943988910540643
2020-03-27,30Y,30,0.003338272795602247
2020-03-30,1Y,1,-0.000630067739489548
2020-03-30,2Y,2,-0.0007850612370399213
2020-03-30,3Y,3,-0.00055016740835241
2020-03-30,4Y,4,-0.0003302841875758337
2020-03-30,5Y,5,-0.00017036593874258628
2020-03-30,7Y,7,0.0007979183254745186
2020-03-30,10Y,10,0.002385463746925473
2020-03-30,15Y,15,0.002855920451365341
2020-03-30,20Y,20,0.0028834320987623893
2020-03-30,25Y,25,0.0031396277641424376
2020-03-30,30Y,30,0.003234457175520003
2020-03-31,1Y,1,-0.0005500498532016114
2020-03-31,2Y,2,-0.0007000427440526174
2020-03-31,3Y,3,-0.000969819650356298
2020-03-31,4Y,4,-0.0009499084845405048
2020-03-31,5Y,5,-0.0004604959382999412
2020-03-31,7Y,7,0.0005788901996088783
2020-03-31,10Y,10,0.002069335789440705
2020-03-31,15Y,15,0.0025362434891756094
2020-03-31,20Y,20,0.002703086967790295
2020-03-31,25Y,25,0.002895926169603623
2020-03-31,30Y,30,0.002990444697616103
2020-04-01,1Y,1,-0.0005600434092991786
2020-04-01,2Y,2,-0.0007350379180659501
2020-04-01,3Y,3,-0.0007000274282544022
2020-04-01,4Y,4,-0.0006101071394327687
2020-04-01,5Y,5,-0.00036035113877532594
2020-04-01,7Y,7,0.000619373951533102
2020-04-01,10Y,10,0.0021768469205734487
2020-04-01,15Y,15,0.0026632438468367106
2020-04-01,20Y,20,0.002763259931521993
2020-04-01,25Y,25,0.0029871934553902025
2020-04-01,30Y,30,0.0030818375818288473
2020-04-02,1Y,1,-0.0005400391582721137
2020-04-02,2Y,2,-0.0007000376284169267
2020-04-02,3Y,3,-0.0006800157750989338
2020-04-02,4Y,4,-0.0006550446944629239
2020-04-02,5Y,5,-0.0005201889598316458
2020-04-02,7Y,7,0.0005391342660093083
2020-04-02,10Y,10,0.0018817364183558276
2020-04-02,15Y,15,0.00238885019796128
2020-04-02,20Y,20,0.0024193933872136125
2020-04-02,25Y,25,0.002475319818635209
2020-04-02,30Y,30,0.0024866390393823755
2020-04-03,1Y,1,-0.0005000265688793515
2020-04-03,2Y,2,-0.0006750249197914656
2020-04-03,3Y,3,-0.0007199567089887386
2020-04-03,4Y,4,-0.000714984982945515
2020-04-03,5Y,5,-0.00043027983425029254
2020-04-03,7Y,7,0.0005972507500070694
2020-04-03,10Y,10,0.001938882996603423
2020-04-03,15Y,15,0.0024653063884582465
2020-04-03,20Y,20,0.0023268462718737917
2020-04-03,25Y,25,0.0023623381332945506
2020-04-03,30Y,30,0.0024244476341534387
2020-04-06,1Y,1,-0.0005000140692668077
2020-04-06,2Y,2,-0.0008199781896045232
2020-04-06,3Y,3,-0.00042014597062762387
2020-04-06,4Y,4,-0.0001602581309923973
2020-04-06,5Y,5,-0.0001302332551635963
2020-04-06,7Y,7,0.0007981125626752623
2020-04-06,10Y,10,0.0021073443019191634
2020-04-06,15Y,15,0.00269515969574445
2020-04-06,20Y,20,0.0025669719496218945
2020-04-06,25Y,25,0.0024307213849292554
2020-04-06,30Y,30,0.0023898981785769784
2020-04-07,1Y,1,-0.00036001440238531536
2020-04-07,2Y,2,-0.00035003211689606803
2020-04-07,3Y,3,-0.00018004883100970564
2020-04-07,4Y,4,-0.00015005751968296142
2020-04-07,5Y,5,0.00008991418589991641
2020-04-07,7Y,7,0.0011028897731496206
2020-04-07,10Y,10,0.002470101281773568
2020-04-07,15Y,15,0.003114038480375366
2020-04-07,20Y,20,0.0029521889372720812
2020-04-07,25Y,25,0.0028982510890534848
2020-04-07,30Y,30,0.002909059592595349
2020-04-08,1Y,1,-0.0004900232810061418
2020-04-08,2Y,2,-0.00041506459960039693
2020-04-08,3Y,3,-0.00015008922756404135
2020-04-08,4Y,4,-0.00011009380564912816
2020-04-08,5Y,5,0.00015990236653008576
2020-04-08,7Y,7,0.0011330196601629765
2020-04-08,10Y,10,0.002557480294522146
2020-04-08,15Y,15,0.003200357162110906
2020-04-08,20Y,20,0.0031841303859819
2020-04-08,25Y,25,0.0031243724662057114
2020-04-08,30Y,30,0.0031871055009528373
2020-04-09,1Y,1,-0.00040002375346719337
2020-04-09,2Y,2,-0.0008099290439737394
2020-04-09,3Y,3,-0.00038015343174084776
2020-04-09,4Y,4,0.00014467078263373414
2020-04-09,5Y,5,0.00008984059081856182
2020-04-09,7Y,7,0.0010908609573996805
2020-04-09,10Y,10,0.0025878889856883426
2020-04-09,15Y,15,0.003494403929429573
2020-04-09,20Y,20,0.0035766159630369683
2020-04-09,25Y,25,0.0037437189676172026
2020-04-09,30Y,30,0.003818838294049158
2020-04-10,1Y,1,-0.0005800514856991248
2020-04-10,2Y,2,-0.0007900317050627378
2020-04-10,3Y,3,-0.0005401500880014834
2020-04-10,4Y,4,-0.0002852801156736141
2020-04-10,5Y,5,-0.0006799033296644595
2020-04-10,7Y,7,0.000399266168468738
2020-04-10,10Y,10,0.00300727449887451
2020-04-10,15Y,15,0.0034037323718062503
2020-04-10,20Y,20,0.004347191369168664
2020-04-10,25Y,25,0.004855335982903792
2020-04-10,30Y,30,0.003943349657398622
2020-04-13,1Y,1,-0.0005600469095415741
2020-04-13,2Y,2,-0.00075503197983728
2020-04-13,3Y,3,-0.00034019159305232675
2020-04-13,4Y,4,-0.00005528087463993372
2020-04-13,5Y,5,-0.00003021305561175464
2020-04-13,7Y,7,0.0009825187669891102
2020-04-13,10Y,10,0.0025674544160562227
2020-04-13,15Y,15,0.0036479914562066204
2020-04-13,20Y,20,0.0038211833644565076
2020-04-13,25Y,25,0.003910688339630986
2020-04-13,30Y,30,0.004058774537330161
2020-04-14,1Y,1,-0.0005200334822697198
2020-04-14,2Y,2,-0.0009849172481577926
2020-04-14,3Y,3,-0.0005601990329399887
2020-04-14,4Y,4,-0.0000854367598296503
2020-04-14,5Y,5,-0.00012032300556163978
2020-04-14,7Y,7,0.000900171596462974
2020-04-14,10Y,10,0.0025840637278886453
2020-04-14,15Y,15,0.004082523728550051
2020-04-14,20Y,20,0.00424028513206764
2020-04-14,25Y,25,0.004294827194849855
2020-04-14,30Y,30,0.004433709800422242
2020-04-15,1Y,1,-0.00047002585532980714
2020-04-15,2Y,2,-0.0010348599237613176
2020-04-15,3Y,3,-0.0008100865402599763
2020-04-15,4Y,4,-0.00033039745682529424
2020-04-15,5Y,5,-0.000280424646689488
2020-04-15,7Y,7,0.0006595234805948199
2020-04-15,10Y,10,0.0023719682330344423
2020-04-15,15Y,15,0.00404802941688347
2020-04-15,20Y,20,0.004255691178456936
2020-04-15,25Y,25,0.0044649615971078084
2020-04-15,30Y,30,0.0047303051900993084
2020-04-16,1Y,1,-0.0005000265688793515
2020-04-16,2Y,2,-0.0009899031445916551
2020-04-16,3Y,3,-0.0006801358776272708
2020-04-16,4Y,4,-0.00027537013707970527
2020-04-16,5Y,5,-0.0002303765594022947
2020-04-16,7Y,7,0.0007577680444872085
2020-04-16,10Y,10,0.0024929507899956425
2020-04-16,15Y,15,0.00423557378295766
2020-04-16,20Y,20,0.004370319156464875
2020-04-16,25Y,25,0.004483998730397934
2020-04-16,30Y,30,0.004707240069291757
2020-04-17,1Y,1,-0.0004500210983987997
2020-04-17,2Y,2,-0.0005850253524017612
2020-04-17,3Y,3,-0.0006299646118668825
2020-04-17,4Y,4,-0.0005700394819522567
2020-04-17,5Y,5,-0.00021031969813767142
2020-04-17,7Y,7,0.0008898520983775698
2020-04-17,10Y,10,0.002768578958419695
2020-04-17,15Y,15,0.00472268444777692
2020-04-17,20Y,20,0.004923247848444221
2020-04-17,25Y,25,0.004992368377530102
2020-04-17,30Y,30,0.0051756421863781345
2020-04-20,1Y,1,-0.00045001969215161956
2020-04-20,2Y,2,-0.000934901107945432
2020-04-20,3Y,3,-0.00043018628034045787
2020-04-20,4Y,4,0.00002461928110723084
2020-04-20,5Y,5,-0.00008021944120331485
2020-04-20,7Y,7,0.0010124925871783682
2020-04-20,10Y,10,0.0028531695031777694
2020-04-20,15Y,15,0.004757901709485412
2020-04-20,20Y,20,0.004963815033002338
2020-04-20,25Y,25,0.004979987515224471
2020-04-20,30Y,30,0.005173268133109888
2020-04-21,1Y,1,-0.00045001969215161956
2020-04-21,2Y,2,-0.0006949962600800141
2020-04-21,3Y,3,-0.0007499371099641936
2020-04-21,4Y,4,-0.0006899894437903479
2020-04-21,5Y,5,-0.00042027729581408735
2020-04-21,7Y,7,0.0007673318867760246
2020-04-21,10Y,10,0.0026267132193020953
2020-04-21,15Y,15,0.004397960902592788
2020-04-21,20Y,20,0.004586765435111138
2020-04-21,25Y,25,0.004524551674607043
2020-04-21,30Y,30,0.004611817473534269
2020-04-22,1Y,1,-0.0004600155300847276
2020-04-22,2Y,2,-0.0006350169667168868
2020-04-22,3Y,3,-0.00058000270128814
2020-04-22,4Y,4,-0.0005650262067661488
2020-04-22,5Y,5,-0.000340225280472958
2020-04-22,7Y,7,0.0006275436014551832
2020-04-22,10Y,10,0.002468724319036242
2020-04-22,15Y,15,0.0040982324696892105
2020-04-22,20Y,20,0.004119866170594762
2020-04-22,25Y,25,0.004046322128194248
2020-04-22,30Y,30,0.004080093627039111
2020-04-23,1Y,1,-0.00039000146627820014
2020-04-23,2Y,2,-0.0010647981684704442
2020-04-23,3Y,3,-0.0008699957662727381
2020-04-23,4Y,4,-0.0004902385267661798
2020-04-23,5Y,5,-0.0005402348544385836
2020-04-23,7Y,7,0.0003990551243815573
2020-04-23,10Y,10,0.002095813522236147
2020-04-23,15Y,15,0.003607875379218083
2020-04-23,20Y,20,0.0035373716894411536
2020-04-23,25Y,25,0.003346293020884853
2020-04-23,30Y,30,0.0033682315650177667
2020-04-24,1Y,1,-0.0005500240711133689
2020-04-24,2Y,2,-0.0008499940668128911
2020-04-24,3Y,3,-0.0008499468496412256
2020-04-24,4Y,4,-0.000799993500698979
2020-04-24,5Y,5,-0.0005802853398370962
2020-04-24,7Y,7,0.00042684956190616546
2020-04-24,10Y,10,0.002135987398087689
2020-04-24,15Y,15,0.0036703219121294994
2020-04-24,20Y,20,0.0036803105693599663
2020-04-24,25Y,25,0.003470352469679515
2020-04-24,30Y,30,0.003482180899238544
2020-04-27,1Y,1,-0.0006800476160408832
2020-04-27,2Y,2,-0.0008700624791380516
2020-04-27,3Y,3,-0.0008999539093954796
2020-04-27,4Y,4,-0.0009000130773522178
2020-04-27,5Y,5,-0.0005204975692030937
2020-04-27,7Y,7,0.00044679335885027005
2020-04-27,10Y,10,0.002190030684075926
2020-04-27,15Y,15,0.003882383767785216
2020-04-27,20Y,20,0.00383846583623295
2020-04-27,25Y,25,0.0036248510289571575
2020-04-27,30Y,30,0.0036471329878902626
2020-04-28,1Y,1,-0.0006300460815771013
2020-04-28,2Y,2,-0.0012598374525540613
2020-04-28,3Y,3,-0.0009301841530106716
2020-04-28,4Y,4,-0.0005104850658599329
2020-04-28,5Y,5,-0.0005704587885103861
2020-04-28,7Y,7,0.00042883602685055274
2020-04-28,10Y,10,0.0021966991138349834
2020-04-28,15Y,15,0.0038828288081432308
2020-04-28,20Y,20,0.003829136043829814
2020-04-28,25Y,25,0.003708153092736963
2020-04-28,30Y,30,0.0037723665842675515
2020-04-29,1Y,1,-0.0006300460815771013
2020-04-29,2Y,2,-0.0012598374525540613
2020-04-29,3Y,3,-0.0009301841530106716
2020-04-29,4Y,4,-0.0005104850658599329
2020-04-29,5Y,5,-0.0005704587885103861
2020-04-29,7Y,7,0.00042883602685055274
2020-04-29,10Y,10,0.0021966991138349834
