date,tenor,term,value
2018-06-20,10Y,10,0.9751233973442177
2018-06-20,15Y,15,0.9345073417866532
2018-06-20,20Y,20,0.8848883681477387
2018-06-20,25Y,25,0.8353264503003128
2018-06-20,30Y,30,0.7888814536168847
2018-06-21,1Y,1,0.9997750307209226
2018-06-21,2Y,2,0.9992427558051326
2018-06-21,3Y,3,0.9983211670529132
2018-06-21,4Y,4,0.9970159786617715
2018-06-21,5Y,5,0.9951885200465763
2018-06-21,7Y,7,0.9895312629666485
2018-06-21,10Y,10,0.9751232784680657
2018-06-21,15Y,15,0.9345071373251578
2018-06-21,20Y,20,0.8848273680367499
2018-06-21,25Y,25,0.8351424733120523
2018-06-21,30Y,30,0.788620413677489
2018-06-22,1Y,1,0.9997750307209226
2018-06-22,2Y,2,0.9992577504520981
2018-06-22,3Y,3,0.9983611136757921
2018-06-22,4Y,4,0.9970758373802064
2018-06-22,5Y,5,0.9952781955054971
2018-06-22,7Y,7,0.9896213641385696
2018-06-22,10Y,10,0.9753000607258566
2018-06-22,15Y,15,0.9347601092872787
2018-06-22,20Y,20,0.8851104056479878
2018-06-22,25Y,25,0.8355323548964262
2018-06-22,30Y,30,0.7891161669147264
2018-06-25,1Y,1,0.9998200173542902
2018-06-25,2Y,2,0.9993476858501251
2018-06-25,3Y,3,0.9985058881130632
2018-06-25,4Y,4,0.9972503389282136
2018-06-25,5Y,5,0.9954623139816764
2018-06-25,7Y,7,0.9898799476813402
2018-06-25,10Y,10,0.975612622713991
2018-06-25,15Y,15,0.9352163261600203
2018-06-25,20Y,20,0.8857910953328522
2018-06-25,25Y,25,0.8363986627861855
2018-06-25,30Y,30,0.7901021684034188
2018-06-26,1Y,1,0.9997900258842721
2018-06-26,2Y,2,0.9992802304314737
2018-06-26,3Y,3,0.9983610789255084
2018-06-26,4Y,4,0.9970558566776999
2018-06-26,5Y,5,0.9952981603083112
2018-06-26,7Y,7,0.9896948806165655
2018-06-26,10Y,10,0.9753982152825269
2018-06-26,15Y,15,0.9349305004220947
2018-06-26,20Y,20,0.8853123641444629
2018-06-26,25Y,25,0.8356046871967547
2018-06-26,30Y,30,0.7890946882382056
2018-06-27,1Y,1,0.9998000231222387
2018-06-27,2Y,2,0.9992927173391454
2018-06-27,3Y,3,0.9983960410550062
2018-06-27,4Y,4,0.9971157011069444
2018-06-27,5Y,5,0.9953279453303364
2018-06-27,7Y,7,0.9896946659778387
2018-06-27,10Y,10,0.9753978552063972
2018-06-27,15Y,15,0.9350696554601756
2018-06-27,20Y,20,0.8857752162213877
2018-06-27,25Y,25,0.836416210689742
2018-06-27,30Y,30,0.7901211127611477
2018-06-28,1Y,1,0.9998300157358443
2018-06-28,2Y,2,0.9993601714539847
2018-06-28,3Y,3,0.9984808903946426
2018-06-28,4Y,4,0.9971779538919889
2018-06-28,5Y,5,0.9953776026290437
2018-06-28,7Y,7,0.989769810808595
2018-06-28,10Y,10,0.975528256818256
2018-06-28,15Y,15,0.935480350516973
