"日付","終値","始値","高値","安値","変化率 %"
"2025-12-18","2.000","1.980","2.033","1.989","-0.15%"
"2025-12-17","2.003","1.973","2.042","1.979","0.60%"
"2025-12-16","1.991","1.971","2.019","1.973","-1.78%"
"2025-12-15","2.027","1.967","2.027","1.960","2.95%"
"2025-12-12","1.969","1.948","2.001","1.945","0.46%"
"2025-12-11","1.960","1.942","1.988","1.938","-0.10%"
"2025-12-10","1.962","1.962","1.997","1.957","-0.36%"
"2025-12-09","1.969","1.977","2.002","1.959","-0.91%"
"2025-12-08","1.987","1.958","2.031","1.966","0.71%"
"2025-12-05","1.973","1.933","1.995","1.944","0.71%"
"2025-12-04","1.959","1.902","1.988","1.914","2.57%"
"2025-12-03","1.910","1.882","1.949","1.893","0.74%"
"2025-12-02","1.896","1.875","1.928","1.876","0.16%"
"2025-12-01","1.893","1.830","1.917","1.832","2.99%"
"2025-11-28","1.838","1.803","1.861","1.813","1.21%"
"2025-11-27","1.816","1.800","1.840","1.805","-0.06%"
"2025-11-26","1.817","1.806","1.847","1.807","0.00%"
"2025-11-25","1.817","1.776","1.837","1.787","1.40%"
"2025-11-24","1.792","1.761","1.797","1.791","0.17%"
"2025-11-21","1.789","1.813","1.831","1.782","-1.87%"
"2025-11-20","1.823","1.795","1.865","1.794","0.83%"
"2025-11-19","1.808","1.754","1.822","1.770","1.12%"
"2025-11-18","1.788","1.747","1.807","1.760","1.88%"
"2025-11-17","1.755","1.723","1.789","1.739","0.98%"
"2025-11-14","1.738","1.723","1.765","1.718","0.12%"
"2025-11-13","1.736","1.700","1.761","1.713","1.05%"
"2025-11-12","1.718","1.709","1.749","1.710","0.12%"
"2025-11-11","1.716","1.711","1.747","1.714","-0.69%"
"2025-11-10","1.728","1.692","1.763","1.708","1.53%"
"2025-11-07","1.702","1.687","1.733","1.691","0.65%"
"2025-11-06","1.691","1.660","1.733","1.680","-0.59%"
"2025-11-05","1.701","1.687","1.721","1.679","0.18%"
"2025-11-04","1.698","1.667","1.726","1.687","0.35%"
"2025-11-03","1.692","1.680","1.712","1.687","0.12%"
"2025-10-31","1.690","1.661","1.714","1.671","0.78%"
"2025-10-30","1.677","1.661","1.710","1.668","-1.58%"
"2025-10-29","1.704","1.658","1.712","1.665","2.28%"
"2025-10-28","1.666","1.672","1.703","1.662","-1.36%"
"2025-10-27","1.689","1.673","1.724","1.684","0.12%"
"2025-10-24","1.687","1.681","1.713","1.677","-0.18%"
"2025-10-23","1.690","1.651","1.716","1.663","1.32%"
"2025-10-22","1.668","1.667","1.701","1.660","-0.71%"
"2025-10-21","1.680","1.670","1.712","1.665","-0.24%"
"2025-10-20","1.684","1.648","1.714","1.648","1.26%"
"2025-10-17","1.663","1.640","1.678","1.628","0.54%"
"2025-10-16","1.654","1.639","1.693","1.650","-0.54%"
"2025-10-15","1.663","1.639","1.683","1.649","0.48%"
"2025-10-14","1.655","1.663","1.699","1.648","-2.42%"
"2025-10-13","1.696","1.663","1.701","1.639","1.68%"
"2025-10-10","1.668","1.714","1.745","1.663","-3.14%"
"2025-10-09","1.722","1.714","1.747","1.701","0.17%"
"2025-10-08","1.719","1.708","1.750","1.713","-0.46%"
"2025-10-07","1.727","1.727","1.757","1.711","-1.14%"
"2025-10-06","1.747","1.693","1.765","1.675","2.40%"
"2025-10-03","1.706","1.699","1.728","1.694","-0.29%"
"2025-10-02","1.711","1.694","1.735","1.683","0.47%"
"2025-10-01","1.703","1.680","1.736","1.680","0.95%"
"2025-09-30","1.687","1.657","1.713","1.659","1.14%"
"2025-09-29","1.668","1.658","1.698","1.657","0.12%"
"2025-09-26","1.666","1.643","1.701","1.656","-0.18%"
"2025-09-25","1.669","1.653","1.697","1.653","-0.12%"
"2025-09-24","1.671","1.655","1.685","1.647","-0.12%"
"2025-09-23","1.673","1.660","1.675","1.673","0.48%"
"2025-09-22","1.665","1.636","1.694","1.646","0.91%"
"2025-09-19","1.650","1.603","1.679","1.623","0.36%"
"2025-09-18","1.644","1.613","1.665","1.614","0.74%"
"2025-09-17","1.632","1.617","1.650","1.617","-0.12%"
"2025-09-16","1.634","1.647","1.670","1.608","1.11%"
"2025-09-15","1.616","1.613","1.647","1.615","-0.43%"
"2025-09-12","1.623","1.590","1.646","1.604","1.06%"
"2025-09-11","1.606","1.573","1.630","1.584","1.07%"
"2025-09-10","1.589","1.599","1.624","1.582","-1.37%"
"2025-09-09","1.611","1.578","1.641","1.575","1.00%"
"2025-09-08","1.595","1.575","1.626","1.579","-0.44%"
"2025-09-05","1.602","1.603","1.630","1.592","-0.56%"
"2025-09-04","1.611","1.649","1.665","1.608","-3.36%"
"2025-09-03","1.667","1.643","1.696","1.649","0.85%"
"2025-09-02","1.653","1.639","1.683","1.626","-0.12%"
"2025-09-01","1.655","1.612","1.678","1.618","0.67%"
"2025-08-29","1.644","1.625","1.655","1.640","-0.72%"
"2025-08-28","1.656","1.635","1.665","1.655","-0.60%"
"2025-08-27","1.666","1.643","1.675","1.666","-0.48%"
"2025-08-26","1.674","1.618","1.681","1.648","1.70%"
"2025-08-25","1.646","1.618","1.648","1.646","-0.12%"
"2025-08-22","1.648","1.614","1.649","1.638","0.55%"
"2025-08-21","1.639","1.595","1.640","1.625","0.92%"
"2025-08-20","1.624","1.590","1.639","1.620","0.31%"
"2025-08-19","1.619","1.576","1.626","1.606","0.87%"
"2025-08-18","1.605","1.569","1.605","1.593","0.38%"
"2025-08-15","1.599","1.556","1.599","1.585","0.88%"
"2025-08-14","1.585","1.501","1.585","1.531","3.59%"
"2025-08-13","1.530","1.514","1.545","1.530","-0.84%"
"2025-08-12","1.543","1.496","1.545","1.525","1.18%"
"2025-08-11","1.525","1.495","1.525","1.525","0.00%"
"2025-08-08","1.525","1.478","1.525","1.508","1.26%"
"2025-08-07","1.506","1.489","1.519","1.503","-0.92%"
"2025-08-06","1.520","1.473","1.523","1.503","1.27%"
"2025-08-05","1.501","1.486","1.516","1.489","-1.12%"
"2025-08-04","1.518","1.486","1.531","1.508","0.13%"
"2025-08-01","1.516","1.545","1.579","1.514","-3.81%"
"2025-07-31","1.576","1.560","1.590","1.566","-0.94%"
"2025-07-30","1.591","1.545","1.591","1.575","1.08%"
"2025-07-29","1.574","1.544","1.586","1.574","2.04%"
"2025-07-28","1.543","1.574","1.543","1.538","1.73%"
"2025-07-11","1.516","1.491","1.518","1.516","1.51%"
"2025-07-10","1.494","1.497","1.497","1.489","-0.33%"
"2025-07-09","1.499","1.484","1.500","1.477","0.93%"
"2025-07-08","1.485","1.444","1.485","1.466","2.77%"
"2025-07-07","1.445","1.418","1.447","1.418","1.94%"
"2025-07-04","1.418","1.442","1.439","1.415","-1.65%"
"2025-07-03","1.441","1.418","1.441","1.418","1.77%"
"2025-07-02","1.416","1.400","1.416","1.400","1.25%"
"2025-07-01","1.399","1.404","1.404","1.390","-0.44%"
"2025-06-30","1.405","1.409","1.415","1.405","-0.27%"
"2025-06-27","1.409","1.394","1.409","1.390","1.17%"
"2025-06-26","1.393","1.378","1.393","1.378","1.18%"
"2025-06-25","1.376","1.394","1.394","1.362","-1.34%"
"2025-06-24","1.395","1.391","1.398","1.386","0.18%"
"2025-06-23","1.393","1.384","1.396","1.384","0.63%"
"2025-06-20","1.384","1.385","1.394","1.369","0.00%"
"2025-06-19","1.384","1.395","1.398","1.384","-0.90%"
"2025-06-18","1.396","1.419","1.431","1.396","-1.50%"
"2025-06-17","1.418","1.415","1.446","1.410","0.26%"
"2025-06-16","1.414","1.415","1.440","1.414","-0.08%"
"2025-06-13","1.415","1.410","1.415","1.380","-0.18%"
"2025-06-12","1.418","1.436","1.444","1.418","-1.22%"
"2025-06-11","1.435","1.447","1.447","1.435","-0.95%"
"2025-06-10","1.449","1.430","1.454","1.430","1.40%"
"2025-06-09","1.429","1.423","1.444","1.424","0.44%"
"2025-06-06","1.423","1.428","1.423","1.406","-0.27%"
"2025-06-05","1.426","1.459","1.457","1.418","-2.31%"
"2025-06-04","1.460","1.436","1.467","1.439","1.57%"
"2025-06-03","1.438","1.442","1.442","1.426","-0.44%"
"2025-06-02","1.444","1.430","1.446","1.430","0.97%"
"2025-05-30","1.430","1.420","1.430","1.418","0.79%"
"2025-05-29","1.419","1.434","1.449","1.419","-1.13%"
"2025-05-28","1.435","1.393","1.442","1.393","3.14%"
"2025-05-27","1.391","1.446","1.446","1.369","-3.88%"
"2025-05-26","1.447","1.447","1.447","1.447","0.00%"
"2025-05-23","1.447","1.509","3.089","1.446","-4.14%"
"2025-05-22","1.510","1.480","1.519","1.480","2.11%"
"2025-05-21","1.479","1.462","1.479","1.459","1.02%"
"2025-05-20","1.464","1.425","1.466","1.426","2.63%"
"2025-05-19","1.426","1.415","1.436","1.414","0.80%"
"2025-05-16","1.415","1.416","1.415","1.390","-0.18%"
"2025-05-15","1.418","1.431","1.434","1.418","-1.05%"
"2025-05-14","1.433","1.399","1.433","1.396","2.50%"
"2025-05-13","1.398","1.379","1.403","1.379","1.45%"
"2025-05-12","1.378","1.308","1.398","1.308","5.35%"
"2025-05-09","1.308","1.274","1.314","1.274","2.75%"
"2025-05-08","1.273","1.254","1.283","1.254","1.60%"
"2025-05-07","1.253","1.220","1.258","1.221","2.77%"
"2025-05-05","1.219","1.219","1.219","1.219","0.00%"
"2025-05-02","1.219","1.199","1.219","1.199","1.57%"
"2025-05-01","1.200","1.216","1.219","1.189","-1.44%"
"2025-04-30","1.217","1.247","1.246","1.217","-2.51%"
"2025-04-28","1.249","1.285","1.284","1.240","-2.82%"
"2025-04-25","1.285","1.246","1.286","1.247","3.31%"
"2025-04-24","1.244","1.270","1.268","1.232","-2.16%"
"2025-04-23","1.271","1.224","1.274","1.224","3.78%"
"2025-04-22","1.225","1.222","1.230","1.222","0.30%"
"2025-04-21","1.221","1.222","1.221","1.221","-0.10%"
"2025-04-17","1.222","1.194","1.229","1.194","2.52%"
"2025-04-16","1.192","1.306","1.304","1.175","-8.71%"
"2025-04-15","1.306","1.280","1.311","1.276","1.86%"
"2025-04-14","1.283","1.242","1.290","1.242","3.53%"
"2025-04-11","1.239","1.237","1.278","1.204","0.20%"
"2025-04-10","1.236","1.150","1.275","1.150","7.62%"
"2025-04-09","1.149","1.191","1.191","1.148","-3.77%"
"2025-04-08","1.194","1.074","1.225","1.075","10.92%"
"2025-04-07","1.076","1.117","1.117","1.024","-3.47%"
"2025-04-04","1.115","1.097","1.180","1.072","-13.73%"
"2025-04-03","1.293","1.436","1.436","1.285","-10.09%"
"2025-04-02","1.438","1.456","1.461","1.429","-1.37%"
"2025-04-01","1.457","1.456","1.470","1.450","0.25%"
"2025-03-31","1.454","1.499","1.499","1.444","-3.00%"
"2025-03-28","1.499","1.529","1.529","1.495","-2.12%"
"2025-03-27","1.531","1.548","1.546","1.524","-1.13%"
"2025-03-26","1.549","1.543","1.550","1.538","0.57%"
"2025-03-25","1.540","1.530","1.548","1.530","0.73%"
"2025-03-24","1.529","1.492","1.529","1.492","2.43%"
"2025-03-21","1.492","1.524","1.524","1.492","-1.97%"
"2025-03-19","1.523","1.497","1.524","1.494","1.58%"
"2025-03-18","1.499","1.487","1.500","1.487","0.84%"
"2025-03-17","1.486","1.482","1.486","1.482","0.26%"
"2025-03-14","1.482","1.499","1.499","1.476","-1.17%"
"2025-03-13","1.500","1.481","1.515","1.481","1.52%"
"2025-03-12","1.477","1.484","1.484","1.466","-0.76%"
"2025-03-11","1.489","1.500","1.500","1.470","-0.91%"
"2025-03-10","1.503","1.462","1.518","1.462","2.74%"
"2025-03-07","1.462","1.484","1.484","1.462","-1.60%"
"2025-03-06","1.486","1.471","1.506","1.471","1.11%"
"2025-03-05","1.470","1.411","1.470","1.416","4.26%"
"2025-03-04","1.410","1.433","1.433","1.410","-1.66%"
"2025-03-03","1.434","1.391","1.447","1.393","3.05%"
"2025-02-28","1.391","1.415","1.415","1.381","-1.59%"
"2025-02-27","1.414","1.379","1.426","1.380","2.45%"
"2025-02-26","1.380","1.359","1.389","1.361","1.66%"
"2025-02-25","1.357","1.408","1.406","1.357","-3.47%"
"2025-02-24","1.406","1.406","1.406","1.406","0.00%"
"2025-02-21","1.406","1.460","1.460","1.406","-3.76%"
"2025-02-20","1.461","1.469","1.469","1.442","-0.59%"
"2025-02-19","1.470","1.461","1.480","1.456","0.51%"
"2025-02-18","1.462","1.440","1.467","1.440","1.65%"
"2025-02-17","1.439","1.419","1.439","1.419","1.41%"
"2025-02-14","1.419","1.386","1.419","1.389","2.44%"
"2025-02-13","1.385","1.409","1.409","1.385","-1.77%"
"2025-02-12","1.410","1.347","1.410","1.347","4.83%"
"2025-02-11","1.345","1.345","1.345","1.345","0.00%"
"2025-02-10","1.345","1.356","1.357","1.345","-0.83%"
"2025-02-07","1.356","1.334","1.356","1.334","1.79%"
"2025-02-06","1.332","1.331","1.334","1.319","0.00%"
"2025-02-05","1.332","1.330","1.336","1.325","0.28%"
"2025-02-04","1.329","1.293","1.340","1.296","3.01%"
"2025-02-03","1.290","1.296","1.296","1.285","-0.48%"
"2025-01-31","1.296","1.274","1.298","1.291","1.96%"
"2025-01-30","1.271","1.264","1.279","1.266","0.70%"
"2025-01-29","1.263","1.269","1.269","1.254","-0.69%"
"2025-01-28","1.271","1.264","1.276","1.263","0.70%"
"2025-01-27","1.263","1.294","1.294","1.244","-2.42%"
"2025-01-24","1.294","1.280","1.301","1.280","1.17%"
"2025-01-23","1.279","1.263","1.279","1.263","1.39%"
"2025-01-22","1.261","1.260","1.270","1.258","0.20%"
"2025-01-21","1.259","1.256","1.265","1.258","0.30%"
"2025-01-20","1.255","1.269","1.269","1.255","-1.09%"
"2025-01-17","1.269","1.280","1.279","1.265","-0.98%"
"2025-01-16","1.281","1.298","1.298","1.271","-1.35%"
"2025-01-15","1.299","1.306","1.326","1.296","-0.48%"
"2025-01-14","1.305","1.305","1.309","1.299","0.09%"
"2025-01-13","1.304","1.304","1.304","1.304","0.00%"
"2025-01-10","1.304","1.263","1.304","1.264","3.48%"
"2025-01-09","1.260","1.280","1.280","1.260","-1.75%"
"2025-01-08","1.283","1.256","1.289","1.256","2.19%"
"2025-01-07","1.255","1.247","1.255","1.247","0.70%"
"2025-01-06","1.246","1.205","1.255","1.205","3.43%"
"2025-01-03","1.205","1.205","1.205","1.205","0.00%"
"2025-01-02","1.205","1.205","1.205","1.205","0.00%"
"2025-01-01","1.205","1.205","1.205","1.205","0.00%"
