"日付","終値","始値","高値","安値","変化率 %"
"2026-02-18","2.737","2.726","2.747","2.691","-0.48%"
"2026-02-17","2.750","2.798","2.814","2.736","-2.34%"
"2026-02-16","2.816","2.767","2.843","2.767","1.22%"
"2026-02-13","2.782","2.755","2.828","2.761","0.29%"
"2026-02-12","2.774","2.818","2.842","2.767","-2.50%"
"2026-02-11","2.845","2.801","2.845","2.813","0.04%"
"2026-02-10","2.844","2.869","2.891","2.820","-1.25%"
"2026-02-09","2.880","2.882","2.926","2.874","-0.17%"
"2026-02-06","2.885","2.840","2.913","2.800","0.94%"
"2026-02-05","2.858","2.892","2.915","2.856","-1.72%"
"2026-02-04","2.908","2.903","2.951","2.897","-0.45%"
"2026-02-03","2.921","2.904","2.954","2.903","-0.03%"
"2026-02-02","2.922","2.902","2.953","2.887","0.48%"
"2026-01-30","2.908","2.913","2.943","2.891","-0.58%"
"2026-01-29","2.925","2.925","2.958","2.908","-0.41%"
"2026-01-28","2.937","2.933","2.979","2.912","-0.54%"
"2026-01-27","2.953","2.910","2.987","2.918","1.27%"
"2026-01-26","2.916","2.934","2.968","2.886","-0.82%"
"2026-01-23","2.940","2.922","2.975","2.923","-0.07%"
"2026-01-22","2.942","2.975","2.997","2.925","-1.64%"
"2026-01-21","2.991","3.051","3.073","2.966","-2.57%"
"2026-01-20","3.070","2.907","3.113","2.916","5.10%"
"2026-01-19","2.921","2.850","2.950","2.852","2.31%"
"2026-01-16","2.855","2.833","2.877","2.826","0.21%"
"2026-01-15","2.849","2.838","2.889","2.829","0.14%"
"2026-01-14","2.845","2.853","2.903","2.843","-0.84%"
"2026-01-13","2.869","2.821","2.903","2.813","1.09%"
"2026-01-12","2.838","2.842","2.873","2.831","0.50%"
"2026-01-09","2.824","2.774","2.869","2.784","0.28%"
"2026-01-08","2.816","2.801","2.833","2.793","-0.32%"
"2026-01-07","2.825","2.823","2.868","2.820","-0.42%"
"2026-01-06","2.837","2.800","2.862","2.801","0.89%"
"2026-01-05","2.812","2.767","2.848","2.781","0.64%"
"2026-01-02","2.794","2.794","2.794","2.794","0.00%"
"2026-01-01","2.794","2.794","2.794","2.794","0.00%"
"2025-12-31","2.794","2.794","2.794","2.794","0.00%"
"2025-12-30","2.794","2.755","2.804","2.767","0.79%"
"2025-12-29","2.772","2.752","2.802","2.757","0.58%"
"2025-12-26","2.756","2.749","2.779","2.754","-0.29%"
"2025-12-25","2.764","2.735","2.773","2.732","0.25%"
"2025-12-24","2.757","2.750","2.810","2.748","-0.43%"
"2025-12-23","2.769","2.761","2.807","2.752","-0.43%"
"2025-12-22","2.781","2.758","2.828","2.761","0.43%"
"2025-12-19","2.769","2.717","2.791","2.723","1.24%"
"2025-12-18","2.735","2.707","2.758","2.710","0.40%"
"2025-12-17","2.724","2.694","2.752","2.692","0.37%"
"2025-12-16","2.714","2.696","2.738","2.693","-1.60%"
"2025-12-15","2.758","2.689","2.758","2.682","2.26%"
