"日付","終値","始値","高値","安値","変化率 %"
"2026-02-18","1.888","1.879","1.904","1.839","-0.63%"
"2026-02-17","1.900","1.932","1.950","1.887","-2.91%"
"2026-02-16","1.957","1.939","1.984","1.943","0.10%"
"2026-02-13","1.955","1.938","2.001","1.948","-0.05%"
"2026-02-12","1.956","1.958","2.014","1.948","-2.00%"
"2026-02-11","1.996","1.945","1.996","1.960","0.30%"
"2026-02-10","1.990","2.004","2.029","1.968","-1.49%"
"2026-02-09","2.020","1.983","2.061","1.986","1.61%"
"2026-02-06","1.988","1.949","2.015","1.912","1.48%"
"2026-02-05","1.959","1.961","2.005","1.956","-1.26%"
"2026-02-04","1.984","1.978","2.022","1.975","-0.40%"
"2026-02-03","1.992","1.961","2.027","1.964","0.35%"
"2026-02-02","1.985","1.968","2.014","1.954","0.71%"
"2026-01-30","1.971","1.975","2.005","1.960","-0.76%"
"2026-01-29","1.986","1.982","2.026","1.979","-0.50%"
"2026-01-28","1.996","2.006","2.045","1.973","-1.19%"
"2026-01-27","2.020","1.968","2.053","1.981","1.92%"
"2026-01-26","1.982","1.991","2.022","1.954","-0.65%"
"2026-01-23","1.995","1.961","2.025","1.963","1.22%"
"2026-01-22","1.971","2.011","2.029","1.965","-2.43%"
"2026-01-21","2.020","2.051","2.077","2.005","-2.18%"
"2026-01-20","2.065","1.994","2.117","2.003","2.84%"
"2026-01-19","2.008","1.942","2.042","1.943","3.08%"
"2026-01-16","1.948","1.923","1.972","1.929","0.62%"
"2026-01-15","1.936","1.907","1.960","1.906","1.04%"
"2026-01-14","1.916","1.929","1.972","1.914","-1.44%"
"2026-01-13","1.944","1.857","1.975","1.876","1.36%"
"2026-01-12","1.918","1.915","1.947","1.890","0.79%"
"2026-01-09","1.903","1.835","1.947","1.855","1.98%"
"2026-01-08","1.866","1.867","1.894","1.850","-1.27%"
"2026-01-07","1.890","1.891","1.932","1.884","-0.89%"
"2026-01-06","1.907","1.878","1.942","1.881","0.63%"
"2026-01-05","1.895","1.847","1.936","1.854","0.96%"
"2026-01-02","1.877","1.877","1.877","1.877","0.00%"
"2026-01-01","1.877","1.877","1.877","1.877","0.00%"
"2025-12-31","1.877","1.877","1.877","1.877","0.00%"
"2025-12-30","1.877","1.809","1.882","1.823","2.68%"
"2025-12-29","1.828","1.798","1.858","1.818","0.11%"
"2025-12-26","1.826","1.812","1.838","1.821","-0.27%"
"2025-12-25","1.831","1.786","1.837","1.792","1.78%"
"2025-12-24","1.799","1.793","1.854","1.793","-0.39%"
"2025-12-23","1.806","1.828","1.868","1.796","-2.06%"
"2025-12-22","1.844","1.804","1.892","1.805","1.88%"
"2025-12-19","1.810","1.752","1.834","1.756","2.49%"
"2025-12-18","1.766","1.746","1.792","1.752","-0.11%"
"2025-12-17","1.768","1.738","1.800","1.747","0.63%"
"2025-12-16","1.757","1.736","1.782","1.740","-1.40%"
"2025-12-15","1.782","1.736","1.791","1.726","2.30%"
"2025-12-12","1.742","1.699","1.766","1.711","1.16%"
"2025-12-11","1.722","1.712","1.750","1.703","-0.35%"
"2025-12-10","1.728","1.730","1.761","1.723","-0.35%"
"2025-12-09","1.734","1.741","1.772","1.725","-1.20%"
"2025-12-08","1.755","1.735","1.791","1.735","0.57%"
"2025-12-05","1.745","1.707","1.768","1.714","1.28%"
"2025-12-04","1.723","1.668","1.756","1.681","2.19%"
"2025-12-03","1.686","1.658","1.716","1.666","1.08%"
"2025-12-02","1.668","1.640","1.695","1.651","0.42%"
"2025-12-01","1.661","1.603","1.692","1.604","3.10%"
"2025-11-28","1.611","1.575","1.631","1.586","1.19%"
"2025-11-27","1.592","1.571","1.614","1.580","0.00%"
"2025-11-26","1.592","1.568","1.621","1.582","0.06%"
"2025-11-25","1.591","1.547","1.610","1.555","1.73%"
"2025-11-24","1.564","1.537","1.567","1.563","-0.19%"
"2025-11-21","1.567","1.578","1.599","1.557","-1.69%"
"2025-11-20","1.594","1.555","1.629","1.554","1.72%"
"2025-11-19","1.567","1.513","1.582","1.530","1.16%"
"2025-11-18","1.549","1.518","1.562","1.525","1.18%"
"2025-11-17","1.531","1.492","1.554","1.512","1.12%"
