"日付","終値","始値","高値","安値","変化率 %"
"2026-02-18","1.281","1.276","1.283","1.254","-0.86%"
"2026-02-17","1.292","1.302","1.321","1.280","-1.67%"
"2026-02-16","1.314","1.318","1.351","1.310","-1.50%"
"2026-02-13","1.334","1.330","1.367","1.326","-1.77%"
"2026-02-12","1.358","1.328","1.370","1.337","0.59%"
"2026-02-11","1.350","1.325","1.356","1.340","-0.44%"
"2026-02-10","1.356","1.336","1.368","1.337","-0.37%"
"2026-02-09","1.361","1.322","1.378","1.330","1.64%"
"2026-02-06","1.339","1.303","1.351","1.297","0.53%"
"2026-02-05","1.332","1.304","1.345","1.316","1.06%"
"2026-02-04","1.318","1.312","1.343","1.311","-0.08%"
"2026-02-03","1.319","1.275","1.345","1.296","1.85%"
"2026-02-02","1.295","1.271","1.324","1.285","0.31%"
"2026-01-30","1.291","1.291","1.313","1.278","-0.77%"
"2026-01-29","1.301","1.279","1.322","1.295","-0.15%"
"2026-01-28","1.303","1.312","1.342","1.294","-2.54%"
"2026-01-27","1.337","1.296","1.351","1.316","1.44%"
"2026-01-26","1.318","1.281","1.339","1.281","2.01%"
"2026-01-23","1.292","1.249","1.315","1.254","2.05%"
"2026-01-22","1.266","1.262","1.294","1.259","-0.47%"
"2026-01-21","1.272","1.256","1.297","1.258","-0.39%"
"2026-01-20","1.277","1.243","1.294","1.250","1.35%"
"2026-01-19","1.260","1.224","1.278","1.242","1.29%"
"2026-01-16","1.244","1.213","1.260","1.233","1.14%"
"2026-01-15","1.230","1.214","1.251","1.213","-0.24%"
"2026-01-14","1.233","1.200","1.246","1.210","1.15%"
"2026-01-13","1.219","1.199","1.234","1.199","2.18%"
"2026-01-12","1.193","1.194","1.231","1.193","-0.25%"
"2026-01-09","1.196","1.164","1.231","1.174","1.44%"
"2026-01-08","1.179","1.186","1.205","1.166","-2.00%"
"2026-01-07","1.203","1.211","1.230","1.195","-1.72%"
"2026-01-06","1.224","1.213","1.242","1.208","-0.24%"
"2026-01-05","1.227","1.188","1.245","1.205","0.41%"
"2026-01-02","1.222","1.222","1.222","1.222","0.00%"
"2026-01-01","1.222","1.222","1.222","1.222","0.00%"
"2025-12-31","1.222","1.222","1.222","1.222","0.00%"
"2025-12-30","1.222","1.165","1.225","1.180","2.95%"
"2025-12-29","1.187","1.135","1.201","1.162","0.85%"
"2025-12-26","1.177","1.158","1.182","1.165","-0.08%"
"2025-12-25","1.178","1.131","1.180","1.139","1.55%"
"2025-12-24","1.160","1.125","1.173","1.130","1.58%"
"2025-12-23","1.142","1.143","1.177","1.136","-1.72%"
"2025-12-22","1.162","1.129","1.197","1.142","1.40%"
"2025-12-19","1.146","1.100","1.164","1.111","2.78%"
"2025-12-18","1.115","1.101","1.131","1.108","-0.18%"
"2025-12-17","1.117","1.091","1.133","1.102","1.27%"
"2025-12-16","1.103","1.080","1.122","1.097","-0.09%"
"2025-12-15","1.104","1.082","1.121","1.095","-0.27%"
"2025-12-12","1.107","1.077","1.123","1.089","1.00%"
"2025-12-11","1.096","1.089","1.116","1.089","-1.44%"
"2025-12-10","1.112","1.090","1.135","1.103","-0.80%"
"2025-12-09","1.121","1.100","1.133","1.097","0.72%"
"2025-12-08","1.113","1.078","1.128","1.092","1.00%"
"2025-12-05","1.102","1.050","1.113","1.058","2.99%"
"2025-12-04","1.070","1.038","1.084","1.047","2.29%"
"2025-12-03","1.046","1.037","1.066","1.042","-0.29%"
"2025-12-02","1.049","1.043","1.069","1.039","-1.13%"
"2025-12-01","1.061","1.002","1.070","1.016","4.02%"
"2025-11-28","1.020","1.004","1.039","1.010","0.59%"
"2025-11-27","1.014","1.007","1.035","1.011","-0.78%"
"2025-11-26","1.022","0.993","1.042","1.012","0.00%"
"2025-11-25","1.022","0.977","1.033","0.920","2.92%"
"2025-11-24","0.993","0.943","0.993","0.968","0.00%"
"2025-11-21","0.993","0.987","1.013","0.970","-1.49%"
"2025-11-20","1.008","0.951","1.021","0.964","4.13%"
"2025-11-19","0.968","0.938","0.987","0.949","1.26%"
"2025-11-18","0.956","0.956","0.981","0.946","-1.24%"
"2025-11-17","0.968","0.948","0.987","0.960","-0.21%"
"2025-11-14","0.970","0.957","0.988","0.962","0.00%"
"2025-11-13","0.970","0.954","0.984","0.961","-0.10%"
"2025-11-12","0.971","0.956","0.989","0.963","-0.10%"
"2025-11-11","0.972","0.961","0.992","0.966","-1.72%"
"2025-11-10","0.989","0.961","1.005","0.975","0.61%"
"2025-11-07","0.983","0.965","1.000","0.974","-0.30%"
"2025-11-06","0.986","0.957","1.001","0.970","1.13%"
"2025-11-05","0.975","0.974","0.999","0.967","-0.71%"
"2025-11-04","0.982","0.952","1.001","0.972","0.51%"
"2025-11-03","0.977","0.955","0.986","0.972","0.10%"
"2025-10-31","0.976","0.957","0.993","0.968","0.31%"
"2025-10-30","0.973","0.963","1.005","0.969","-1.22%"
"2025-10-29","0.985","0.950","1.006","0.969","1.23%"
"2025-10-28","0.973","0.960","0.993","0.962","-1.22%"
"2025-10-27","0.985","0.957","1.001","0.974","0.31%"
"2025-10-24","0.982","0.963","0.997","0.970","0.20%"
"2025-10-23","0.980","0.948","0.996","0.962","1.34%"
"2025-10-22","0.967","0.957","0.992","0.961","-1.23%"
"2025-10-21","0.979","0.973","0.997","0.963","-1.31%"
"2025-10-20","0.992","0.938","1.002","0.947","4.53%"
"2025-10-17","0.949","0.944","0.974","0.931","-1.35%"
"2025-10-16","0.962","0.918","0.978","0.929","3.66%"
"2025-10-15","0.928","0.894","0.948","0.911","1.31%"
"2025-10-14","0.916","0.930","0.961","0.909","-3.68%"
"2025-10-13","0.951","0.925","0.962","0.947","-0.21%"
"2025-10-10","0.953","0.957","0.987","0.941","-2.26%"
"2025-10-09","0.975","0.962","0.996","0.968","-0.20%"
"2025-10-08","0.977","0.949","0.998","0.964","1.03%"
"2025-10-07","0.967","0.935","0.983","0.953","1.15%"
"2025-10-06","0.956","0.970","1.002","0.918","-3.53%"
"2025-10-03","0.991","0.985","1.008","0.982","-1.00%"
"2025-10-02","1.001","0.989","1.020","0.987","-0.89%"
"2025-10-01","1.010","0.994","1.028","1.002","-0.49%"
"2025-09-30","1.015","0.987","1.032","1.000","1.00%"
"2025-09-29","1.005","0.970","1.022","0.986","0.00%"
"2025-09-26","1.005","0.983","1.018","0.989","-0.10%"
"2025-09-25","1.006","0.973","1.019","0.985","2.13%"
"2025-09-24","0.985","0.976","1.004","0.977","-0.71%"
"2025-09-23","0.992","0.977","0.992","0.992","0.61%"
"2025-09-22","0.986","0.946","1.006","0.966","1.54%"
"2025-09-19","0.971","0.911","0.990","0.931","3.52%"
"2025-09-18","0.938","0.908","0.951","0.923","1.08%"
"2025-09-17","0.928","0.908","0.945","0.920","-0.32%"
"2025-09-16","0.931","0.900","0.945","0.912","1.31%"
"2025-09-15","0.919","0.899","0.933","0.917","-1.50%"
"2025-09-12","0.933","0.894","0.938","0.908","2.30%"
"2025-09-11","0.912","0.884","0.926","0.898","1.11%"
"2025-09-10","0.902","0.885","0.924","0.894","-0.99%"
"2025-09-09","0.911","0.855","0.925","0.862","4.23%"
"2025-09-08","0.874","0.852","0.891","0.858","-0.79%"
"2025-09-05","0.881","0.870","0.903","0.872","-0.90%"
"2025-09-04","0.889","0.882","0.922","0.883","-3.05%"
"2025-09-03","0.917","0.894","0.926","0.900","0.22%"
"2025-09-02","0.915","0.911","0.943","0.903","-1.93%"
"2025-09-01","0.933","0.897","0.944","0.911","0.76%"
"2025-08-29","0.926","0.899","0.929","0.924","-0.43%"
"2025-08-28","0.930","0.899","0.934","0.929","-0.11%"
"2025-08-27","0.931","0.913","0.943","0.931","-1.06%"
"2025-08-26","0.941","0.903","0.946","0.933","1.07%"
"2025-08-25","0.931","0.901","0.931","0.931","0.00%"
"2025-08-22","0.931","0.894","0.931","0.924","1.31%"
"2025-08-21","0.919","0.878","0.919","0.908","1.43%"
"2025-08-20","0.906","0.879","0.916","0.906","-0.22%"
"2025-08-19","0.908","0.864","0.913","0.894","1.68%"
"2025-08-18","0.893","0.866","0.898","0.889","-0.33%"
"2025-08-15","0.896","0.856","0.896","0.886","1.24%"
"2025-08-14","0.885","0.818","0.885","0.847","4.61%"
"2025-08-13","0.846","0.819","0.850","0.846","-0.12%"
"2025-08-12","0.847","0.810","0.847","0.839","0.95%"
"2025-08-11","0.839","0.809","0.839","0.839","0.00%"
"2025-08-08","0.839","0.798","0.839","0.828","1.57%"
"2025-08-07","0.826","0.813","0.843","0.825","-2.13%"
"2025-08-06","0.844","0.788","0.847","0.818","3.43%"
"2025-08-05","0.816","0.789","0.819","0.811","-0.49%"
"2025-08-04","0.820","0.788","0.823","0.815","0.24%"
"2025-08-01","0.818","0.844","0.874","0.818","-6.51%"
"2025-07-31","0.875","0.849","0.879","0.867","-0.57%"
"2025-07-30","0.880","0.848","0.880","0.874","0.11%"
"2025-07-29","0.879","0.855","0.885","0.879","2.65%"
"2025-07-28","0.856","0.878","0.856","0.853","5.87%"
"2025-07-11","0.809","0.786","0.810","0.809","3.03%"
"2025-07-10","0.785","0.780","0.785","0.780","0.80%"
"2025-07-09","0.779","0.757","0.781","0.757","2.98%"
"2025-07-08","0.756","0.748","0.756","0.745","1.00%"
"2025-07-07","0.749","0.751","0.751","0.749","-0.33%"
"2025-07-04","0.751","0.770","0.770","0.750","-2.59%"
"2025-07-03","0.771","0.770","0.771","0.759","0.33%"
"2025-07-02","0.769","0.764","0.769","0.759","0.50%"
"2025-07-01","0.765","0.765","0.765","0.761","0.16%"
"2025-06-30","0.764","0.764","0.767","0.764","0.00%"
"2025-06-27","0.764","0.755","0.765","0.754","1.33%"
"2025-06-26","0.754","0.749","0.754","0.749","1.00%"
"2025-06-25","0.746","0.744","0.746","0.735","0.17%"
"2025-06-24","0.745","0.744","0.748","0.741","0.00%"
"2025-06-23","0.745","0.740","0.749","0.739","0.68%"
"2025-06-20","0.740","0.730","0.740","0.729","1.54%"
"2025-06-19","0.729","0.736","0.736","0.728","-1.18%"
"2025-06-18","0.738","0.748","0.752","0.738","-1.51%"
"2025-06-17","0.749","0.771","0.780","0.746","-2.75%"
"2025-06-16","0.770","0.761","0.783","0.761","1.14%"
"2025-06-13","0.761","0.752","0.761","0.741","1.33%"
"2025-06-12","0.751","0.761","0.764","0.751","-1.47%"
"2025-06-11","0.762","0.777","0.776","0.762","-2.09%"
"2025-06-10","0.779","0.786","0.786","0.779","-1.10%"
"2025-06-09","0.788","0.788","0.791","0.785","0.00%"
"2025-06-06","0.788","0.776","0.788","0.776","1.61%"
"2025-06-05","0.775","0.785","0.784","0.772","-1.44%"
"2025-06-04","0.786","0.780","0.786","0.783","0.64%"
