"日付","終値","始値","高値","安値","変化率 %"
"2026-02-18","1.061","1.058","1.071","1.049","-0.96%"
"2026-02-17","1.071","1.054","1.095","1.065","-0.65%"
"2026-02-16","1.078","1.072","1.114","1.078","-2.36%"
"2026-02-13","1.104","1.099","1.124","1.098","-1.16%"
"2026-02-12","1.117","1.098","1.132","1.101","0.81%"
"2026-02-11","1.108","1.096","1.119","1.107","-0.89%"
"2026-02-10","1.118","1.089","1.128","1.101","0.27%"
"2026-02-09","1.115","1.075","1.129","1.095","1.18%"
"2026-02-06","1.102","1.067","1.113","1.072","1.19%"
"2026-02-05","1.089","1.074","1.107","1.081","0.55%"
"2026-02-04","1.083","1.073","1.103","1.073","-0.09%"
"2026-02-03","1.084","1.047","1.103","1.063","0.37%"
"2026-02-02","1.080","1.028","1.085","1.048","1.69%"
"2026-01-30","1.062","1.051","1.073","1.044","0.28%"
"2026-01-29","1.059","1.034","1.074","1.049","0.19%"
"2026-01-28","1.057","1.069","1.092","1.047","-2.58%"
"2026-01-27","1.085","1.066","1.096","1.070","0.37%"
"2026-01-26","1.081","1.032","1.099","1.048","1.98%"
"2026-01-23","1.060","1.020","1.081","1.031","2.02%"
"2026-01-22","1.039","1.033","1.057","1.028","-1.33%"
"2026-01-21","1.053","1.013","1.061","1.021","2.23%"
"2026-01-20","1.030","1.010","1.044","1.006","0.68%"
"2026-01-19","1.023","0.988","1.035","1.005","0.89%"
"2026-01-16","1.014","0.988","1.027","0.998","1.30%"
"2026-01-15","1.001","0.971","1.014","0.977","1.73%"
"2026-01-14","0.984","0.959","1.000","0.971","0.72%"
"2026-01-13","0.977","0.963","0.989","0.958","2.09%"
"2026-01-12","0.957","0.948","0.982","0.957","-0.62%"
"2026-01-09","0.963","0.932","0.976","0.946","1.80%"
"2026-01-08","0.946","0.950","0.970","0.940","-1.25%"
"2026-01-07","0.958","0.950","0.981","0.951","-1.64%"
"2026-01-06","0.974","0.947","0.983","0.959","-0.10%"
"2026-01-05","0.975","0.942","0.989","0.960","0.41%"
"2026-01-02","0.971","0.971","0.971","0.971","0.00%"
"2026-01-01","0.971","0.971","0.971","0.971","0.00%"
"2025-12-31","0.971","0.971","0.971","0.971","0.00%"
"2025-12-30","0.971","0.932","0.979","0.949","2.00%"
"2025-12-29","0.952","0.906","0.968","0.935","-0.21%"
"2025-12-26","0.954","0.925","0.955","0.940","0.74%"
"2025-12-25","0.947","0.914","0.953","0.924","1.72%"
"2025-12-24","0.931","0.910","0.949","0.914","1.09%"
"2025-12-23","0.921","0.912","0.941","0.915","-1.07%"
"2025-12-22","0.931","0.908","0.959","0.927","-0.75%"
"2025-12-19","0.938","0.893","0.948","0.910","1.85%"
"2025-12-18","0.921","0.888","0.929","0.907","1.10%"
"2025-12-17","0.911","0.880","0.926","0.897","0.44%"
"2025-12-16","0.907","0.888","0.915","0.894","1.00%"
"2025-12-15","0.898","0.874","0.912","0.890","0.00%"
"2025-12-12","0.898","0.863","0.911","0.882","0.79%"
"2025-12-11","0.891","0.876","0.903","0.880","-0.67%"
"2025-12-10","0.897","0.870","0.915","0.884","-0.11%"
"2025-12-09","0.898","0.869","0.911","0.881","0.22%"
"2025-12-08","0.896","0.865","0.908","0.883","0.67%"
"2025-12-05","0.890","0.846","0.904","0.865","1.37%"
"2025-12-04","0.878","0.847","0.886","0.851","2.81%"
"2025-12-03","0.854","0.838","0.871","0.849","-0.47%"
"2025-12-02","0.858","0.848","0.871","0.845","-1.04%"
"2025-12-01","0.867","0.809","0.876","0.831","3.34%"
"2025-11-28","0.839","0.818","0.849","0.827","0.72%"
"2025-11-27","0.833","0.826","0.849","0.827","-0.36%"
"2025-11-26","0.836","0.819","0.856","0.821","0.97%"
"2025-11-25","0.828","0.797","0.843","0.795","1.60%"
"2025-11-24","0.815","0.750","0.815","0.778","0.37%"
"2025-11-21","0.812","0.806","0.829","0.780","-1.46%"
"2025-11-20","0.824","0.772","0.835","0.790","3.91%"
"2025-11-19","0.793","0.768","0.807","0.776","1.54%"
"2025-11-18","0.781","0.782","0.805","0.772","-0.89%"
"2025-11-17","0.788","0.772","0.811","0.786","-1.62%"
"2025-11-14","0.801","0.775","0.813","0.789","0.00%"
"2025-11-13","0.801","0.789","0.811","0.790","-0.12%"
"2025-11-12","0.802","0.785","0.816","0.793","-0.12%"
"2025-11-11","0.803","0.795","0.823","0.797","-0.99%"
"2025-11-10","0.811","0.786","0.831","0.805","-0.37%"
"2025-11-07","0.814","0.796","0.827","0.805","-0.37%"
"2025-11-06","0.817","0.788","0.828","0.807","0.49%"
"2025-11-05","0.813","0.803","0.825","0.801","-0.37%"
"2025-11-04","0.816","0.786","0.829","0.806","1.12%"
"2025-11-03","0.807","0.782","0.819","0.802","-0.37%"
"2025-10-31","0.810","0.779","0.822","0.793","0.50%"
"2025-10-30","0.806","0.794","0.834","0.800","-1.59%"
"2025-10-29","0.819","0.790","0.837","0.808","1.74%"
"2025-10-28","0.805","0.799","0.825","0.801","-0.86%"
"2025-10-27","0.812","0.785","0.827","0.804","0.12%"
"2025-10-24","0.811","0.798","0.824","0.802","-0.61%"
"2025-10-23","0.816","0.777","0.823","0.798","2.13%"
"2025-10-22","0.799","0.799","0.823","0.797","-0.87%"
"2025-10-21","0.806","0.806","0.828","0.798","-1.83%"
"2025-10-20","0.821","0.760","0.830","0.782","4.32%"
"2025-10-17","0.787","0.769","0.806","0.767","-1.75%"
"2025-10-16","0.801","0.750","0.811","0.769","3.35%"
"2025-10-15","0.775","0.743","0.789","0.755","1.71%"
"2025-10-14","0.762","0.755","0.788","0.748","-2.56%"
"2025-10-13","0.782","0.752","0.791","0.775","-0.64%"
"2025-10-10","0.787","0.787","0.810","0.773","-1.75%"
"2025-10-09","0.801","0.784","0.823","0.793","-0.74%"
"2025-10-08","0.807","0.776","0.821","0.796","1.25%"
"2025-10-07","0.797","0.771","0.814","0.789","0.25%"
"2025-10-06","0.795","0.795","0.829","0.749","-3.64%"
"2025-10-03","0.825","0.819","0.842","0.813","-0.60%"
"2025-10-02","0.830","0.805","0.843","0.818","0.00%"
"2025-10-01","0.830","0.813","0.853","0.826","-1.89%"
"2025-09-30","0.846","0.817","0.855","0.828","1.68%"
"2025-09-29","0.832","0.793","0.843","0.811","1.46%"
"2025-09-26","0.820","0.800","0.839","0.812","-0.61%"
"2025-09-25","0.825","0.787","0.838","0.810","1.23%"
"2025-09-24","0.815","0.799","0.831","0.809","-0.61%"
"2025-09-23","0.820","0.813","0.828","0.815","-0.36%"
"2025-09-22","0.823","0.779","0.835","0.802","1.60%"
"2025-09-19","0.810","0.755","0.827","0.776","2.66%"
"2025-09-18","0.789","0.750","0.797","0.770","1.94%"
"2025-09-17","0.774","0.746","0.789","0.766","0.65%"
"2025-09-16","0.769","0.750","0.786","0.760","0.26%"
"2025-09-15","0.767","0.742","0.785","0.765","-1.03%"
"2025-09-12","0.775","0.748","0.785","0.757","1.71%"
"2025-09-11","0.762","0.735","0.777","0.752","0.26%"
"2025-09-10","0.760","0.737","0.777","0.751","-0.39%"
"2025-09-09","0.763","0.717","0.778","0.720","4.95%"
"2025-09-08","0.727","0.700","0.742","0.712","-1.89%"
"2025-09-05","0.741","0.715","0.752","0.728","0.27%"
"2025-09-04","0.739","0.724","0.762","0.733","-2.12%"
"2025-09-03","0.755","0.734","0.767","0.741","0.40%"
"2025-09-02","0.752","0.749","0.786","0.747","-2.59%"
"2025-09-01","0.772","0.742","0.785","0.761","0.26%"
"2025-08-29","0.770","0.739","0.773","0.769","0.26%"
"2025-08-28","0.768","0.740","0.771","0.768","-0.39%"
"2025-08-27","0.771","0.751","0.783","0.770","-1.53%"
"2025-08-26","0.783","0.749","0.785","0.779","0.38%"
"2025-08-25","0.780","0.751","0.781","0.780","-0.13%"
"2025-08-22","0.781","0.739","0.781","0.769","1.96%"
"2025-08-21","0.766","0.728","0.766","0.758","1.32%"
"2025-08-20","0.756","0.729","0.763","0.756","-0.26%"
"2025-08-19","0.758","0.716","0.760","0.746","1.20%"
"2025-08-18","0.749","0.724","0.756","0.745","-0.66%"
"2025-08-15","0.754","0.714","0.754","0.744","1.21%"
"2025-08-14","0.745","0.686","0.745","0.716","4.20%"
"2025-08-13","0.715","0.688","0.718","0.715","-0.14%"
"2025-08-12","0.716","0.680","0.716","0.710","0.99%"
"2025-08-11","0.709","0.679","0.709","0.709","0.00%"
"2025-08-08","0.709","0.674","0.710","0.704","0.85%"
"2025-08-07","0.703","0.683","0.713","0.703","-1.54%"
"2025-08-06","0.714","0.663","0.719","0.693","3.33%"
"2025-08-05","0.691","0.659","0.691","0.689","0.14%"
"2025-08-04","0.690","0.663","0.695","0.689","-0.43%"
"2025-08-01","0.693","0.701","0.731","0.693","-5.33%"
"2025-07-31","0.732","0.708","0.738","0.730","-0.54%"
"2025-07-30","0.736","0.704","0.736","0.732","0.14%"
"2025-07-29","0.735","0.709","0.740","0.735","3.52%"
"2025-07-28","0.710","0.729","0.711","0.710","5.76%"
"2025-07-11","0.671","0.651","0.671","0.671","3.28%"
"2025-07-10","0.650","0.644","0.650","0.644","1.17%"
"2025-07-09","0.642","0.626","0.645","0.626","2.80%"
"2025-07-08","0.625","0.623","0.625","0.616","0.19%"
"2025-07-07","0.624","0.630","0.631","0.624","-0.98%"
"2025-07-04","0.630","0.646","0.645","0.630","-2.70%"
"2025-07-03","0.647","0.646","0.647","0.636","0.39%"
"2025-07-02","0.645","0.644","0.645","0.640","0.00%"
"2025-07-01","0.645","0.644","0.646","0.644","0.39%"
"2025-06-30","0.642","0.645","0.645","0.642","-0.39%"
"2025-06-27","0.645","0.640","0.646","0.639","0.58%"
"2025-06-26","0.641","0.637","0.641","0.637","0.39%"
"2025-06-25","0.639","0.632","0.680","0.629","0.79%"
"2025-06-24","0.634","0.630","0.634","0.629","0.40%"
"2025-06-23","0.631","0.630","0.634","0.630","0.21%"
"2025-06-20","0.630","0.620","0.630","0.623","1.81%"
"2025-06-19","0.619","0.621","0.624","0.616","-0.59%"
"2025-06-18","0.623","0.629","0.631","0.623","-1.19%"
"2025-06-17","0.630","0.651","0.655","0.629","-3.45%"
"2025-06-16","0.652","0.640","0.658","0.640","1.95%"
"2025-06-13","0.640","0.632","0.640","0.624","1.38%"
"2025-06-12","0.631","0.634","0.636","0.631","-0.58%"
"2025-06-11","0.635","0.646","0.645","0.634","-1.93%"
"2025-06-10","0.647","0.656","0.656","0.647","-1.70%"
"2025-06-09","0.659","0.659","0.661","0.658","0.00%"
"2025-06-06","0.659","0.651","0.659","0.652","1.53%"
"2025-06-05","0.649","0.658","0.655","0.649","-1.50%"
"2025-06-04","0.659","0.654","0.659","0.656","0.56%"
"2025-06-03","0.655","0.654","0.655","0.651","0.00%"
"2025-06-02","0.655","0.646","0.655","0.647","1.35%"
"2025-05-30","0.646","0.649","0.649","0.645","-0.19%"
"2025-05-29","0.647","0.647","0.651","0.647","-0.38%"
"2025-05-28","0.650","0.640","0.655","0.640","1.75%"
"2025-05-27","0.639","0.621","0.639","0.621","3.03%"
"2025-05-26","0.620","0.620","0.620","0.620","0.00%"
"2025-05-23","0.620","0.632","0.632","0.619","-2.18%"
"2025-05-22","0.634","0.631","0.636","0.629","0.80%"
"2025-05-21","0.629","0.632","0.632","0.627","-0.79%"
"2025-05-20","0.634","0.640","0.639","0.631","-1.17%"
"2025-05-19","0.641","0.629","0.641","0.630","1.99%"
"2025-05-16","0.629","0.636","0.637","0.627","-1.36%"
"2025-05-15","0.637","0.639","0.640","0.637","0.00%"
"2025-05-14","0.637","0.640","0.640","0.631","-0.59%"
"2025-05-13","0.641","0.636","0.646","0.637","0.60%"
"2025-05-12","0.637","0.592","0.637","0.592","7.59%"
"2025-05-09","0.592","0.586","0.594","0.586","1.28%"
"2025-05-08","0.585","0.584","0.585","0.580","0.43%"
"2025-05-07","0.582","0.580","0.584","0.576","0.21%"
"2025-05-05","0.581","0.581","0.581","0.581","0.00%"
"2025-05-02","0.581","0.582","0.581","0.570","-0.43%"
"2025-05-01","0.584","0.623","0.621","0.580","-6.04%"
"2025-04-30","0.621","0.632","0.632","0.621","-1.97%"
"2025-04-28","0.634","0.637","0.637","0.627","-0.58%"
"2025-04-25","0.637","0.624","0.639","0.625","2.41%"
"2025-04-24","0.623","0.635","0.634","0.616","-1.97%"
"2025-04-23","0.635","0.614","0.635","0.615","3.25%"
"2025-04-22","0.615","0.606","0.616","0.606","1.65%"
"2025-04-21","0.605","0.605","0.605","0.605","-0.21%"
"2025-04-17","0.606","0.586","0.611","0.586","3.64%"
"2025-04-16","0.585","0.626","0.625","0.576","-6.02%"
"2025-04-15","0.623","0.599","0.623","0.599","4.18%"
"2025-04-14","0.598","0.565","0.600","0.566","5.75%"
"2025-04-11","0.565","0.605","0.605","0.556","-6.81%"
"2025-04-10","0.606","0.525","0.609","0.526","15.75%"
"2025-04-09","0.524","0.618","0.616","0.524","-15.52%"
"2025-04-08","0.620","0.576","0.621","0.575","8.30%"
"2025-04-07","0.572","0.584","0.584","0.545","-1.94%"
"2025-04-04","0.584","0.664","0.664","0.553","-12.21%"
"2025-04-03","0.665","0.724","0.721","0.664","-8.28%"
"2025-04-02","0.725","0.729","0.728","0.723","-0.86%"
"2025-04-01","0.731","0.731","0.734","0.730","0.18%"
"2025-03-31","0.730","0.740","0.740","0.724","-1.35%"
"2025-03-28","0.740","0.751","0.751","0.739","-1.66%"
"2025-03-27","0.752","0.755","0.755","0.751","-0.50%"
"2025-03-26","0.756","0.746","0.759","0.746","1.52%"
"2025-03-25","0.745","0.735","0.748","0.735","1.18%"
