date,tenor,term,value
2015-03-01,4Y,4,0.004031411691545448
2015-03-01,5Y,5,0.005467901000411406
2015-03-01,7Y,7,0.008113284953706399
2015-03-01,10Y,10,0.012274231888340183
2015-03-01,15Y,15,0.01871069555153401
2015-03-01,20Y,20,0.020172055601869618
2015-03-01,25Y,25,0.018902822481439898
2015-03-01,30Y,30,0.018181511259685024
2015-04-01,1Y,1,0.001339584782017342
2015-04-01,2Y,2,0.0018448604997437462
2015-04-01,3Y,3,0.0027413890143347325
2015-04-01,4Y,4,0.0038058048468628345
2015-04-01,5Y,5,0.005236769405764594
2015-04-01,7Y,7,0.008063187642012437
2015-04-01,10Y,10,0.012335602049979447
2015-04-01,15Y,15,0.019002629380352704
2015-04-01,20Y,20,0.02034472941320936
2015-04-01,25Y,25,0.0190690756820973
2015-04-01,30Y,30,0.01827439119944564
2015-05-01,1Y,1,0.001349578311252303
2015-05-01,2Y,2,0.001599673336442989
2015-05-01,3Y,3,0.0023308506151879403
2015-05-01,4Y,4,0.00364547092860274
2015-05-01,5Y,5,0.005216757708479089
2015-05-01,7Y,7,0.008340615405079384
2015-05-01,10Y,10,0.013263311625051228
2015-05-01,15Y,15,0.020551635546383645
2015-05-01,20Y,20,0.02189541881888777
2015-05-01,25Y,25,0.02075436038031148
2015-05-01,30Y,30,0.020111634559970327
2015-06-01,1Y,1,0.0014295470794687451
2015-06-01,2Y,2,0.001824722492029264
2015-06-01,3Y,3,0.002831654711616597
2015-06-01,4Y,4,0.004408376042915415
2015-06-01,5Y,5,0.006083113901414578
2015-06-01,7Y,7,0.009162733730476836
2015-06-01,10Y,10,0.0137951781372544
2015-06-01,15Y,15,0.02058238409693693
2015-06-01,20Y,20,0.021834891136368596
2015-06-01,25Y,25,0.02069475655521822
2015-06-01,30Y,30,0.020007797670529785
2015-07-01,1Y,1,0.0012796265560264491
2015-07-01,2Y,2,0.001594753539305163
2015-07-01,3Y,3,0.0023810158213104044
2015-07-01,4Y,4,0.003665637464250377
2015-07-01,5Y,5,0.005116132902309915
2015-07-01,7Y,7,0.00825933537777521
2015-07-01,10Y,10,0.013335689990839669
2015-07-01,15Y,15,0.02025949778708902
2015-07-01,20Y,20,0.02154880211431577
2015-07-01,25Y,25,0.02039777868897347
2015-07-01,30Y,30,0.019777252571613245
2015-08-01,1Y,1,0.0010996941750404418
2015-08-01,2Y,2,0.0013197945375878367
2015-08-01,3Y,3,0.00212087310498143
2015-08-01,4Y,4,0.003455243723124961
2015-08-01,5Y,5,0.005015944328556531
2015-08-01,7Y,7,0.008146484076038704
2015-08-01,10Y,10,0.013108481147637494
2015-08-01,15Y,15,0.019997989599749588
2015-08-01,20Y,20,0.02134274990080901
2015-08-01,25Y,25,0.020366083157604346
2015-08-01,30Y,30,0.01987474475747808
2015-09-01,1Y,1,0.000949753674478823
2015-09-01,2Y,2,0.0011098362194601709
2015-09-01,3Y,3,0.0018306327936825559
2015-09-01,4Y,4,0.0030340797722876794
2015-09-01,5Y,5,0.004523054054483091
2015-09-01,7Y,7,0.007315975763594564
2015-09-01,10Y,10,0.012434956373072157
2015-09-01,15Y,15,0.019318470920556875
2015-09-01,20Y,20,0.020471485433443008
2015-09-01,25Y,25,0.019186352711788764
2015-09-01,30Y,30,0.01850291081871003
2015-10-01,1Y,1,0.0008597909755912756
2015-10-01,2Y,2,0.0011149155537211056
2015-10-01,3Y,3,0.0017605359337654364
2015-10-01,4Y,4,0.0027634071953523695
2015-10-01,5Y,5,0.004231418037476913
2015-10-01,7Y,7,0.007110819461030567
2015-10-01,10Y,10,0.011978405822409569
2015-10-01,15Y,15,0.01880779956655399
2015-10-01,20Y,20,0.02001786407103702
2015-10-01,25Y,25,0.0188004254600126
2015-10-01,30Y,30,0.018205253998509748
2015-11-01,1Y,1,0.0008398052817215809
2015-11-01,2Y,2,0.0008348238114632287
2015-11-01,3Y,3,0.001320239022985292
2015-11-01,4Y,4,0.0023624071455851372
2015-11-01,5Y,5,0.0036986648943241117
2015-11-01,7Y,7,0.006544978730904316
2015-11-01,10Y,10,0.011418223781496512
2015-11-01,15Y,15,0.018368600700441207
2015-11-01,20Y,20,0.019500997718002587
2015-11-01,25Y,25,0.018321564689874163
2015-11-01,30Y,30,0.017729305051637258
2015-12-01,1Y,1,0.0008897881332120735
2015-12-01,2Y,2,0.0010598638839705854
2015-12-01,3Y,3,0.0015703370434685861
2015-12-01,4Y,4,0.002447503823712902
2015-12-01,5Y,5,0.003577850868424975
2015-12-01,7Y,7,0.006058351570989679
2015-12-01,10Y,10,0.010522002359487753
2015-12-01,15Y,15,0.01746180306353416
2015-12-01,20Y,20,0.018618980116779107
2015-12-01,25Y,25,0.017314035251820774
2015-12-01,30Y,30,0.016648570051328714
2016-01-01,1Y,1,-0.00023000028828920184
2016-01-01,2Y,2,-0.00043998327624754314
2016-01-01,3Y,3,-0.00007004669963324258
2016-01-01,4Y,4,0.0008151950973606182
2016-01-01,5Y,5,0.0019824044319014574
2016-01-01,7Y,7,0.004440312710006843
2016-01-01,10Y,10,0.008729739817604441
2016-01-01,15Y,15,0.015678587991047835
2016-01-01,20Y,20,0.01708535246784123
2016-01-01,25Y,25,0.01596690382935921
2016-01-01,30Y,30,0.015435711115080322
2016-02-01,1Y,1,-0.0018503876680330993
2016-02-01,2Y,2,-0.0024803606494202797
2016-02-01,3Y,3,-0.001751221972172351
2016-02-01,4Y,4,-0.0005033376967022857
2016-02-01,5Y,5,0.0007760523890610132
2016-02-01,7Y,7,0.0029782036775651286
2016-02-01,10Y,10,0.0066317970016288395
2016-02-01,15Y,15,0.012648239636394307
2016-02-01,20Y,20,0.013848654267314065
2016-02-01,25Y,25,0.012759924220049696
2016-02-01,30Y,30,0.012119233106502198
2016-03-01,1Y,1,-0.001230132320552792
2016-03-01,2Y,2,-0.0017450911433067582
2016-03-01,3Y,3,-0.001150588684833095
2016-03-01,4Y,4,-0.00006168854055666048
2016-03-01,5Y,5,0.0011786675283930973
2016-03-01,7Y,7,0.0031614206728810814
2016-03-01,10Y,10,0.0058370369237512
2016-03-01,15Y,15,0.009026420702839946
2016-03-01,20Y,20,0.009240589912229109
2016-03-01,25Y,25,0.008179577092263017
2016-03-01,30Y,30,0.007625126036261553
2016-04-01,1Y,1,-0.001290174259557082
2016-04-01,2Y,2,-0.0017251771274968129
2016-04-01,3Y,3,-0.0010107642312685557
2016-04-01,4Y,4,0.00011830992450805348
2016-04-01,5Y,5,0.0012490581845643204
2016-04-01,7Y,7,0.002958800660306198
2016-04-01,10Y,10,0.005725732207326654
2016-04-01,15Y,15,0.008615129478233455
2016-04-01,20Y,20,0.010072661396345415
2016-04-01,25Y,25,0.008828346403304575
2016-04-01,30Y,30,0.008462514294247742
2016-05-01,1Y,1,-0.0014102327939584983
2016-05-01,2Y,2,-0.0018302533510183693
2016-05-01,3Y,3,-0.001270724135687822
2016-05-01,4Y,4,-0.0003168831846705202
2016-05-01,5Y,5,0.000757900472395729
2016-05-01,7Y,7,0.002424733407266262
2016-05-01,10Y,10,0.004547463740278163
2016-05-01,15Y,15,0.008038051464691658
2016-05-01,20Y,20,0.008633750814176926
2016-05-01,25Y,25,0.008022121123329371
2016-05-01,30Y,30,0.007825040458893467
2016-06-01,1Y,1,-0.0014502539071156897
2016-06-01,2Y,2,-0.002214985492135524
2016-06-01,3Y,3,-0.002130002397993091
2016-06-01,4Y,4,-0.0015612472600039012
2016-06-01,5Y,5,-0.0009229696976831205
2016-06-01,7Y,7,0.00029532465188038086
2016-06-01,10Y,10,0.0017252085579035155
2016-06-01,15Y,15,0.0031197207947904265
2016-06-01,20Y,20,0.002848080103399961
2016-06-01,25Y,25,0.0023770589014895996
2016-06-01,30Y,30,0.002202379485854027
2016-07-01,1Y,1,-0.0010201454063552293
2016-07-01,2Y,2,-0.0014850406108086948
2016-07-01,3Y,3,-0.0015598865378724975
2016-07-01,4Y,4,-0.0012853515131271511
2016-07-01,5Y,5,-0.0007813961015717065
2016-07-01,7Y,7,0.0005090653456533991
2016-07-01,10Y,10,0.002631543519507814
2016-07-01,15Y,15,0.005109121137262224
2016-07-01,20Y,20,0.004452283740231592
2016-07-01,25Y,25,0.0036089444181485967
2016-07-01,30Y,30,0.0032530501757602496
2016-08-01,1Y,1,-0.0009601164459007434
2016-08-01,2Y,2,-0.0013000908083471673
2016-08-01,3Y,3,-0.0009603175761200532
2016-08-01,4Y,4,-0.00038586542704696614
2016-08-01,5Y,5,0.00026883206714937925
2016-08-01,7Y,7,0.00170372260629283
2016-08-01,10Y,10,0.004104315583416267
2016-08-01,15Y,15,0.007226561806947982
2016-08-01,20Y,20,0.007162865327498083
2016-08-01,25Y,25,0.006071193731997522
2016-08-01,30Y,30,0.0057606561243168765
2016-09-01,1Y,1,-0.0011101242510343017
2016-09-01,2Y,2,-0.0015251065515291856
2016-09-01,3Y,3,-0.0012902056757698335
2016-09-01,4Y,4,-0.0008858209203392311
2016-09-01,5Y,5,-0.0002716748716063578
2016-09-01,7Y,7,0.0013691489601043315
2016-09-01,10Y,10,0.004203379314174065
2016-09-01,15Y,15,0.007266719447580133
2016-09-01,20Y,20,0.007328095505685759
2016-09-01,25Y,25,0.006374494521181705
2016-09-01,30Y,30,0.005947947433444114
2016-10-01,1Y,1,-0.0003900087781996552
2016-10-01,2Y,2,-0.0005999974997255938
2016-10-01,3Y,3,-0.000490020508225184
2016-10-01,4Y,4,-0.00020016660034806867
2016-10-01,5Y,5,0.0002497309242573553
2016-10-01,7Y,7,0.0014315162674251466
2016-10-01,10Y,10,0.00412658193436556
2016-10-01,15Y,15,0.008057002460580342
2016-10-01,20Y,20,0.00856201937030819
2016-10-01,25Y,25,0.007762345043081065
2016-10-01,30Y,30,0.007477524573911403
2016-11-01,1Y,1,0.00018999928791875543
2016-11-01,2Y,2,0.000545056063372101
2016-11-01,3Y,3,0.000850225142224587
2016-11-01,4Y,4,0.0011807224391797455
2016-11-01,5Y,5,0.0016618747508156952
2016-11-01,7Y,7,0.002808149638162626
2016-11-01,10Y,10,0.005203902492500967
2016-11-01,15Y,15,0.009934414134253958
2016-11-01,20Y,20,0.010568080922849448
2016-11-01,25Y,25,0.009823225873311645
2016-11-01,30Y,30,0.009581194415426491
2016-12-01,1Y,1,0.00006999943126768373
2016-12-01,2Y,2,0.0003400317317434871
2016-12-01,3Y,3,0.0007301895162624586
2016-12-01,4Y,4,0.0011657555844947493
2016-12-01,5Y,5,0.0017521758248217807
2016-12-01,7Y,7,0.003108154349876093
2016-12-01,10Y,10,0.006059693099857667
2016-12-01,15Y,15,0.011797061950610224
2016-12-01,20Y,20,0.012711656291128626
2016-12-01,25Y,25,0.011845315575449341
2016-12-01,30Y,30,0.011618326874669321
2017-01-01,1Y,1,0.00035998447740068267
2017-01-01,2Y,2,0.0006000140829980688
2017-01-01,3Y,3,0.0009602700310608679
2017-01-01,4Y,4,0.001546157790258153
2017-01-01,5Y,5,0.002132994932052326
2017-01-01,7Y,7,0.003562898497238492
2017-01-01,10Y,10,0.006578605646564673
2017-01-01,15Y,15,0.01222682161154082
2017-01-01,20Y,20,0.013212793163547145
2017-01-01,25Y,25,0.01214240106500258
2017-01-01,30Y,30,0.011697648072047827
2017-02-01,1Y,1,0.00017999583780328734
2017-02-01,2Y,2,0.0003500115502258594
2017-02-01,3Y,3,0.0007201860241577113
2017-02-01,4Y,4,0.0013209130541800983
2017-02-01,5Y,5,0.0019526256935354074
2017-02-01,7Y,7,0.0033617766731065955
2017-02-01,10Y,10,0.006710467736653196
2017-02-01,15Y,15,0.012119389210115843
2017-02-01,20Y,20,0.013153101213953595
2017-02-01,25Y,25,0.0120106635130333
2017-02-01,30Y,30,0.011519378624412607
2017-03-01,1Y,1,0.00037997221595940635
2017-03-01,2Y,2,0.0006100102371673375
2017-03-01,3Y,3,0.0010202809455131692
2017-03-01,4Y,4,0.0015861931719861368
2017-03-01,5Y,5,0.0022031721402294606
2017-03-01,7Y,7,0.00366574173028345
2017-03-01,10Y,10,0.006685410667615982
2017-03-01,15Y,15,0.01185802564623071
2017-03-01,20Y,20,0.012772965453662789
2017-03-01,25Y,25,0.011679901755780816
2017-03-01,30Y,30,0.011221404882001233
2017-04-01,1Y,1,0.00010999697511086461
2017-04-01,2Y,2,0.00023000671570555064
2017-04-01,3Y,3,0.000570117914795006
2017-04-01,4Y,4,0.0010155364401814308
2017-04-01,5Y,5,0.0015717388904607967
2017-04-01,7Y,7,0.003011495648101072
2017-04-01,10Y,10,0.006110647023927601
2017-04-01,15Y,15,0.010864783525118812
2017-04-01,20Y,20,0.01179729651580558
2017-04-01,25Y,25,0.010974074689571662
2017-04-01,30Y,30,0.010611147154258333
2017-05-01,1Y,1,0.0002899889450245355
2017-05-01,2Y,2,0.0005550275000415266
2017-05-01,3Y,3,0.0008902278210934211
2017-05-01,4Y,4,0.0013559055448335304
2017-05-01,5Y,5,0.0019425181639581583
2017-05-01,7Y,7,0.0032910950535682206
2017-05-01,10Y,10,0.006116818632149417
2017-05-01,15Y,15,0.010941764663816115
2017-05-01,20Y,20,0.012224338478715393
2017-05-01,25Y,25,0.011508840403387826
2017-05-01,30Y,30,0.011127484185166148
2017-06-01,1Y,1,0.00029999062637697165
2017-06-01,2Y,2,0.0007000714372157373
2017-06-01,3Y,3,0.0011403925232605747
2017-06-01,4Y,4,0.0016213133817310301
2017-06-01,5Y,5,0.0022835211430691157
2017-06-01,7Y,7,0.0036939280330025494
2017-06-01,10Y,10,0.006304204919346777
2017-06-01,15Y,15,0.011148057249185344
2017-06-01,20Y,20,0.01247413797638278
2017-06-01,25Y,25,0.011975981345207795
2017-06-01,30Y,30,0.01166486735156963
2017-07-01,1Y,1,0.00024999921973293545
2017-07-01,2Y,2,0.0007200981225154783
2017-07-01,3Y,3,0.0012305112749176244
2017-07-01,4Y,4,0.0017515860248018549
2017-07-01,5Y,5,0.002333723272446649
2017-07-01,7Y,7,0.003655710594188946
2017-07-01,10Y,10,0.006331292479765146
2017-07-01,15Y,15,0.011386654558163012
2017-07-01,20Y,20,0.01286075522359537
2017-07-01,25Y,25,0.012594125622207419
2017-07-01,30Y,30,0.012458436189555628
2017-08-01,1Y,1,0.000010000350019233174
2017-08-01,2Y,2,0.0002950290365250565
2017-08-01,3Y,3,0.0006701911173433954
2017-08-01,4Y,4,0.0011107035863133308
2017-08-01,5Y,5,0.001601880870392026
2017-08-01,7Y,7,0.0029290808761507784
2017-08-01,10Y,10,0.00585572213707924
2017-08-01,15Y,15,0.011075450423227755
2017-08-01,20Y,20,0.012833543323120974
2017-08-01,25Y,25,0.012649491025711189
2017-08-01,30Y,30,0.012577030145860183
2017-09-01,1Y,1,0.00018000427577066959
2017-09-01,2Y,2,0.000605077818045426
2017-09-01,3Y,3,0.0011004579193677067
2017-09-01,4Y,4,0.0016915328176861067
2017-09-01,5Y,5,0.0023539200428308693
2017-09-01,7Y,7,0.0040389812676972815
2017-09-01,10Y,10,0.007036649606702337
2017-09-01,15Y,15,0.012097702830733331
2017-09-01,20Y,20,0.012747729981154986
2017-09-01,25Y,25,0.012417144583792193
2017-09-01,30Y,30,0.013455930188914866
2017-10-01,1Y,1,0.0002000037508625745
2017-10-01,2Y,2,0.0006851016883275093
2017-10-01,3Y,3,0.001200520030764189
2017-10-01,4Y,4,0.001726577942687089
2017-10-01,5Y,5,0.0023538880995930874
2017-10-01,7Y,7,0.0036639571368307406
2017-10-01,10Y,10,0.006542242948074591
2017-10-01,15Y,15,0.012958283434308597
2017-10-01,20Y,20,0.013870162418797693
2017-10-01,25Y,25,0.012181058466896596
2017-10-01,30Y,30,0.013390509900746495
2017-11-01,1Y,1,0.00023000043208979724
2017-11-01,2Y,2,0.0007451167863107388
2017-11-01,3Y,3,0.0011504124488531933
2017-11-01,4Y,4,0.0015863349398323138
2017-11-01,5Y,5,0.002253455061991775
2017-11-01,7Y,7,0.0036355958394710553
2017-11-01,10Y,10,0.0065932579406765045
2017-11-01,15Y,15,0.012866769072134394
2017-11-01,20Y,20,0.013638697416093248
2017-11-01,25Y,25,0.011754820368815914
2017-11-01,30Y,30,0.013058560592482263
2017-12-01,1Y,1,0.00031999540182996487
2017-12-01,2Y,2,0.0006950599398956072
2017-12-01,3Y,3,0.001080364469724505
2017-12-01,4Y,4,0.0015762283040699745
2017-12-01,5Y,5,0.002203277335308099
2017-12-01,7Y,7,0.0037126977234409535
2017-12-01,10Y,10,0.006630058200690635
2017-12-01,15Y,15,0.013251743424748587
2017-12-01,20Y,20,0.01337104378118878
2017-12-01,25Y,25,0.010721359648580248
2017-12-01,30Y,30,0.012751917698834417
2018-01-01,1Y,1,0.0003799935905692989
2018-01-01,2Y,2,0.0009701550689073407
2018-01-01,3Y,3,0.0014205812987047048
2018-01-01,4Y,4,0.0018667098827085903
2018-01-01,5Y,5,0.002283231451489204
2018-01-01,7Y,7,0.004439072037702861
2018-01-01,10Y,10,0.0075496157279844826
2018-01-01,15Y,15,0.011590448173344321
2018-01-01,20Y,20,0.013169584379771584
2018-01-01,25Y,25,0.01301219402524182
2018-01-01,30Y,30,0.012810307183580654
2018-02-01,1Y,1,0.0003600002281252097
2018-02-01,2Y,2,0.0008801185552156529
2018-02-01,3Y,3,0.0012404540191193324
2018-02-01,4Y,4,0.0016864031317379386
2018-02-01,5Y,5,0.002333606363437108
2018-02-01,7Y,7,0.003784479165185075
2018-02-01,10Y,10,0.006568646855760016
2018-02-01,15Y,15,0.010647686330857182
2018-02-01,20Y,20,0.011930071516143365
2018-02-01,25Y,25,0.011676831092595078
2018-02-01,30Y,30,0.011534468139345866
2018-03-01,1Y,1,0.00035999010242528427
2018-03-01,2Y,2,0.000745061785841244
2018-03-01,3Y,3,0.0012004493398729455
2018-03-01,4Y,4,0.0016512799219546056
2018-03-01,5Y,5,0.002193214903282961
2018-03-01,7Y,7,0.003664211392466783
2018-03-01,10Y,10,0.00636525714946342
2018-03-01,15Y,15,0.010480380292107645
2018-03-01,20Y,20,0.011904533201591003
2018-03-01,25Y,25,0.011729264838364492
2018-03-01,30Y,30,0.011645362756574861
2018-04-01,1Y,1,0.00033999553973951036
2018-04-01,2Y,2,0.0007100569084347532
2018-04-01,3Y,3,0.0010603416365257696
2018-04-01,4Y,4,0.0015611986522871143
2018-04-01,5Y,5,0.002173153453803475
2018-04-01,7Y,7,0.0036193373629551016
2018-04-01,10Y,10,0.0063985971059082065
2018-04-01,15Y,15,0.010500229838142403
2018-04-01,20Y,20,0.011939941252123828
2018-04-01,25Y,25,0.011798444856268077
2018-04-01,30Y,30,0.011704641079363693
2018-05-01,1Y,1,0.00035998785238416134
2018-05-01,2Y,2,0.0007350583199154187
2018-05-01,3Y,3,0.0011403804980623562
2018-05-01,4Y,4,0.0016012215175027788
2018-05-01,5Y,5,0.0022232949352626523
2018-05-01,7Y,7,0.0035931573392146243
2018-05-01,10Y,10,0.006401689283392291
2018-05-01,15Y,15,0.010293486532179347
2018-05-01,20Y,20,0.01164210090163308
2018-05-01,25Y,25,0.011486519854153185
2018-05-01,30Y,30,0.011379079821090283
2018-06-01,1Y,1,0.0002699994950181202
2018-06-01,2Y,2,0.0006750722515234904
2018-06-01,3Y,3,0.0010303347866098074
2018-06-01,4Y,4,0.0014710990462634835
2018-06-01,5Y,5,0.002123081902011552
2018-06-01,7Y,7,0.0035932176777282773
2018-06-01,10Y,10,0.006320461122557157
2018-06-01,15Y,15,0.01009408483511892
2018-06-01,20Y,20,0.01151220351243644
2018-06-01,25Y,25,0.011425848478883872
2018-06-01,30Y,30,0.011330886101251242
2018-07-01,1Y,1,0.00031999540182996487
2018-07-01,2Y,2,0.0007700893911063406
2018-07-01,3Y,3,0.0012004458506615647
2018-07-01,4Y,4,0.0017766205486865181
2018-07-01,5Y,5,0.0025644630244068076
2018-07-01,7Y,7,0.004339303434894098
2018-07-01,10Y,10,0.007274791209279645
2018-07-01,15Y,15,0.011134615658042586
2018-07-01,20Y,20,0.012575935872906556
2018-07-01,25Y,25,0.012372718272859023
2018-07-01,30Y,30,0.012221650282033055
2018-08-01,1Y,1,0.0004099848847797606
2018-08-01,2Y,2,0.0008900995196172138
2018-08-01,3Y,3,0.0014105969353166103
2018-08-01,4Y,4,0.00208718215470423
2018-08-01,5Y,5,0.0028955894990353084
2018-08-01,7Y,7,0.004765096782109452
2018-08-01,10Y,10,0.007755574557267138
2018-08-01,15Y,15,0.011844366461343537
2018-08-01,20Y,20,0.013256952113496196
2018-08-01,25Y,25,0.01316111509266603
2018-08-01,30Y,30,0.013092761760068822
2018-09-01,1Y,1,0.0004399859794555428
2018-09-01,2Y,2,0.0010301539008910339
2018-09-01,3Y,3,0.001600766131978205
2018-09-01,4Y,4,0.002277597951159586
2018-09-01,5Y,5,0.003186801952318651
2018-09-01,7Y,7,0.0050580035285299725
2018-09-01,10Y,10,0.007947158151855378
2018-09-01,15Y,15,0.012028087523167015
2018-09-01,20Y,20,0.013661699250831497
2018-09-01,25Y,25,0.013669667449407768
2018-09-01,30Y,30,0.013651486608220732
2018-10-01,1Y,1,0.00028999257000048993
2018-10-01,2Y,2,0.0008301321515731215
2018-10-01,3Y,3,0.0014306531483575628
2018-10-01,4Y,4,0.00200206660257905
2018-10-01,5Y,5,0.0027853166403104734
2018-10-01,7Y,7,0.004722863837067298
2018-10-01,10Y,10,0.007875899440081923
2018-10-01,15Y,15,0.012252426972376699
2018-10-01,20Y,20,0.013785551182347098
2018-10-01,25Y,25,0.013714356628718853
2018-10-01,30Y,30,0.013684830822218375
2018-11-01,1Y,1,0.00007000140009393447
2018-11-01,2Y,2,0.00038504031858812725
2018-11-01,3Y,3,0.0007302019439853708
2018-11-01,4Y,4,0.0012158450640111307
2018-11-01,5Y,5,0.0019025759618263214
2018-11-01,7Y,7,0.0035652899889029245
2018-11-01,10Y,10,0.006832421592472052
2018-11-01,15Y,15,0.011267189602282335
2018-11-01,20Y,20,0.012945383678754273
2018-11-01,25Y,25,0.012860656862317146
2018-11-01,30Y,30,0.012730150223794751
2018-12-01,1Y,1,-0.00013000341264432825
2018-12-01,2Y,2,-5.003212080114103e-6
2018-12-01,3Y,3,0.00017000873886783768
2018-12-01,4Y,4,0.00041010991784516
2018-12-01,5Y,5,0.0009206009057450225
2018-12-01,7Y,7,0.0026468321485995146
2018-12-01,10Y,10,0.005902323763564718
2018-12-01,15Y,15,0.009866500737934939
2018-12-01,20Y,20,0.011243561099614698
2018-12-01,25Y,25,0.011117306033051234
2018-12-01,30Y,30,0.011035013353592126
2019-01-01,1Y,1,-0.0003100172455326684
2019-01-01,2Y,2,-0.0003900142457751787
2019-01-01,3Y,3,-0.0002700427743324099
2019-01-01,4Y,4,0.0000598977292527006
2019-01-01,5Y,5,0.0006100793070111736
2019-01-01,7Y,7,0.0022747241932686174
2019-01-01,10Y,10,0.005427626699839545
2019-01-01,15Y,15,0.009057240311206562
2019-01-01,20Y,20,0.0104179057577027
2019-01-01,25Y,25,0.010274681536649706
2019-01-01,30Y,30,0.010167557899653023
2019-02-01,1Y,1,-0.0004100189660271546
2019-02-01,2Y,2,-0.00048503008696042054
2019-02-01,3Y,3,-0.00027007296205604767
2019-02-01,4Y,4,0.0002248755427417692
2019-02-01,5Y,5,0.0010704688629743482
2019-02-01,7Y,7,0.0028178892113668932
2019-02-01,10Y,10,0.005778793652354563
2019-02-01,15Y,15,0.009186412645283762
2019-02-01,20Y,20,0.010275696328162122
2019-02-01,25Y,25,0.009976799867637042
2019-02-01,30Y,30,0.009808625728214981
2019-03-01,1Y,1,-0.0006000356360220472
2019-03-01,2Y,2,-0.0009699750191246704
2019-03-01,3Y,3,-0.0007001353473283785
2019-03-01,4Y,4,-0.00015048085527847427
2019-03-01,5Y,5,0.00039947039440265124
2019-03-01,7Y,7,0.0020031140610488837
2019-03-01,10Y,10,0.004601306305088058
2019-03-01,15Y,15,0.007758004953259664
2019-03-01,20Y,20,0.008629617426388785
2019-03-01,25Y,25,0.008321848541961116
2019-03-01,30Y,30,0.00810795924968084
2019-04-01,1Y,1,-0.00036001440238531536
2019-04-01,2Y,2,-0.0004850131488780847
2019-04-01,3Y,3,-0.00042002035237025603
2019-04-01,4Y,4,-0.00006515031734118332
2019-04-01,5Y,5,0.000629933291827253
2019-04-01,7Y,7,0.0022063698381924266
2019-04-01,10Y,10,0.0047778846129416476
2019-04-01,15Y,15,0.008178916077914636
2019-04-01,20Y,20,0.009164739892447817
2019-04-01,25Y,25,0.0089525668101352
2019-04-01,30Y,30,0.008871222787699168
2019-05-01,1Y,1,-0.0005500275085184429
2019-05-01,2Y,2,-0.0008999746339266061
2019-05-01,3Y,3,-0.0007500523119713847
2019-05-01,4Y,4,-0.00031536421895773134
2019-05-01,5Y,5,0.00021940736644053744
2019-05-01,7Y,7,0.0015815938918939568
2019-05-01,10Y,10,0.004022928890601947
2019-05-01,15Y,15,0.0072032074865873074
2019-05-01,20Y,20,0.00807946825324934
2019-05-01,25Y,25,0.007804766205363762
2019-05-01,30Y,30,0.007677563687405758
2019-06-01,1Y,1,-0.0011902239625299906
2019-06-01,2Y,2,-0.001515199982496044
2019-06-01,3Y,3,-0.0015100964792243781
2019-06-01,4Y,4,-0.0011906898324291913
2019-06-01,5Y,5,-0.00048195871117975245
2019-06-01,7Y,7,0.0011259173453477159
2019-06-01,10Y,10,0.0036025792148097
2019-06-01,15Y,15,0.006070092626397419
2019-06-01,20Y,20,0.006631382723128536
2019-06-01,25Y,25,0.006393471537443881
2019-06-01,30Y,30,0.006327397371734078
2019-07-01,1Y,1,-0.0011102040404063153
2019-07-01,2Y,2,-0.0013801918369559657
2019-07-01,3Y,3,-0.0013501378744386436
2019-07-01,4Y,4,-0.0010905712450058414
2019-07-01,5Y,5,-0.000571449304116406
2019-07-01,7Y,7,0.0007758483732721736
2019-07-01,10Y,10,0.0029694449070757204
2019-07-01,15Y,15,0.005541432382112148
2019-07-01,20Y,20,0.006107095712441563
2019-07-01,25Y,25,0.005974446219553973
2019-07-01,30Y,30,0.00589842673301551
2019-08-01,1Y,1,-0.0014703290863669336
2019-08-01,2Y,2,-0.0019252653358162847
2019-08-01,3Y,3,-0.0018901559002291511
2019-08-01,4Y,4,-0.0017704180474177084
2019-08-01,5Y,5,-0.0014713272798099293
2019-08-01,7Y,7,-0.0004265983351360676
2019-08-01,10Y,10,0.0015211586942441707
2019-08-01,15Y,15,0.0030175863418699708
2019-08-01,20Y,20,0.0030812815770463846
2019-08-01,25Y,25,0.00311011729298019
2019-08-01,30Y,30,0.003144141974794798
2019-09-01,1Y,1,-0.0016204487841981732
2019-09-01,2Y,2,-0.002080356242604584
2019-09-01,3Y,3,-0.002000367845754917
2019-09-01,4Y,4,-0.0014416024845395766
2019-09-01,5Y,5,-0.0007631788800827196
2019-09-01,7Y,7,0.0006755808095571564
2019-09-01,10Y,10,0.0029646976853734083
2019-09-01,15Y,15,0.005102820031084925
2019-09-01,20Y,20,0.00576813444049949
2019-09-01,25Y,25,0.006132018123873145
2019-09-01,30Y,30,0.006356208775875348
2019-10-01,1Y,1,-0.0012402798902463143
2019-10-01,2Y,2,-0.0017800754449293328
2019-10-01,3Y,3,-0.0014405681607259698
2019-10-01,4Y,4,-0.0008363350071005555
2019-10-01,5Y,5,-0.000561763296328322
2019-10-01,7Y,7,0.0007377711143126795
2019-10-01,10Y,10,0.0027709574637848873
2019-10-01,15Y,15,0.00436349718000879
2019-10-01,20Y,20,0.004876652030871655
2019-10-01,25Y,25,0.00511596508245093
2019-10-01,30Y,30,0.0051763738265671625
2019-11-01,1Y,1,-0.0006000506364910344
2019-11-01,2Y,2,-0.0010649280123945387
2019-11-01,3Y,3,-0.0005802648512738044
2019-11-01,4Y,4,9.436057739481852e-6
2019-11-01,5Y,5,0.00012959728382417744
2019-11-01,7Y,7,0.0013031427249562708
