"日付","終値","始値","高値","安値","変化率 %"
"2026-02-01","1.743","1.807","1.899","1.713","-3.79%"
"2026-01-01","1.812","1.702","1.923","1.693","4.62%"
"2025-12-01","1.732","1.463","1.736","1.464","18.06%"
"2025-11-01","1.467","1.335","1.493","1.338","8.27%"
"2025-10-01","1.355","1.350","1.397","1.270","-0.81%"
"2025-09-01","1.366","1.249","1.386","1.200","7.05%"
"2025-08-01","1.276","1.181","1.309","1.123","5.19%"
"2025-07-01","1.213","1.053","1.256","1.074","11.90%"
"2025-06-01","1.084","1.083","1.141","1.044","-2.61%"
"2025-05-01","1.113","0.900","1.158","0.896","23.49%"
"2025-04-01","0.901","1.180","1.186","0.760","-23.46%"
"2025-03-01","1.178","1.128","1.274","1.128","4.43%"
"2025-02-01","1.128","1.045","1.215","1.029","7.89%"
"2025-01-01","1.045","0.928","1.046","0.928","12.67%"
"2024-12-01","0.928","0.909","0.950","0.882","2.06%"
"2024-11-01","0.909","0.813","0.941","0.779","11.67%"
"2024-10-01","0.814","0.733","0.837","0.695","10.72%"
"2024-09-01","0.735","0.754","0.775","0.670","-2.49%"
"2024-08-01","0.754","0.871","0.873","0.627","-13.60%"
"2024-07-01","0.873","0.873","0.911","0.796","0.00%"
"2024-06-01","0.873","0.920","0.920","0.771","-5.16%"
"2024-05-01","0.920","0.804","0.925","0.761","14.29%"
"2024-04-01","0.805","0.684","0.841","0.684","17.52%"
"2024-03-01","0.685","0.714","0.729","0.669","-3.86%"
"2024-02-01","0.712","0.731","0.776","0.686","-2.73%"
"2024-01-01","0.733","0.676","0.764","0.574","8.31%"
"2023-12-01","0.676","0.744","0.846","0.616","-8.92%"
"2023-11-01","0.743","0.905","0.971","0.690","-21.22%"
"2023-10-01","0.942","0.795","0.965","0.724","18.55%"
"2023-09-01","0.795","0.617","0.803","0.608","22.06%"
"2023-08-01","0.651","0.563","0.685","0.549","16.03%"
"2023-07-01","0.561","0.407","0.600","0.377","31.30%"
"2023-06-01","0.428","0.442","0.475","0.354","-10.00%"
"2023-05-01","0.475","0.413","0.486","0.378","7.95%"
"2023-04-01","0.440","0.464","0.548","0.407","-12.23%"
"2023-03-01","0.501","0.624","0.734","0.336","-25.46%"
"2023-02-01","0.673","0.656","0.738","0.621","-3.58%"
"2023-01-01","0.697","0.781","0.853","0.553","-10.73%"
"2022-12-01","0.781","0.448","0.781","0.438","60.66%"
"2022-11-01","0.486","0.398","0.510","0.357","21.57%"
"2022-10-01","0.400","0.384","0.545","0.339","-3.33%"
"2022-09-01","0.414","0.291","0.475","0.290","47.47%"
"2022-08-01","0.281","0.205","0.320","0.177","28.24%"
"2022-07-01","0.219","0.319","0.356","0.191","-39.22%"
"2022-06-01","0.360","0.256","0.524","0.223","31.48%"
"2022-05-01","0.274","0.287","0.331","0.204","-4.77%"
"2022-04-01","0.287","0.183","0.339","0.183","50.29%"
"2022-03-01","0.191","0.151","0.309","0.102","18.60%"
"2022-02-01","0.161","0.139","0.215","0.044","29.14%"
"2022-01-01","0.125","0.044","0.129","0.044","169.76%"
"2021-12-01","0.046","0.027","0.049","0.006","309.73%"
"2021-11-01","0.011","0.059","0.064","0.010","-81.92%"
"2021-10-01","0.063","0.032","0.081","0.016","78.57%"
"2021-09-01","0.035","-0.018","0.050","-0.031","-275.00%"
"2021-08-01","-0.020","-0.041","-0.007","-0.056","-33.33%"
"2021-07-01","-0.030","0.002","0.007","-0.059","-576.19%"
"2021-06-01","0.006","0.029","0.043","-0.029","-80.62%"
"2021-05-01","0.032","0.036","0.045","0.009","-16.24%"
"2021-04-01","0.039","0.047","0.068","0.002","-24.37%"
"2021-03-01","0.051","0.064","0.076","-0.001","-38.78%"
"2021-02-01","0.084","-0.026","0.095","-0.038","-578.86%"
"2021-01-01","-0.018","-0.023","-0.011","-0.054","-22.22%"
"2020-12-01","-0.023","-0.034","-0.014","-0.063","-5.46%"
"2020-11-01","-0.024","-0.025","-0.004","-0.064","90.40%"
"2020-10-01","-0.013","-0.044","-0.010","-0.061","-72.22%"
"2020-09-01","-0.045","-0.011","-0.001","-0.074","800.00%"
"2020-08-01","-0.005","-0.063","0.007","-0.078","-87.11%"
"2020-07-01","-0.039","-0.010","0.007","-0.080","1,452.00%"
"2020-06-01","-0.002","-0.059","0.041","-0.074","-92.01%"
"2020-05-01","-0.031","-0.087","-0.087","-0.087","-52.79%"
"2020-04-01","-0.066","-0.044","-0.044","-0.044","23.23%"
"2020-03-01","-0.054","-0.161","-0.161","-0.161","-67.88%"
"2020-02-01","-0.168","-0.009","-0.009","-0.009","235.00%"
"2020-01-01","-0.050","0.029","0.029","0.029","-273.61%"
"2019-12-01","0.029","-0.035","-0.035","-0.035","-276.69%"
"2019-11-01","-0.016","-0.097","-0.097","-0.097","-81.37%"
"2019-10-01","-0.087","-0.112","-0.112","-0.112","-28.57%"
"2019-09-01","-0.123","-0.169","-0.169","-0.169","-18.33%"
"2019-08-01","-0.150","-0.095","-0.095","-0.095","84.50%"
"2019-07-01","-0.081","-0.072","-0.072","-0.072","0.00%"
"2019-06-01","-0.081","-0.047","-0.047","-0.047","489.13%"
"2019-05-01","-0.014","0.021","0.021","0.021","-164.79%"
"2019-04-01","0.021","-0.002","-0.002","-0.002","-952.00%"
"2019-03-01","-0.002","0.049","0.049","0.049","-105.56%"
"2019-02-01","0.045","0.029","0.029","0.029","71.10%"
"2019-01-01","0.026","0.050","0.050","0.050","-55.27%"
"2018-12-01","0.059","0.086","0.086","0.086","-51.53%"
"2018-11-01","0.121","0.180","0.180","0.180","-35.75%"
"2018-10-01","0.189","0.222","0.222","0.222","-12.19%"
"2018-09-01","0.215","0.204","0.204","0.204","9.53%"
"2018-08-01","0.196","0.198","0.198","0.198","13.80%"
"2018-07-01","0.172","0.135","0.135","0.135","19.96%"
"2018-06-01","0.144","0.160","0.160","0.160","-4.96%"
"2018-05-01","0.151","0.151","0.151","0.151","2.16%"
"2018-04-01","0.148","0.148","0.148","0.148","3.93%"
"2018-03-01","0.142","0.142","0.142","0.142","-11.66%"
"2018-02-01","0.161","0.161","0.161","0.161","-9.79%"
"2018-01-01","0.179","0.179","0.179","0.179","1.42%"
"2017-12-01","0.176","0.176","0.176","0.176","17.53%"
"2017-11-01","0.150","0.150","0.150","0.150","-2.47%"
"2017-10-01","0.154","0.154","0.154","0.154","-0.77%"
"2017-09-01","0.155","0.155","0.155","0.155","53.01%"
"2017-08-01","0.101","0.101","0.101","0.101","-35.19%"
"2017-07-01","0.156","0.156","0.156","0.156","1.63%"
"2017-06-01","0.154","0.154","0.154","0.154","18.31%"
"2017-05-01","0.130","0.130","0.130","0.130","31.58%"
"2017-04-01","0.099","0.099","0.099","0.099","-33.02%"
"2017-03-01","0.147","0.147","0.147","0.147","19.14%"
"2017-02-01","0.124","0.124","0.124","0.124","-13.91%"
"2017-01-01","0.144","0.144","0.144","0.144","29.20%"
"2016-12-01","0.111","0.111","0.111","0.111","0.00%"
"2016-11-01","0.111","0.111","0.111","0.111","-3,028.95%"
"2016-10-01","-0.004","-0.004","-0.004","-0.004","-94.04%"
"2016-09-01","-0.064","-0.064","-0.064","-0.064","132.00%"
"2016-08-01","-0.027","-0.027","-0.027","-0.027","-71.05%"
"2016-07-01","-0.095","-0.095","-0.095","-0.095","-26.24%"
"2016-06-01","-0.129","-0.129","-0.129","-0.129","415.20%"
"2016-05-01","-0.025","-0.025","-0.025","-0.025","-384.09%"
"2016-04-01","0.009","0.009","0.009","0.009","76.00%"
"2016-03-01","0.005","0.005","0.005","0.005","-111.11%"
"2016-02-01","-0.045","-0.045","-0.045","-0.045","-143.90%"
"2016-01-01","0.102","0.102","0.102","0.102","-58.80%"
"2015-12-01","0.249","0.249","0.249","0.249","-0.48%"
"2015-11-01","0.250","0.250","0.250","0.250","-12.68%"
"2015-10-01","0.286","0.286","0.286","0.286","-4.98%"
"2015-09-01","0.301","0.301","0.301","0.301","-11.07%"
"2015-08-01","0.339","0.339","0.339","0.339","-4.91%"
"2015-07-01","0.356","0.356","0.356","0.356","-14.14%"
"2015-06-01","0.415","0.415","0.415","0.415","14.86%"
"2015-05-01","0.361","0.361","0.361","0.361","-2.69%"
"2015-04-01","0.371","0.371","0.371","0.371","-3.56%"
"2015-03-01","0.385","0.385","0.385","0.385","21.76%"
"2015-02-01","0.316","0.316","0.316","0.316","5.82%"
"2015-01-01","0.299","0.299","0.299","0.299","-2.45%"
"2014-12-01","0.306","0.306","0.306","0.306","-11.55%"
"2014-11-01","0.346","0.346","0.346","0.346","-1.76%"
"2014-10-01","0.352","0.352","0.352","0.352","-10.19%"
"2014-09-01","0.393","0.393","0.393","0.393","6.43%"
"2014-08-01","0.369","0.369","0.369","0.369","-2.95%"
"2014-07-01","0.380","0.380","0.380","0.380","-9.26%"
"2014-06-01","0.419","0.419","0.419","0.419","-9.21%"
"2014-05-01","0.461","0.461","0.461","0.461","-6.34%"
"2014-04-01","0.493","0.493","0.493","0.493","-3.68%"
