"日付","終値","始値","高値","安値","変化率 %"
"2021-09-01","0.094","0.038","0.114","0.024","158.40%"
"2021-08-01","0.036","0.013","0.047","-0.005","52.52%"
"2021-07-01","0.024","0.067","0.071","-0.013","-67.17%"
"2021-06-01","0.072","0.105","0.121","0.035","-34.09%"
"2021-05-01","0.110","0.119","0.125","0.084","-9.32%"
"2021-04-01","0.121","0.138","0.159","0.080","-14.88%"
"2021-03-01","0.142","0.156","0.170","0.083","-19.17%"
"2021-02-01","0.176","0.046","0.190","0.032","220.55%"
"2021-01-01","0.055","0.041","0.060","0.005","33.17%"
"2020-12-01","0.041","0.025","0.046","-0.006","13.77%"
"2020-11-01","0.036","0.036","0.061","-0.010","-30.86%"
"2020-10-01","0.052","0.013","0.055","-0.005","425.00%"
"2020-09-01","0.010","0.047","0.061","-0.020","-81.41%"
"2020-08-01","0.054","-0.018","0.074","-0.032","230.06%"
"2020-07-01","0.016","0.053","0.074","-0.034","-72.83%"
"2020-06-01","0.060","-0.013","0.111","-0.023","108.33%"
"2020-05-01","0.029","0.019","0.019","0.019","-676.00%"
"2020-04-01","-0.005","0.016","0.016","0.016","-200.00%"
"2020-03-01","0.005","-0.086","-0.086","-0.086","-104.65%"
"2020-02-01","-0.108","0.010","0.010","0.010","-1,175.00%"
"2020-01-01","0.010","0.096","0.096","0.096","-89.62%"
"2019-12-01","0.096","0.044","0.044","0.044","63.78%"
"2019-11-01","0.059","-0.013","-0.013","-0.013","-1,276.00%"
"2019-10-01","-0.005","-0.016","-0.016","-0.016","-81.82%"
"2019-09-01","-0.027","-0.102","-0.102","-0.102","-67.65%"
"2019-08-01","-0.085","0.013","0.013","0.013","-6,638.46%"
"2019-07-01","0.001","0.025","0.025","0.025","-91.33%"
"2019-06-01","0.015","0.065","0.065","0.065","-79.67%"
"2019-05-01","0.074","0.117","0.117","0.117","-37.19%"
"2019-04-01","0.117","0.099","0.099","0.099","23.68%"
"2019-03-01","0.095","0.160","0.160","0.160","-40.18%"
"2019-02-01","0.159","0.134","0.134","0.134","19.85%"
"2019-01-01","0.132","0.166","0.166","0.166","-20.32%"
"2018-12-01","0.166","0.230","0.230","0.230","-29.62%"
"2018-11-01","0.236","0.303","0.303","0.303","-24.98%"
"2018-10-01","0.315","0.349","0.349","0.349","-7.35%"
"2018-09-01","0.340","0.326","0.326","0.326","6.65%"
"2018-08-01","0.319","0.320","0.320","0.320","9.93%"
"2018-07-01","0.290","0.237","0.237","0.237","19.59%"
"2018-06-01","0.243","0.266","0.266","0.266","-3.46%"
"2018-05-01","0.251","0.251","0.251","0.251","1.49%"
"2018-04-01","0.248","0.248","0.248","0.248","-1.98%"
"2018-03-01","0.252","0.252","0.252","0.252","-3.81%"
"2018-02-01","0.262","0.262","0.262","0.262","-7.89%"
"2018-01-01","0.285","0.285","0.285","0.285","12.87%"
"2017-12-01","0.252","0.252","0.252","0.252","0.52%"
"2017-11-01","0.251","0.251","0.251","0.251","0.00%"
"2017-10-01","0.251","0.251","0.251","0.251","-6.55%"
"2017-09-01","0.269","0.269","0.269","0.269","38.70%"
"2017-08-01","0.194","0.194","0.194","0.194","-22.85%"
"2017-07-01","0.251","0.251","0.251","0.251","0.00%"
"2017-06-01","0.251","0.251","0.251","0.251","11.64%"
"2017-05-01","0.225","0.225","0.225","0.225","11.77%"
"2017-04-01","0.201","0.201","0.201","0.201","-20.28%"
"2017-03-01","0.252","0.252","0.252","0.252","12.22%"
"2017-02-01","0.225","0.225","0.225","0.225","-8.16%"
"2017-01-01","0.245","0.245","0.245","0.245","17.34%"
"2016-12-01","0.209","0.209","0.209","0.209","8.47%"
"2016-11-01","0.192","0.192","0.192","0.192","152.29%"
"2016-10-01","0.076","0.076","0.076","0.076","118.00%"
"2016-09-01","0.035","0.035","0.035","0.035","-45.14%"
"2016-08-01","0.064","0.064","0.064","0.064","-491.41%"
"2016-07-01","-0.016","-0.016","-0.016","-0.016","-72.83%"
"2016-06-01","-0.060","-0.060","-0.060","-0.060","-171.60%"
"2016-05-01","0.084","0.084","0.084","0.084","-30.17%"
"2016-04-01","0.120","0.120","0.120","0.120","-11.96%"
"2016-03-01","0.136","0.136","0.136","0.136","26.79%"
"2016-02-01","0.108","0.108","0.108","0.108","-58.65%"
"2016-01-01","0.260","0.260","0.260","0.260","-37.17%"
"2015-12-01","0.414","0.414","0.414","0.414","-5.16%"
"2015-11-01","0.436","0.436","0.436","0.436","-8.63%"
"2015-10-01","0.477","0.477","0.477","0.477","-4.02%"
"2015-09-01","0.498","0.498","0.498","0.498","-9.55%"
"2015-08-01","0.550","0.550","0.550","0.550","-2.45%"
"2015-07-01","0.564","0.564","0.564","0.564","-9.62%"
"2015-06-01","0.624","0.624","0.624","0.624","9.92%"
"2015-05-01","0.567","0.567","0.567","0.567","2.01%"
"2015-04-01","0.556","0.556","0.556","0.556","-1.77%"
"2015-03-01","0.566","0.566","0.566","0.566","12.41%"
"2015-02-01","0.504","0.504","0.504","0.504","8.34%"
"2015-01-01","0.465","0.465","0.465","0.465","-6.31%"
"2014-12-01","0.496","0.496","0.496","0.496","-12.36%"
"2014-11-01","0.566","0.566","0.566","0.566","-2.36%"
"2014-10-01","0.580","0.580","0.580","0.580","-9.38%"
"2014-09-01","0.640","0.640","0.640","0.640","6.22%"
"2014-08-01","0.603","0.603","0.603","0.603","-6.42%"
"2014-07-01","0.644","0.644","0.644","0.644","-7.70%"
"2014-06-01","0.697","0.697","0.697","0.697","-4.95%"
"2014-05-01","0.734","0.734","0.734","0.734","-5.78%"
"2014-04-01","0.779","0.779","0.779","0.779","-4.44%"
"2014-03-01","0.815","0.815","0.815","0.815","3.16%"
"2014-02-01","0.790","0.790","0.790","0.790","-1.56%"
"2014-01-01","0.803","0.803","0.803","0.803","-11.94%"
"2013-12-01","0.911","0.911","0.911","0.911","18.35%"
"2013-11-01","0.770","0.770","0.770","0.770","6.03%"
"2013-10-01","0.726","0.726","0.726","0.726","-15.06%"
"2013-09-01","0.855","0.855","0.855","0.855","-6.04%"
"2013-08-01","0.910","0.910","0.910","0.910","-5.83%"
"2013-07-01","0.966","0.966","0.966","0.966","-2.64%"
"2013-06-01","0.993","0.993","0.993","0.993","-3.53%"
"2013-05-01","1.029","1.029","1.029","1.029","40.45%"
"2013-04-01","0.733","0.733","0.733","0.733","8.31%"
"2013-03-01","0.676","0.676","0.676","0.676","-6.59%"
"2013-02-01","0.724","0.724","0.724","0.724","-7.06%"
"2013-01-01","0.779","0.779","0.779","0.779","-4.65%"
"2012-12-01","0.817","0.817","0.817","0.817","12.69%"
"2012-11-01","0.725","0.725","0.725","0.725","-5.54%"
"2012-10-01","0.767","0.767","0.767","0.767","1.66%"
"2012-09-01","0.755","0.755","0.755","0.755","-5.39%"
"2012-08-01","0.798","0.798","0.798","0.798","5.70%"
"2012-07-01","0.755","0.755","0.755","0.755","-8.90%"
"2012-06-01","0.829","0.829","0.829","0.829","-1.04%"
"2012-05-01","0.837","0.837","0.837","0.837","-8.97%"
"2012-04-01","0.920","0.920","0.920","0.920","-10.24%"
"2012-03-01","1.025","1.025","1.025","1.025","4.59%"
"2012-02-01","0.980","0.980","0.980","0.980","2.83%"
"2012-01-01","0.953","0.953","0.953","0.953","-2.06%"
"2011-12-01","0.973","0.973","0.973","0.973","-9.39%"
"2011-11-01","1.074","1.074","1.074","1.074","5.41%"
"2011-10-01","1.019","1.019","1.019","1.019","0.61%"
"2011-09-01","1.013","1.013","1.013","1.013","-0.86%"
"2011-08-01","1.021","1.021","1.021","1.021","-4.00%"
"2011-07-01","1.064","1.064","1.064","1.064","-7.90%"
"2011-06-01","1.155","1.155","1.155","1.155","-2.94%"
"2011-05-01","1.190","1.190","1.190","1.190","-2.66%"
"2011-04-01","1.222","1.222","1.222","1.222","-5.32%"
"2011-03-01","1.291","1.291","1.291","1.291","-1.88%"
"2011-02-01","1.316","1.316","1.316","1.316","4.94%"
"2011-01-01","1.254","1.254","1.254","1.254","8.76%"
"2010-12-01","1.153","1.153","1.153","1.153","-6.26%"
"2010-11-01","1.230","1.230","1.230","1.230","23.00%"
"2010-10-01","1.000","1.000","1.000","1.000","-0.99%"
"2010-09-01","1.010","1.010","1.010","1.010","-2.65%"
"2010-08-01","1.038","1.038","1.038","1.038","-6.70%"
"2010-07-01","1.112","1.112","1.112","1.112","-4.22%"
"2010-06-01","1.161","1.161","1.161","1.161","-12.31%"
