"日付","終値","始値","高値","安値","変化率 %"
"2021-11-01","-0.014","0.014","0.021","-0.026","-184.66%"
"2021-10-01","0.016","-0.007","0.018","-0.023","-391.07%"
"2021-09-01","-0.006","-0.039","-0.001","-0.050","-86.44%"
"2021-08-01","-0.041","-0.059","-0.036","-0.070","-10.80%"
"2021-07-01","-0.046","-0.043","-0.025","-0.068","27.55%"
"2021-06-01","-0.036","-0.038","-0.027","-0.064","7.40%"
"2021-05-01","-0.034","-0.039","-0.026","-0.056","-12.89%"
"2021-04-01","-0.039","-0.039","-0.029","-0.061","19.38%"
"2021-03-01","-0.032","-0.039","-0.023","-0.078","-29.81%"
"2021-02-01","-0.046","-0.079","-0.013","-0.091","-47.86%"
"2021-01-01","-0.089","-0.063","-0.061","-0.104","42.08%"
"2020-12-01","-0.063","-0.065","-0.055","-0.091","-3.85%"
"2020-11-01","-0.065","-0.065","-0.052","-0.091","0.00%"
"2020-10-01","-0.065","-0.075","-0.052","-0.091","-13.33%"
"2020-09-01","-0.075","-0.047","-0.045","-0.094","61.99%"
"2020-08-01","-0.046","-0.071","-0.035","-0.089","-27.43%"
"2020-07-01","-0.064","-0.043","-0.032","-0.090","10.96%"
"2020-06-01","-0.058","-0.066","-0.023","-0.083","-28.12%"
"2020-05-01","-0.080","-0.087","-0.087","-0.087","-16.93%"
"2020-04-01","-0.096","-0.061","-0.061","-0.061","60.50%"
"2020-03-01","-0.060","-0.154","-0.154","-0.154","-64.97%"
"2020-02-01","-0.171","-0.040","-0.040","-0.040","158.37%"
"2020-01-01","-0.066","-0.020","-0.020","-0.020","231.50%"
"2019-12-01","-0.020","-0.085","-0.085","-0.085","-76.13%"
"2019-11-01","-0.084","-0.161","-0.161","-0.161","-44.61%"
"2019-10-01","-0.151","-0.166","-0.166","-0.166","-15.38%"
"2019-09-01","-0.179","-0.154","-0.154","-0.154","10.03%"
"2019-08-01","-0.162","-0.153","-0.153","-0.153","36.78%"
"2019-07-01","-0.119","-0.130","-0.130","-0.130","-7.76%"
"2019-06-01","-0.129","-0.111","-0.111","-0.111","87.21%"
"2019-05-01","-0.069","-0.039","-0.039","-0.039","77.32%"
"2019-04-01","-0.039","-0.054","-0.054","-0.054","-48.27%"
"2019-03-01","-0.075","-0.039","-0.039","-0.039","87.50%"
"2019-02-01","-0.040","-0.032","-0.032","-0.032","18.34%"
"2019-01-01","-0.034","-0.013","-0.013","-0.013","789.47%"
"2018-12-01","-0.004","0.021","0.021","0.021","-115.97%"
"2018-11-01","0.024","0.055","0.055","0.055","-60.33%"
"2018-10-01","0.060","0.076","0.076","0.076","-20.00%"
"2018-09-01","0.075","0.068","0.068","0.068","13.12%"
"2018-08-01","0.066","0.064","0.064","0.064","20.55%"
"2018-07-01","0.055","0.044","0.044","0.044","15.79%"
"2018-06-01","0.047","0.060","0.060","0.060","-13.64%"
"2018-05-01","0.055","0.055","0.055","0.055","7.21%"
"2018-04-01","0.051","0.051","0.051","0.051","-6.73%"
"2018-03-01","0.055","0.055","0.055","0.055","-10.28%"
"2018-02-01","0.061","0.061","0.061","0.061","-10.90%"
"2018-01-01","0.069","0.069","0.069","0.069","37.60%"
"2017-12-01","0.050","0.050","0.050","0.050","-2.53%"
"2017-11-01","0.051","0.051","0.051","0.051","14.00%"
"2017-10-01","0.045","0.045","0.045","0.045","15.98%"
"2017-09-01","0.039","0.039","0.039","0.039","138.04%"
"2017-08-01","0.016","0.016","0.016","0.016","-67.40%"
"2017-07-01","0.050","0.050","0.050","0.050","-4.76%"
"2017-06-01","0.052","0.052","0.052","0.052","23.53%"
"2017-05-01","0.043","0.043","0.043","0.043","126.06%"
"2017-04-01","0.019","0.019","0.019","0.019","-63.35%"
"2017-03-01","0.051","0.051","0.051","0.051","86.55%"
"2017-02-01","0.027","0.027","0.027","0.027","-42.11%"
"2017-01-01","0.047","0.047","0.047","0.047","99.58%"
"2016-12-01","0.024","0.024","0.024","0.024","-36.53%"
"2016-11-01","0.038","0.038","0.038","0.038","-183.33%"
"2016-10-01","-0.045","-0.045","-0.045","-0.045","-62.90%"
"2016-09-01","-0.121","-0.121","-0.121","-0.121","14.11%"
"2016-08-01","-0.106","-0.106","-0.106","-0.106","-12.37%"
"2016-07-01","-0.121","-0.121","-0.121","-0.121","-31.20%"
"2016-06-01","-0.176","-0.176","-0.176","-0.176","18.48%"
"2016-05-01","-0.149","-0.149","-0.149","-0.149","8.22%"
"2016-04-01","-0.138","-0.138","-0.138","-0.138","0.88%"
"2016-03-01","-0.136","-0.136","-0.136","-0.136","-31.85%"
"2016-02-01","-0.200","-0.200","-0.200","-0.200","538.98%"
"2016-01-01","-0.031","-0.031","-0.031","-0.031","-130.54%"
"2015-12-01","0.102","0.102","0.102","0.102","18.91%"
"2015-11-01","0.086","0.086","0.086","0.086","-18.91%"
"2015-10-01","0.106","0.106","0.106","0.106","-1.12%"
"2015-09-01","0.108","0.108","0.108","0.108","-14.00%"
"2015-08-01","0.125","0.125","0.125","0.125","-14.56%"
"2015-07-01","0.146","0.146","0.146","0.146","-11.33%"
"2015-06-01","0.165","0.165","0.165","0.165","10.89%"
"2015-05-01","0.149","0.149","0.149","0.149","-9.82%"
"2015-04-01","0.165","0.165","0.165","0.165","-5.71%"
"2015-03-01","0.175","0.175","0.175","0.175","22.81%"
"2015-02-01","0.142","0.142","0.142","0.142","7.55%"
"2015-01-01","0.132","0.132","0.132","0.132","-1.85%"
"2014-12-01","0.135","0.135","0.135","0.135","-6.90%"
"2014-11-01","0.145","0.145","0.145","0.145","-5.72%"
"2014-10-01","0.154","0.154","0.154","0.154","-10.84%"
"2014-09-01","0.172","0.172","0.172","0.172","-4.85%"
"2014-08-01","0.181","0.181","0.181","0.181","9.88%"
"2014-07-01","0.165","0.165","0.165","0.165","-5.01%"
"2014-06-01","0.174","0.174","0.174","0.174","-14.73%"
"2014-05-01","0.204","0.204","0.204","0.204","0.59%"
"2014-04-01","0.203","0.203","0.203","0.203","1.25%"
"2014-03-01","0.200","0.200","0.200","0.200","-2.44%"
"2014-02-01","0.205","0.205","0.205","0.205","-1.82%"
"2014-01-01","0.209","0.209","0.209","0.209","-8.22%"
"2013-12-01","0.228","0.228","0.228","0.228","9.64%"
"2013-11-01","0.207","0.207","0.207","0.207","-6.74%"
"2013-10-01","0.222","0.222","0.222","0.222","-18.35%"
"2013-09-01","0.273","0.273","0.273","0.273","-8.40%"
"2013-08-01","0.298","0.298","0.298","0.298","5.31%"
"2013-07-01","0.282","0.282","0.282","0.282","-6.61%"
"2013-06-01","0.303","0.303","0.303","0.303","-11.37%"
"2013-05-01","0.341","0.341","0.341","0.341","17.69%"
"2013-04-01","0.290","0.290","0.290","0.290","29.58%"
"2013-03-01","0.224","0.224","0.224","0.224","7.08%"
"2013-02-01","0.209","0.209","0.209","0.209","1.46%"
"2013-01-01","0.206","0.206","0.206","0.206","6.19%"
"2012-12-01","0.194","0.194","0.194","0.194","-16.02%"
"2012-11-01","0.231","0.231","0.231","0.231","-5.71%"
"2012-10-01","0.245","0.245","0.245","0.245","-5.77%"
"2012-09-01","0.260","0.260","0.260","0.260","-9.72%"
"2012-08-01","0.288","0.288","0.288","0.288","1.52%"
"2012-07-01","0.284","0.284","0.284","0.284","-14.03%"
"2012-06-01","0.330","0.330","0.330","0.330","-3.31%"
"2012-05-01","0.341","0.341","0.341","0.341","0.38%"
"2012-04-01","0.340","0.340","0.340","0.340","-6.21%"
"2012-03-01","0.363","0.363","0.363","0.363","5.07%"
"2012-02-01","0.345","0.345","0.345","0.345","-5.48%"
"2012-01-01","0.365","0.365","0.365","0.365","-4.70%"
"2011-12-01","0.383","0.383","0.383","0.383","-10.93%"
"2011-11-01","0.430","0.430","0.430","0.430","20.28%"
"2011-10-01","0.357","0.357","0.357","0.357","-1.73%"
"2011-09-01","0.364","0.364","0.364","0.364","7.79%"
"2011-08-01","0.338","0.338","0.338","0.338","-8.49%"
"2011-07-01","0.369","0.369","0.369","0.369","-10.85%"
"2011-06-01","0.414","0.414","0.414","0.414","3.74%"
"2011-05-01","0.399","0.399","0.399","0.399","0.63%"
"2011-04-01","0.396","0.396","0.396","0.396","-8.64%"
"2011-03-01","0.434","0.434","0.434","0.434","-12.36%"
"2011-02-01","0.495","0.495","0.495","0.495","7.84%"
"2011-01-01","0.459","0.459","0.459","0.459","10.60%"
"2010-12-01","0.415","0.415","0.415","0.415","-3.94%"
"2010-11-01","0.432","0.432","0.432","0.432","12.50%"
"2010-10-01","0.384","0.384","0.384","0.384","-1.54%"
"2010-09-01","0.390","0.390","0.390","0.390","-5.73%"
"2010-08-01","0.414","0.414","0.414","0.414","-10.84%"
"2010-07-01","0.464","0.464","0.464","0.464","-4.72%"
"2010-06-01","0.487","0.487","0.487","0.487","-7.94%"
