"日付","終値","始値","高値","安値","変化率 %"
"2026-02-01","2.725","2.902","2.956","2.707","-6.30%"
"2026-01-01","2.908","2.764","3.113","2.781","4.08%"
"2025-12-01","2.794","2.619","2.828","2.616","6.44%"
"2025-11-01","2.625","2.395","2.659","2.403","8.79%"
"2025-10-01","2.413","2.386","2.535","2.360","0.37%"
"2025-09-01","2.404","2.389","2.500","2.343","-0.78%"
"2025-08-01","2.423","2.308","2.483","2.285","3.59%"
"2025-07-01","2.339","2.126","2.421","2.146","8.44%"
"2025-06-01","2.157","2.104","2.185","2.098","1.08%"
"2025-05-01","2.134","1.849","2.280","1.861","15.51%"
"2025-04-01","1.847","1.945","2.011","1.520","-4.89%"
"2025-03-01","1.942","1.878","2.043","1.878","3.46%"
"2025-02-01","1.878","1.799","1.946","1.793","4.38%"
"2025-01-01","1.799","1.796","1.900","1.760","0.14%"
"2024-12-01","1.796","1.756","1.820","1.720","2.35%"
"2024-11-01","1.755","1.686","1.788","1.650","4.00%"
"2024-10-01","1.688","1.554","1.707","1.516","8.43%"
"2024-09-01","1.556","1.558","1.591","1.477","-0.08%"
"2024-08-01","1.558","1.605","1.605","1.332","-3.04%"
"2024-07-01","1.606","1.680","1.729","1.569","-4.39%"
"2024-06-01","1.680","1.744","1.744","1.566","-3.59%"
"2024-05-01","1.742","1.639","1.750","1.611","6.49%"
"2024-04-01","1.636","1.446","1.669","1.446","13.14%"
"2024-03-01","1.446","1.457","1.514","1.420","-0.94%"
"2024-02-01","1.460","1.544","1.563","1.430","-5.50%"
"2024-01-01","1.545","1.431","1.577","1.322","7.94%"
"2023-12-01","1.431","1.530","1.616","1.308","-6.38%"
"2023-11-01","1.529","1.754","1.801","1.467","-13.75%"
"2023-10-01","1.773","1.544","1.806","1.530","14.81%"
"2023-09-01","1.544","1.413","1.583","1.393","7.77%"
"2023-08-01","1.433","1.288","1.464","1.274","11.53%"
"2023-07-01","1.284","1.053","1.316","1.025","21.59%"
"2023-06-01","1.056","1.076","1.094","0.991","-3.09%"
"2023-05-01","1.090","1.032","1.142","0.981","5.31%"
"2023-04-01","1.035","1.081","1.169","1.026","-4.61%"
"2023-03-01","1.085","1.217","1.351","0.926","-12.24%"
"2023-02-01","1.236","1.381","1.391","1.218","-10.61%"
"2023-01-01","1.383","1.344","1.469","1.224","2.92%"
"2022-12-01","1.344","1.186","1.379","1.101","11.29%"
"2022-11-01","1.207","1.168","1.298","1.110","3.31%"
