"日付","終値","始値","高値","安値","変化率 %"
"2026-02-01","2.113","2.214","2.290","2.079","-4.34%"
"2026-01-01","2.209","2.078","2.385","2.080","4.79%"
"2025-12-01","2.108","1.830","2.125","1.832","14.69%"
"2025-11-01","1.838","1.680","1.868","1.679","8.76%"
"2025-10-01","1.690","1.680","1.765","1.628","0.18%"
"2025-09-01","1.687","1.612","1.713","1.575","2.62%"
"2025-08-01","1.644","1.545","1.681","1.489","4.31%"
"2025-07-01","1.576","1.404","1.623","1.420","9.83%"
"2025-06-01","1.435","1.430","1.498","1.393","-1.71%"
"2025-05-01","1.460","1.216","1.549","1.219","19.92%"
"2025-04-01","1.217","1.456","1.470","1.024","-16.25%"
"2025-03-01","1.454","1.393","1.550","1.393","4.49%"
"2025-02-01","1.391","1.296","1.480","1.285","7.34%"
"2025-01-01","1.296","1.205","1.326","1.205","7.57%"
"2024-12-01","1.205","1.183","1.229","1.156","1.90%"
"2024-11-01","1.183","1.110","1.226","1.070","6.41%"
"2024-10-01","1.111","1.016","1.138","0.981","9.08%"
"2024-09-01","1.019","1.049","1.069","0.967","-2.86%"
"2024-08-01","1.049","1.125","1.144","0.868","-8.40%"
"2024-07-01","1.145","1.195","1.236","1.053","-3.78%"
"2024-06-01","1.190","1.217","1.246","1.066","-4.42%"
"2024-05-01","1.245","1.094","1.256","1.054","9.93%"
"2024-04-01","1.133","0.967","1.170","0.961","17.66%"
"2024-03-01","0.962","0.986","1.053","0.938","-5.17%"
"2024-02-01","1.015","1.055","1.106","0.961","-5.58%"
"2024-01-01","1.075","0.983","1.102","0.855","9.41%"
"2023-12-01","0.983","1.085","1.186","0.869","-9.35%"
"2023-11-01","1.084","1.292","1.345","0.965","-15.91%"
"2023-10-01","1.289","1.125","1.342","1.045","14.56%"
"2023-09-01","1.125","0.935","1.154","0.921","12.78%"
"2023-08-01","0.998","0.871","1.026","0.851","10.60%"
"2023-07-01","0.902","0.703","0.935","0.637","26.35%"
"2023-06-01","0.714","0.735","0.755","0.605","-5.62%"
"2023-05-01","0.756","0.689","0.781","0.611","7.08%"
"2023-04-01","0.706","0.741","0.836","0.647","-7.07%"
"2023-03-01","0.760","0.901","1.053","0.571","-19.26%"
"2023-02-01","0.941","0.998","1.048","0.902","-5.87%"
"2023-01-01","1.000","1.014","1.209","0.859","-1.36%"
"2022-12-01","1.014","0.726","1.014","0.704","34.49%"
"2022-11-01","0.754","0.683","0.800","0.631","10.35%"
"2022-10-01","0.683","0.626","0.825","0.576","8.96%"
"2022-09-01","0.627","0.512","0.719","0.512","25.23%"
"2022-08-01","0.501","0.445","0.541","0.403","13.44%"
"2022-07-01","0.441","0.566","0.596","0.411","-26.30%"
"2022-06-01","0.599","0.462","0.728","0.441","28.09%"
"2022-05-01","0.468","0.477","0.529","0.389","-2.09%"
"2022-04-01","0.477","0.334","0.545","0.334","39.42%"
"2022-03-01","0.343","0.304","0.509","0.244","9.18%"
"2022-02-01","0.314","0.278","0.379","0.145","26.80%"
"2022-01-01","0.247","0.145","0.251","0.142","55.79%"
"2021-12-01","0.159","0.131","0.160","0.094","56.76%"
"2021-11-01","0.101","0.165","0.168","0.099","-38.61%"
"2021-10-01","0.165","0.138","0.191","0.110","17.86%"
"2021-09-01","0.140","0.079","0.160","0.056","77.66%"
"2021-08-01","0.079","0.046","0.090","0.027","18.85%"
"2021-07-01","0.066","0.116","0.120","0.018","-45.88%"
"2021-06-01","0.123","0.160","0.177","0.078","-25.76%"
"2021-05-01","0.165","0.177","0.181","0.129","-8.33%"
"2021-04-01","0.180","0.199","0.220","0.126","-12.20%"
"2021-03-01","0.205","0.220","0.234","0.126","-14.58%"
"2021-02-01","0.240","0.104","0.255","0.081","113.33%"
"2021-01-01","0.112","0.091","0.116","0.041","23.22%"
"2020-12-01","0.091","0.068","0.094","0.025","12.30%"
"2020-11-01","0.081","0.080","0.110","0.021","-19.74%"
"2020-10-01","0.101","0.056","0.106","0.029","88.29%"
"2020-09-01","0.054","0.094","0.109","0.011","-46.20%"
"2020-08-01","0.100","0.018","0.119","-0.001","81.82%"
"2020-07-01","0.055","0.098","0.123","-0.007","-47.62%"
"2020-06-01","0.105","0.025","0.160","0.007","44.83%"
"2020-05-01","0.072","0.061","0.061","0.061","86.86%"
"2020-04-01","0.039","0.045","0.045","0.045","-8.71%"
"2020-03-01","0.043","-0.045","-0.045","-0.045","-160.71%"
"2020-02-01","-0.070","0.055","0.055","0.055","-227.27%"
"2020-01-01","0.055","0.134","0.134","0.134","-58.89%"
"2019-12-01","0.134","0.135","0.135","0.135","22.98%"
"2019-11-01","0.109","0.039","0.039","0.039","134.99%"
"2019-10-01","0.046","0.039","0.039","0.039","42.46%"
"2019-09-01","0.032","-0.076","-0.076","-0.076","-178.69%"
"2019-08-01","-0.041","0.070","0.070","0.070","-170.24%"
"2019-07-01","0.059","0.071","0.071","0.071","-26.50%"
"2019-06-01","0.080","0.097","0.097","0.097","-41.82%"
"2019-05-01","0.138","0.189","0.189","0.189","-27.17%"
"2019-04-01","0.189","0.169","0.169","0.169","14.42%"
"2019-03-01","0.165","0.244","0.244","0.244","-30.90%"
"2019-02-01","0.239","0.210","0.210","0.210","12.38%"
"2019-01-01","0.213","0.240","0.240","0.240","-14.14%"
"2018-12-01","0.248","0.317","0.317","0.317","-23.56%"
"2018-11-01","0.324","0.393","0.393","0.393","-20.31%"
"2018-10-01","0.406","0.426","0.426","0.426","-4.96%"
"2018-09-01","0.428","0.415","0.415","0.415","5.22%"
"2018-08-01","0.406","0.426","0.426","0.426","8.69%"
"2018-07-01","0.374","0.314","0.314","0.314","17.25%"
"2018-06-01","0.319","0.335","0.335","0.335","-2.66%"
"2018-05-01","0.327","0.327","0.327","0.327","0.77%"
"2018-04-01","0.325","0.325","0.325","0.325","-1.52%"
"2018-03-01","0.330","0.330","0.330","0.330","-2.94%"
"2018-02-01","0.340","0.340","0.340","0.340","-7.48%"
"2018-01-01","0.368","0.368","0.368","0.368","9.28%"
"2017-12-01","0.336","0.336","0.336","0.336","0.75%"
"2017-11-01","0.334","0.334","0.334","0.334","0.00%"
"2017-10-01","0.334","0.334","0.334","0.334","-5.65%"
"2017-09-01","0.354","0.354","0.354","0.354","28.65%"
"2017-08-01","0.275","0.275","0.275","0.275","-16.67%"
"2017-07-01","0.330","0.330","0.330","0.330","0.36%"
"2017-06-01","0.329","0.329","0.329","0.329","8.23%"
"2017-05-01","0.304","0.304","0.304","0.304","6.60%"
"2017-04-01","0.285","0.285","0.285","0.285","-15.56%"
"2017-03-01","0.338","0.338","0.338","0.338","4.65%"
"2017-02-01","0.322","0.322","0.322","0.322","-1.16%"
"2017-01-01","0.326","0.326","0.326","0.326","12.52%"
"2016-12-01","0.290","0.290","0.290","0.290","10.98%"
"2016-11-01","0.261","0.261","0.261","0.261","80.21%"
"2016-10-01","0.145","0.145","0.145","0.145","30.28%"
"2016-09-01","0.111","0.111","0.111","0.111","-15.23%"
"2016-08-01","0.131","0.131","0.131","0.131","288.46%"
"2016-07-01","0.034","0.034","0.034","0.034","-307.36%"
"2016-06-01","-0.016","-0.016","-0.016","-0.016","-110.43%"
"2016-05-01","0.156","0.156","0.156","0.156","-28.95%"
"2016-04-01","0.220","0.220","0.220","0.220","-0.59%"
"2016-03-01","0.221","0.221","0.221","0.221","3.51%"
"2016-02-01","0.214","0.214","0.214","0.214","-44.10%"
"2016-01-01","0.382","0.382","0.382","0.382","-28.84%"
"2015-12-01","0.538","0.538","0.538","0.538","-5.92%"
"2015-11-01","0.571","0.571","0.571","0.571","-7.11%"
"2015-10-01","0.615","0.615","0.615","0.615","-3.73%"
"2015-09-01","0.639","0.639","0.639","0.639","-7.75%"
"2015-08-01","0.692","0.692","0.692","0.692","-2.30%"
"2015-07-01","0.709","0.709","0.709","0.709","-7.35%"
"2015-06-01","0.765","0.765","0.765","0.765","7.37%"
"2015-05-01","0.712","0.712","0.712","0.712","4.01%"
"2015-04-01","0.685","0.685","0.685","0.685","-0.91%"
"2015-03-01","0.691","0.691","0.691","0.691","7.18%"
"2015-02-01","0.645","0.645","0.645","0.645","9.32%"
"2015-01-01","0.590","0.590","0.590","0.590","-9.06%"
"2014-12-01","0.649","0.649","0.649","0.649","-10.66%"
"2014-11-01","0.726","0.726","0.726","0.726","-2.20%"
"2014-10-01","0.743","0.743","0.743","0.743","-8.62%"
"2014-09-01","0.813","0.813","0.813","0.813","5.52%"
"2014-08-01","0.770","0.770","0.770","0.770","-7.93%"
"2014-07-01","0.836","0.836","0.836","0.836","-5.37%"
"2014-06-01","0.884","0.884","0.884","0.884","-3.81%"
"2014-05-01","0.919","0.919","0.919","0.919","-5.65%"
"2014-04-01","0.974","0.974","0.974","0.974","-3.82%"
"2014-03-01","1.013","1.013","1.013","1.013","2.53%"
"2014-02-01","0.988","0.988","0.988","0.988","-2.13%"
"2014-01-01","1.009","1.009","1.009","1.009","-9.21%"
"2013-12-01","1.111","1.111","1.111","1.111","16.06%"
"2013-11-01","0.957","0.957","0.957","0.957","3.23%"
"2013-10-01","0.928","0.928","0.928","0.928","-11.24%"
"2013-09-01","1.045","1.045","1.045","1.045","-4.13%"
"2013-08-01","1.090","1.090","1.090","1.090","-7.43%"
"2013-07-01","1.178","1.178","1.178","1.178","0.00%"
"2013-06-01","1.178","1.178","1.178","1.178","-2.18%"
"2013-05-01","1.204","1.204","1.204","1.204","33.39%"
"2013-04-01","0.902","0.902","0.902","0.902","6.18%"
"2013-03-01","0.850","0.850","0.850","0.850","-3.68%"
"2013-02-01","0.882","0.882","0.882","0.882","-11.97%"
"2013-01-01","1.003","1.003","1.003","1.003","-4.52%"
"2012-12-01","1.050","1.050","1.050","1.050","11.55%"
"2012-11-01","0.941","0.941","0.941","0.941","-3.21%"
"2012-10-01","0.973","0.973","0.973","0.973","2.10%"
"2012-09-01","0.952","0.952","0.952","0.952","-3.54%"
"2012-08-01","0.988","0.988","0.988","0.988","5.05%"
"2012-07-01","0.940","0.940","0.940","0.940","-8.41%"
"2012-06-01","1.026","1.026","1.026","1.026","0.49%"
"2012-05-01","1.021","1.021","1.021","1.021","-8.40%"
"2012-04-01","1.115","1.115","1.115","1.115","-9.72%"
"2012-03-01","1.235","1.235","1.235","1.235","3.89%"
"2012-02-01","1.189","1.189","1.189","1.189","3.04%"
"2012-01-01","1.154","1.154","1.154","1.154","3.13%"
"2011-12-01","1.119","1.119","1.119","1.119","-11.82%"
"2011-11-01","1.269","1.269","1.269","1.269","3.99%"
"2011-10-01","1.220","1.220","1.220","1.220","0.93%"
"2011-09-01","1.209","1.209","1.209","1.209","-2.02%"
"2011-08-01","1.234","1.234","1.234","1.234","-3.34%"
"2011-07-01","1.276","1.276","1.276","1.276","-6.50%"
"2011-06-01","1.365","1.365","1.365","1.365","-3.02%"
"2011-05-01","1.408","1.408","1.408","1.408","-7.89%"
"2011-04-01","1.528","1.528","1.528","1.528","0.77%"
"2011-03-01","1.516","1.516","1.516","1.516","-0.77%"
"2011-02-01","1.528","1.528","1.528","1.528","4.44%"
"2011-01-01","1.463","1.463","1.463","1.463","8.13%"
"2010-12-01","1.353","1.353","1.353","1.353","-6.37%"
"2010-11-01","1.445","1.445","1.445","1.445","18.44%"
"2010-10-01","1.220","1.220","1.220","1.220","0.16%"
"2010-09-01","1.218","1.218","1.218","1.218","-1.18%"
"2010-08-01","1.232","1.232","1.232","1.232","-5.92%"
"2010-07-01","1.310","1.310","1.310","1.310","-4.38%"
"2010-06-01","1.370","1.370","1.370","1.370","-11.84%"
