"日付","終値","始値","高値","安値","変化率 %"
"2020-08-01","0.172","0.072","0.198","0.051","50.00%"
"2020-07-01","0.115","0.168","0.200","0.045","-33.33%"
"2020-06-01","0.172","0.083","0.234","0.056","28.92%"
"2020-05-01","0.134","0.124","0.124","0.124","28.90%"
"2020-04-01","0.104","0.094","0.094","0.094","23.87%"
"2020-03-01","0.084","0.014","0.014","0.014","-770.40%"
"2020-02-01","-0.013","0.121","0.121","0.121","-110.42%"
"2020-01-01","0.120","0.204","0.204","0.204","-41.09%"
"2019-12-01","0.204","0.207","0.207","0.207","12.36%"
"2019-11-01","0.181","0.109","0.109","0.109","55.89%"
"2019-10-01","0.116","0.120","0.120","0.120","0.00%"
"2019-09-01","0.116","0.004","0.004","0.004","416.89%"
"2019-08-01","0.023","0.085","0.085","0.085","-84.48%"
"2019-07-01","0.145","0.185","0.185","0.185","-15.35%"
"2019-06-01","0.171","0.226","0.226","0.226","-27.11%"
"2019-05-01","0.235","0.294","0.294","0.294","-20.01%"
"2019-04-01","0.294","0.274","0.274","0.274","9.83%"
"2019-03-01","0.268","0.355","0.355","0.355","-24.11%"
"2019-02-01","0.352","0.324","0.324","0.324","7.63%"
"2019-01-01","0.327","0.360","0.360","0.360","-11.20%"
"2018-12-01","0.369","0.450","0.450","0.450","-18.73%"
"2018-11-01","0.454","0.534","0.534","0.534","-15.76%"
"2018-10-01","0.539","0.553","0.553","0.553","-2.50%"
"2018-09-01","0.553","0.541","0.541","0.541","3.76%"
"2018-08-01","0.533","0.533","0.533","0.533","7.84%"
"2018-07-01","0.494","0.423","0.423","0.423","14.49%"
"2018-06-01","0.431","0.450","0.450","0.450","-2.27%"
"2018-05-01","0.441","0.441","0.441","0.441","-0.27%"
"2018-04-01","0.442","0.442","0.442","0.442","-0.85%"
"2018-03-01","0.446","0.446","0.446","0.446","-2.45%"
"2018-02-01","0.458","0.458","0.458","0.458","-7.58%"
"2018-01-01","0.495","0.495","0.495","0.495","6.45%"
"2017-12-01","0.465","0.465","0.465","0.465","0.00%"
"2017-11-01","0.465","0.465","0.465","0.465","-0.53%"
"2017-10-01","0.468","0.468","0.468","0.468","-4.10%"
"2017-09-01","0.488","0.488","0.488","0.488","19.63%"
"2017-08-01","0.407","0.407","0.407","0.407","-11.41%"
"2017-07-01","0.460","0.460","0.460","0.460","0.81%"
"2017-06-01","0.456","0.456","0.456","0.456","5.80%"
"2017-05-01","0.431","0.431","0.431","0.431","3.31%"
"2017-04-01","0.417","0.417","0.417","0.417","-12.35%"
"2017-03-01","0.476","0.476","0.476","0.476","1.88%"
"2017-02-01","0.468","0.468","0.468","0.468","-0.53%"
"2017-01-01","0.470","0.470","0.470","0.470","8.34%"
"2016-12-01","0.434","0.434","0.434","0.434","13.41%"
"2016-11-01","0.382","0.382","0.382","0.382","49.24%"
"2016-10-01","0.256","0.256","0.256","0.256","16.50%"
"2016-09-01","0.220","0.220","0.220","0.220","-5.38%"
"2016-08-01","0.233","0.233","0.233","0.233","89.80%"
"2016-07-01","0.123","0.123","0.123","0.123","164.58%"
"2016-06-01","0.046","0.046","0.046","0.046","-82.53%"
"2016-05-01","0.265","0.265","0.265","0.265","-17.52%"
"2016-04-01","0.321","0.321","0.321","0.321","-5.50%"
"2016-03-01","0.340","0.340","0.340","0.340","-12.26%"
"2016-02-01","0.387","0.387","0.387","0.387","-32.61%"
"2016-01-01","0.575","0.575","0.575","0.575","-21.77%"
"2015-12-01","0.735","0.735","0.735","0.735","-5.62%"
"2015-11-01","0.779","0.779","0.779","0.779","-5.31%"
"2015-10-01","0.822","0.822","0.822","0.822","-3.38%"
"2015-09-01","0.851","0.851","0.851","0.851","-5.93%"
"2015-08-01","0.905","0.905","0.905","0.905","-2.04%"
"2015-07-01","0.924","0.924","0.924","0.924","-5.38%"
"2015-06-01","0.976","0.976","0.976","0.976","4.83%"
"2015-05-01","0.931","0.931","0.931","0.931","5.53%"
"2015-04-01","0.882","0.882","0.882","0.882","0.28%"
"2015-03-01","0.880","0.880","0.880","0.880","2.17%"
"2015-02-01","0.861","0.861","0.861","0.861","9.21%"
"2015-01-01","0.789","0.789","0.789","0.789","-8.02%"
"2014-12-01","0.858","0.858","0.858","0.858","-10.44%"
"2014-11-01","0.957","0.957","0.957","0.957","-2.43%"
"2014-10-01","0.981","0.981","0.981","0.981","-8.07%"
"2014-09-01","1.067","1.067","1.067","1.067","4.15%"
"2014-08-01","1.025","1.025","1.025","1.025","-6.93%"
"2014-07-01","1.101","1.101","1.101","1.101","-4.03%"
"2014-06-01","1.148","1.148","1.148","1.148","-3.16%"
"2014-05-01","1.185","1.185","1.185","1.185","-4.24%"
"2014-04-01","1.237","1.237","1.237","1.237","-3.32%"
"2014-03-01","1.280","1.280","1.280","1.280","2.09%"
"2014-02-01","1.254","1.254","1.254","1.254","-0.10%"
"2014-01-01","1.255","1.255","1.255","1.255","-8.39%"
"2013-12-01","1.370","1.370","1.370","1.370","11.05%"
"2013-11-01","1.234","1.234","1.234","1.234","2.91%"
"2013-10-01","1.199","1.199","1.199","1.199","-8.75%"
"2013-09-01","1.314","1.314","1.314","1.314","-3.57%"
"2013-08-01","1.362","1.362","1.362","1.362","-5.71%"
"2013-07-01","1.445","1.445","1.445","1.445","3.86%"
"2013-06-01","1.391","1.391","1.391","1.391","-3.72%"
"2013-05-01","1.445","1.445","1.445","1.445","24.03%"
"2013-04-01","1.165","1.165","1.165","1.165","7.49%"
"2013-03-01","1.084","1.084","1.084","1.084","-8.25%"
"2013-02-01","1.181","1.181","1.181","1.181","-10.76%"
"2013-01-01","1.324","1.324","1.324","1.324","-2.04%"
"2012-12-01","1.351","1.351","1.351","1.351","13.67%"
"2012-11-01","1.189","1.189","1.189","1.189","-4.80%"
"2012-10-01","1.249","1.249","1.249","1.249","3.20%"
"2012-09-01","1.210","1.210","1.210","1.210","-2.62%"
"2012-08-01","1.242","1.242","1.242","1.242","3.65%"
"2012-07-01","1.199","1.199","1.199","1.199","-6.16%"
"2012-06-01","1.278","1.278","1.278","1.278","1.19%"
"2012-05-01","1.263","1.263","1.263","1.263","-7.51%"
"2012-04-01","1.365","1.365","1.365","1.365","-8.08%"
"2012-03-01","1.485","1.485","1.485","1.485","3.40%"
"2012-02-01","1.436","1.436","1.436","1.436","3.05%"
"2012-01-01","1.394","1.394","1.394","1.394","2.86%"
"2011-12-01","1.355","1.355","1.355","1.355","-9.97%"
"2011-11-01","1.505","1.505","1.505","1.505","3.08%"
"2011-10-01","1.460","1.460","1.460","1.460","1.39%"
"2011-09-01","1.440","1.440","1.440","1.440","-2.79%"
"2011-08-01","1.481","1.481","1.481","1.481","-2.78%"
"2011-07-01","1.524","1.524","1.524","1.524","-5.58%"
"2011-06-01","1.614","1.614","1.614","1.614","-2.72%"
"2011-05-01","1.659","1.659","1.659","1.659","-6.23%"
"2011-04-01","1.769","1.769","1.769","1.769","0.00%"
"2011-03-01","1.769","1.769","1.769","1.769","0.00%"
"2011-02-01","1.769","1.769","1.769","1.769","4.18%"
"2011-01-01","1.698","1.698","1.698","1.698","7.13%"
"2010-12-01","1.585","1.585","1.585","1.585","-5.99%"
"2010-11-01","1.686","1.686","1.686","1.686","14.15%"
"2010-10-01","1.477","1.477","1.477","1.477","1.86%"
"2010-09-01","1.450","1.450","1.450","1.450","0.00%"
"2010-08-01","1.450","1.450","1.450","1.450","-5.29%"
"2010-07-01","1.531","1.531","1.531","1.531","-4.07%"
"2010-06-01","1.596","1.596","1.596","1.596","-10.89%"
