"日付","終値","始値","高値","安値","変化率 %"
"2026-02-01","2.803","3.001","3.055","2.788","-6.85%"
"2026-01-01","3.009","2.874","3.219","2.883","3.62%"
"2025-12-01","2.904","2.738","2.934","2.740","5.79%"
"2025-11-01","2.745","2.513","2.780","2.521","8.54%"
"2025-10-01","2.529","2.495","2.664","2.478","0.52%"
"2025-09-01","2.516","2.517","2.634","2.455","-1.18%"
"2025-08-01","2.546","2.429","2.614","2.414","3.50%"
"2025-07-01","2.460","2.239","2.551","2.260","8.37%"
"2025-06-01","2.270","2.206","2.289","2.194","1.52%"
"2025-05-01","2.236","1.940","2.401","1.956","15.33%"
"2025-04-01","1.939","2.006","2.104","1.584","-3.24%"
"2025-03-01","2.004","1.950","2.105","1.946","2.82%"
"2025-02-01","1.949","1.874","2.013","1.869","4.00%"
"2025-01-01","1.874","1.889","1.985","1.837","-0.79%"
"2024-12-01","1.889","1.837","1.909","1.799","2.79%"
"2024-11-01","1.837","1.771","1.870","1.735","3.67%"
"2024-10-01","1.773","1.625","1.793","1.589","8.99%"
"2024-09-01","1.626","1.622","1.669","1.541","0.23%"
"2024-08-01","1.622","1.648","1.670","1.375","-2.26%"
"2024-07-01","1.660","1.750","1.789","1.607","-4.46%"
"2024-06-01","1.737","1.783","1.804","1.611","-3.61%"
"2024-05-01","1.803","1.664","1.817","1.641","6.42%"
"2024-04-01","1.694","1.508","1.727","1.499","12.73%"
"2024-03-01","1.503","1.486","1.560","1.374","-0.33%"
"2024-02-01","1.508","1.584","1.604","1.444","-5.04%"
"2024-01-01","1.587","1.461","1.616","1.337","8.64%"
"2023-12-01","1.461","1.531","1.643","1.306","-6.40%"
"2023-11-01","1.561","1.774","1.821","1.434","-12.90%"
"2023-10-01","1.793","1.563","1.827","1.510","14.72%"
"2023-09-01","1.563","1.398","1.606","1.379","7.11%"
"2023-08-01","1.459","1.263","1.487","1.249","12.16%"
"2023-07-01","1.301","1.070","1.330","0.996","21.12%"
"2023-06-01","1.074","1.091","1.111","0.961","-2.82%"
"2023-05-01","1.105","1.044","1.160","0.946","5.49%"
"2023-04-01","1.048","1.093","1.179","0.991","-4.45%"
"2023-03-01","1.096","1.163","1.342","0.880","-9.54%"
"2023-02-01","1.212","1.384","1.389","1.164","-12.62%"
