"日付","終値","始値","高値","安値","変化率 %"
"2026-02-01","1.070","1.028","1.132","1.048","0.74%"
"2026-01-01","1.062","0.956","1.099","0.940","9.37%"
"2025-12-01","0.971","0.809","0.979","0.831","15.73%"
"2025-11-01","0.839","0.782","0.856","0.771","3.58%"
"2025-10-01","0.810","0.813","0.853","0.748","-4.26%"
"2025-09-01","0.846","0.742","0.855","0.712","9.87%"
"2025-08-01","0.770","0.701","0.785","0.689","5.19%"
"2025-07-01","0.732","0.644","0.766","0.646","8.77%"
"2025-06-01","0.673","0.646","0.710","0.646","-0.44%"
"2025-05-01","0.676","0.623","0.685","0.600","8.80%"
"2025-04-01","0.621","0.733","0.734","0.524","-14.89%"
"2025-03-01","0.730","0.700","0.759","0.691","4.66%"
"2025-02-01","0.697","0.660","0.724","0.652","5.89%"
"2025-01-01","0.659","0.544","0.660","0.544","21.13%"
"2024-12-01","0.544","0.579","0.598","0.526","-5.64%"
"2024-11-01","0.576","0.465","0.586","0.460","24.26%"
"2024-10-01","0.464","0.391","0.464","0.356","18.17%"
"2024-09-01","0.393","0.373","0.395","0.336","5.71%"
"2024-08-01","0.371","0.406","0.431","0.286","-12.90%"
"2024-07-01","0.426","0.289","0.428","0.264","50.90%"
"2024-06-01","0.282","0.314","0.341","0.237","-16.91%"
"2024-05-01","0.340","0.230","0.343","0.224","33.33%"
"2024-04-01","0.255","0.185","0.276","0.180","36.95%"
"2024-03-01","0.186","0.181","0.230","0.149","3.44%"
"2024-02-01","0.180","0.142","0.198","0.112","25.17%"
"2024-01-01","0.144","0.104","0.146","0.051","38.54%"
"2023-12-01","0.104","0.112","0.153","0.072","-5.64%"
"2023-11-01","0.110","0.132","0.153","0.066","38.54%"
"2023-10-01","0.079","0.084","0.147","0.037","-5.25%"
"2023-09-01","0.084","0.016","0.101","0.011","539.69%"
"2023-08-01","0.013","-0.006","0.069","-0.006","-25.14%"
"2023-07-01","0.018","-0.001","0.030","-0.021","-12.50%"
"2023-06-01","0.020","0.004","0.036","-0.016","426.32%"
"2023-05-01","0.004","0.035","0.056","0.001","-93.25%"
"2023-04-01","0.056","0.037","0.090","0.007","-37.44%"
"2023-03-01","0.090","0.057","0.120","-0.013","-25.00%"
"2023-02-01","0.120","0.055","0.131","0.049","4.35%"
"2023-01-01","0.115","0.130","0.211","0.049","48.39%"
"2022-12-01","0.078","0.035","0.168","0.034","14.81%"
"2022-11-01","0.068","0.058","0.072","0.017","237.50%"
"2022-10-01","0.020","0.032","0.086","0.015","-68.00%"
"2022-09-01","0.063","0.012","0.080","0.012","489.62%"
"2022-08-01","0.011","-0.011","0.051","-0.015","-200.00%"
"2022-07-01","-0.011","0.011","0.055","-0.024","-125.67%"
