"日付","終値","始値","高値","安値","変化率 %"
"2023-05-01","0.317","0.264","0.334","0.241","8.55%"
"2023-04-01","0.292","0.316","0.374","0.239","-17.61%"
"2023-03-01","0.355","0.436","0.529","0.199","-19.67%"
"2023-02-01","0.442","0.461","0.548","0.437","-12.50%"
"2023-01-01","0.505","0.629","0.653","0.384","-19.69%"
"2022-12-01","0.629","0.315","0.629","0.306","80.28%"
"2022-11-01","0.349","0.266","0.363","0.233","30.10%"
"2022-10-01","0.268","0.272","0.403","0.233","-1.40%"
"2022-09-01","0.272","0.194","0.354","0.194","45.01%"
"2022-08-01","0.188","0.122","0.226","0.099","33.93%"
"2022-07-01","0.140","0.203","0.243","0.109","-41.98%"
"2022-06-01","0.241","0.166","0.411","0.125","32.22%"
"2022-05-01","0.183","0.180","0.237","0.127","-7.03%"
"2022-04-01","0.196","0.121","0.231","0.121","55.42%"
"2022-03-01","0.126","0.096","0.216","0.056","17.49%"
"2022-02-01","0.108","0.094","0.155","0.016","26.62%"
"2022-01-01","0.085","0.016","0.087","0.016","420.86%"
"2021-12-01","0.016","0.002","0.023","-0.015","-230.40%"
"2021-11-01","-0.013","0.032","0.038","-0.014","-136.98%"
"2021-10-01","0.034","0.006","0.043","-0.011","350.67%"
"2021-09-01","0.007","-0.036","0.020","-0.050","-119.33%"
"2021-08-01","-0.039","-0.058","-0.027","-0.071","-13.78%"
"2021-07-01","-0.045","-0.027","-0.016","-0.071","89.08%"
"2021-06-01","-0.024","-0.011","-0.001","-0.054","217.33%"
"2021-05-01","-0.007","-0.009","0.002","-0.031","19.05%"
"2021-04-01","-0.006","-0.004","0.016","-0.036","384.62%"
"2021-03-01","-0.001","0.008","0.021","-0.044","-104.94%"
"2021-02-01","0.026","-0.059","0.038","-0.071","-151.27%"
"2021-01-01","-0.051","-0.047","-0.043","-0.085","8.00%"
"2020-12-01","-0.047","-0.052","-0.039","-0.084","0.00%"
"2020-11-01","-0.047","-0.050","-0.031","-0.084","18.75%"
"2020-10-01","-0.040","-0.068","-0.038","-0.084","-40.74%"
"2020-09-01","-0.068","-0.038","-0.025","-0.090","107.69%"
"2020-08-01","-0.032","-0.075","-0.018","-0.096","-43.48%"
"2020-07-01","-0.058","-0.036","-0.021","-0.094","99.65%"
"2020-06-01","-0.029","-0.071","0.004","-0.086","-47.64%"
"2020-05-01","-0.055","-0.061","-0.061","-0.061","-36.19%"
"2020-04-01","-0.086","-0.061","-0.061","-0.061","16.80%"
"2020-03-01","-0.074","-0.155","-0.155","-0.155","-59.29%"
"2020-02-01","-0.181","-0.034","-0.034","-0.034","163.52%"
"2020-01-01","-0.069","-0.005","-0.005","-0.005","1,276.00%"
"2019-12-01","-0.005","-0.029","-0.029","-0.029","-90.00%"
"2019-11-01","-0.050","-0.086","-0.086","-0.086","-59.61%"
"2019-10-01","-0.124","-0.185","-0.185","-0.185","-24.97%"
"2019-09-01","-0.165","-0.184","-0.184","-0.184","-1.49%"
"2019-08-01","-0.168","-0.169","-0.169","-0.169","45.65%"
"2019-07-01","-0.115","-0.119","-0.119","-0.119","-8.00%"
"2019-06-01","-0.125","-0.068","-0.068","-0.068","132.34%"
"2019-05-01","-0.054","-0.026","-0.026","-0.026","104.56%"
"2019-04-01","-0.026","-0.050","-0.050","-0.050","-48.73%"
"2019-03-01","-0.051","-0.013","-0.013","-0.013","242.00%"
"2019-02-01","-0.015","-0.019","-0.019","-0.019","-14.29%"
"2019-01-01","-0.018","0.014","0.014","0.014","-226.81%"
"2018-12-01","0.014","0.039","0.039","0.039","-77.92%"
"2018-11-01","0.063","0.109","0.109","0.109","-46.26%"
"2018-10-01","0.116","0.134","0.134","0.134","-14.67%"
"2018-09-01","0.136","0.131","0.131","0.131","11.27%"
"2018-08-01","0.123","0.134","0.134","0.134","18.02%"
"2018-07-01","0.104","0.081","0.081","0.081","18.63%"
"2018-06-01","0.087","0.101","0.101","0.101","-10.26%"
"2018-05-01","0.097","0.097","0.097","0.097","5.41%"
"2018-04-01","0.093","0.093","0.093","0.093","-6.38%"
"2018-03-01","0.099","0.099","0.099","0.099","-4.82%"
"2018-02-01","0.104","0.104","0.104","0.104","-10.75%"
"2018-01-01","0.116","0.116","0.116","0.116","25.73%"
"2017-12-01","0.093","0.093","0.093","0.093","-1.39%"
"2017-11-01","0.094","0.094","0.094","0.094","-2.60%"
"2017-10-01","0.096","0.096","0.096","0.096","5.48%"
"2017-09-01","0.091","0.091","0.091","0.091","69.70%"
"2017-08-01","0.054","0.054","0.054","0.054","-46.20%"
"2017-07-01","0.100","0.100","0.100","0.100","3.84%"
"2017-06-01","0.096","0.096","0.096","0.096","20.38%"
"2017-05-01","0.080","0.080","0.080","0.080","52.38%"
"2017-04-01","0.052","0.052","0.052","0.052","-44.03%"
"2017-03-01","0.094","0.094","0.094","0.094","36.34%"
"2017-02-01","0.069","0.069","0.069","0.069","-23.56%"
"2017-01-01","0.090","0.090","0.090","0.090","46.82%"
"2016-12-01","0.061","0.061","0.061","0.061","-12.43%"
"2016-11-01","0.070","0.070","0.070","0.070","-300.00%"
"2016-10-01","-0.035","-0.035","-0.035","-0.035","-67.44%"
"2016-09-01","-0.108","-0.108","-0.108","-0.108","36.42%"
"2016-08-01","-0.079","-0.079","-0.079","-0.079","-36.35%"
"2016-07-01","-0.124","-0.124","-0.124","-0.124","-26.09%"
"2016-06-01","-0.168","-0.168","-0.168","-0.168","63.41%"
"2016-05-01","-0.102","-0.102","-0.102","-0.102","32.26%"
"2016-04-01","-0.078","-0.078","-0.078","-0.078","-7.52%"
"2016-03-01","-0.084","-0.084","-0.084","-0.084","-40.14%"
"2016-02-01","-0.140","-0.140","-0.140","-0.140","-1,114.49%"
"2016-01-01","0.014","0.014","0.014","0.014","-91.31%"
"2015-12-01","0.159","0.159","0.159","0.159","8.54%"
"2015-11-01","0.146","0.146","0.146","0.146","-15.77%"
"2015-10-01","0.174","0.174","0.174","0.174","-6.76%"
"2015-09-01","0.186","0.186","0.186","0.186","-12.33%"
"2015-08-01","0.213","0.213","0.213","0.213","-9.11%"
"2015-07-01","0.234","0.234","0.234","0.234","-14.98%"
"2015-06-01","0.275","0.275","0.275","0.275","17.02%"
"2015-05-01","0.235","0.235","0.235","0.235","-6.45%"
"2015-04-01","0.251","0.251","0.251","0.251","-5.67%"
"2015-03-01","0.266","0.266","0.266","0.266","25.32%"
"2015-02-01","0.213","0.213","0.213","0.213","4.94%"
"2015-01-01","0.203","0.203","0.203","0.203","1.25%"
"2014-12-01","0.200","0.200","0.200","0.200","-9.09%"
"2014-11-01","0.220","0.220","0.220","0.220","-1.12%"
"2014-10-01","0.222","0.222","0.222","0.222","-11.88%"
"2014-09-01","0.252","0.252","0.252","0.252","1.49%"
"2014-08-01","0.249","0.249","0.249","0.249","4.76%"
"2014-07-01","0.237","0.237","0.237","0.237","-8.23%"
"2014-06-01","0.259","0.259","0.259","0.259","-14.81%"
"2014-05-01","0.304","0.304","0.304","0.304","-3.92%"
"2014-04-01","0.316","0.316","0.316","0.316","-1.59%"
"2014-03-01","0.321","0.321","0.321","0.321","4.49%"
"2014-02-01","0.308","0.308","0.308","0.308","-3.54%"
"2014-01-01","0.319","0.319","0.319","0.319","-15.55%"
"2013-12-01","0.377","0.377","0.377","0.377","17.49%"
"2013-11-01","0.321","0.321","0.321","0.321","-4.09%"
"2013-10-01","0.335","0.335","0.335","0.335","-14.39%"
"2013-09-01","0.391","0.391","0.391","0.391","-6.39%"
"2013-08-01","0.418","0.418","0.418","0.418","-2.22%"
"2013-07-01","0.428","0.428","0.428","0.428","-10.47%"
"2013-06-01","0.477","0.477","0.477","0.477","-9.70%"
"2013-05-01","0.529","0.529","0.529","0.529","40.08%"
"2013-04-01","0.377","0.377","0.377","0.377","30.71%"
"2013-03-01","0.289","0.289","0.289","0.289","6.18%"
"2013-02-01","0.272","0.272","0.272","0.272","-2.51%"
"2013-01-01","0.279","0.279","0.279","0.279","-2.45%"
"2012-12-01","0.286","0.286","0.286","0.286","3.25%"
"2012-11-01","0.277","0.277","0.277","0.277","-10.30%"
"2012-10-01","0.309","0.309","0.309","0.309","-3.50%"
"2012-09-01","0.320","0.320","0.320","0.320","-10.36%"
"2012-08-01","0.357","0.357","0.357","0.357","5.00%"
"2012-07-01","0.340","0.340","0.340","0.340","-13.11%"
"2012-06-01","0.391","0.391","0.391","0.391","-3.69%"
"2012-05-01","0.406","0.406","0.406","0.406","-2.10%"
"2012-04-01","0.415","0.415","0.415","0.415","-12.39%"
"2012-03-01","0.474","0.474","0.474","0.474","6.93%"
"2012-02-01","0.443","0.443","0.443","0.443","-1.12%"
"2012-01-01","0.448","0.448","0.448","0.448","-3.14%"
"2011-12-01","0.463","0.463","0.463","0.463","-13.55%"
"2011-11-01","0.535","0.535","0.535","0.535","15.05%"
"2011-10-01","0.465","0.465","0.465","0.465","-1.59%"
"2011-09-01","0.472","0.472","0.472","0.472","6.18%"
"2011-08-01","0.445","0.445","0.445","0.445","-7.29%"
"2011-07-01","0.480","0.480","0.480","0.480","-12.73%"
"2011-06-01","0.550","0.550","0.550","0.550","-1.11%"
"2011-05-01","0.556","0.556","0.556","0.556","-1.78%"
"2011-04-01","0.566","0.566","0.566","0.566","-7.72%"
"2011-03-01","0.614","0.614","0.614","0.614","-9.48%"
"2011-02-01","0.678","0.678","0.678","0.678","7.79%"
"2011-01-01","0.629","0.629","0.629","0.629","13.33%"
"2010-12-01","0.555","0.555","0.555","0.555","-6.09%"
"2010-11-01","0.591","0.591","0.591","0.591","26.28%"
"2010-10-01","0.468","0.468","0.468","0.468","-2.50%"
"2010-09-01","0.480","0.480","0.480","0.480","-4.48%"
"2010-08-01","0.502","0.502","0.502","0.502","-11.84%"
"2010-07-01","0.570","0.570","0.570","0.570","-5.63%"
"2010-06-01","0.604","0.604","0.604","0.604","-11.31%"
