"日付","終値","始値","高値","安値","変化率 %"
"2017-01-01","0.673","0.673","0.673","0.673","5.91%"
"2016-12-01","0.635","0.635","0.635","0.635","16.24%"
"2016-11-01","0.546","0.546","0.546","0.546","34.89%"
"2016-10-01","0.405","0.405","0.405","0.405","14.89%"
"2016-09-01","0.352","0.352","0.352","0.352","-2.76%"
"2016-08-01","0.363","0.363","0.363","0.363","68.60%"
"2016-07-01","0.215","0.215","0.215","0.215","91.11%"
"2016-06-01","0.112","0.112","0.112","0.112","-72.65%"
"2016-05-01","0.411","0.411","0.411","0.411","-15.72%"
"2016-04-01","0.488","0.488","0.488","0.488","0.35%"
"2016-03-01","0.486","0.486","0.486","0.486","-21.56%"
"2016-02-01","0.620","0.620","0.620","0.620","-25.86%"
"2016-01-01","0.836","0.836","0.836","0.836","-15.85%"
"2015-12-01","0.994","0.994","0.994","0.994","-5.01%"
"2015-11-01","1.046","1.046","1.046","1.046","-4.02%"
"2015-10-01","1.090","1.090","1.090","1.090","-2.90%"
"2015-09-01","1.122","1.122","1.122","1.122","-4.78%"
"2015-08-01","1.179","1.179","1.179","1.179","-1.67%"
"2015-07-01","1.199","1.199","1.199","1.199","-3.62%"
"2015-06-01","1.244","1.244","1.244","1.244","2.68%"
"2015-05-01","1.211","1.211","1.211","1.211","6.25%"
"2015-04-01","1.140","1.140","1.140","1.140","0.44%"
"2015-03-01","1.135","1.135","1.135","1.135","-0.77%"
"2015-02-01","1.144","1.144","1.144","1.144","8.28%"
"2015-01-01","1.056","1.056","1.056","1.056","-6.01%"
"2014-12-01","1.124","1.124","1.124","1.124","-10.37%"
"2014-11-01","1.254","1.254","1.254","1.254","-2.52%"
"2014-10-01","1.286","1.286","1.286","1.286","-7.63%"
"2014-09-01","1.393","1.393","1.393","1.393","3.05%"
"2014-08-01","1.351","1.351","1.351","1.351","-4.92%"
"2014-07-01","1.421","1.421","1.421","1.421","-3.16%"
"2014-06-01","1.467","1.467","1.467","1.467","-2.41%"
"2014-05-01","1.504","1.504","1.504","1.504","-3.06%"
"2014-04-01","1.551","1.551","1.551","1.551","-2.59%"
"2014-03-01","1.592","1.592","1.592","1.592","2.16%"
"2014-02-01","1.559","1.559","1.559","1.559","-0.78%"
"2014-01-01","1.571","1.571","1.571","1.571","-6.42%"
"2013-12-01","1.679","1.679","1.679","1.679","7.70%"
"2013-11-01","1.559","1.559","1.559","1.559","3.57%"
"2013-10-01","1.505","1.505","1.505","1.505","-7.24%"
"2013-09-01","1.622","1.622","1.622","1.622","-2.70%"
"2013-08-01","1.668","1.668","1.668","1.668","-4.51%"
"2013-07-01","1.746","1.746","1.746","1.746","3.87%"
"2013-06-01","1.681","1.681","1.681","1.681","-2.11%"
"2013-05-01","1.717","1.717","1.717","1.717","17.73%"
"2013-04-01","1.459","1.459","1.459","1.459","3.28%"
"2013-03-01","1.413","1.413","1.413","1.413","-7.61%"
"2013-02-01","1.529","1.529","1.529","1.529","-9.81%"
"2013-01-01","1.695","1.695","1.695","1.695","0.52%"
"2012-12-01","1.686","1.686","1.686","1.686","11.04%"
"2012-11-01","1.519","1.519","1.519","1.519","-1.63%"
"2012-10-01","1.544","1.544","1.544","1.544","4.31%"
"2012-09-01","1.480","1.480","1.480","1.480","-2.31%"
"2012-08-01","1.515","1.515","1.515","1.515","4.12%"
"2012-07-01","1.455","1.455","1.455","1.455","-5.83%"
"2012-06-01","1.545","1.545","1.545","1.545","3.25%"
"2012-05-01","1.496","1.496","1.496","1.496","-7.78%"
"2012-04-01","1.622","1.622","1.622","1.622","-6.75%"
"2012-03-01","1.740","1.740","1.740","1.740","3.03%"
"2012-02-01","1.689","1.689","1.689","1.689","3.29%"
"2012-01-01","1.635","1.635","1.635","1.635","2.99%"
"2011-12-01","1.587","1.587","1.587","1.587","-8.63%"
"2011-11-01","1.737","1.737","1.737","1.737","2.13%"
"2011-10-01","1.701","1.701","1.701","1.701","2.25%"
"2011-09-01","1.664","1.664","1.664","1.664","-3.62%"
"2011-08-01","1.726","1.726","1.726","1.726","-2.54%"
"2011-07-01","1.771","1.771","1.771","1.771","-4.67%"
"2011-06-01","1.858","1.858","1.858","1.858","-2.60%"
"2011-05-01","1.908","1.908","1.908","1.908","-4.72%"
"2011-04-01","2.002","2.002","2.002","2.002","-0.70%"
"2011-03-01","2.016","2.016","2.016","2.016","0.71%"
"2011-02-01","2.002","2.002","2.002","2.002","3.73%"
"2011-01-01","1.930","1.930","1.930","1.930","6.75%"
"2010-12-01","1.808","1.808","1.808","1.808","-5.88%"
"2010-11-01","1.921","1.921","1.921","1.921","10.21%"
"2010-10-01","1.743","1.743","1.743","1.743","3.14%"
"2010-09-01","1.690","1.690","1.690","1.690","0.90%"
"2010-08-01","1.675","1.675","1.675","1.675","-4.83%"
"2010-07-01","1.760","1.760","1.760","1.760","-3.77%"
"2010-06-01","1.829","1.829","1.829","1.829","-9.50%"
